고객번호,문구류구매횟수,문구류1,문구류2,문구류3,문구류4,문구류5,문구류6
8829,5.0,0.0,927.0,2486.0,8602.0,0.0,0.0
8830,1.0,0.0,0.0,0.0,0.0,74638.0,0.0
8831,17.0,19189.0,9888.0,87865.0,39021.0,0.0,74956.0
8832,67.0,20232.0,90647.0,169392.0,108401.0,135280.0,36599.0
8833,3.0,2657.0,6902.0,0.0,798.0,0.0,0.0
8834,3.0,0.0,2678.0,0.0,2661.0,4096.0,0.0
8835,26.0,92579.0,10765.0,0.0,0.0,34689.0,9222.0
8836,34.0,204438.0,99712.0,148286.0,75052.0,189529.0,42841.0
8837,33.0,11198.0,5460.0,4237.0,26119.0,75830.0,24449.0
8838,78.0,73507.0,40274.0,71632.0,15556.0,71806.0,40535.0
8839,40.0,159790.0,179183.0,199298.0,43810.0,11529.0,2895.0
8840,15.0,3375.0,6180.0,5649.0,0.0,2528.0,21875.0
8841,45.0,19169.0,162011.0,162184.0,100479.0,26548.0,30884.0
8842,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8843,37.0,84824.0,120829.0,145972.0,55694.0,97191.0,106268.0
8844,3.0,0.0,0.0,37058.0,0.0,12136.0,0.0
8845,4.0,60519.0,0.0,2147.0,0.0,88797.0,1287.0
8846,7.0,302596.0,0.0,0.0,0.0,0.0,47719.0
8847,1.0,0.0,0.0,0.0,0.0,5360.0,0.0
8849,8.0,99832.0,133808.0,58637.0,151515.0,0.0,0.0
8850,18.0,37886.0,60672.0,76600.0,8336.0,41466.0,7238.0
8851,3.0,0.0,0.0,6100.0,0.0,0.0,1072.0
8852,9.0,0.0,49753.0,76771.0,0.0,37926.0,4289.0
8853,27.0,44853.0,13700.0,13558.0,35207.0,10720.0,36074.0
8854,15.0,33221.0,88691.0,0.0,49752.0,9911.0,0.0
8855,10.0,4812.0,0.0,0.0,5322.0,18812.0,11903.0
8856,12.0,8364.0,46694.0,9604.0,28555.0,1719.0,0.0
8857,18.0,69425.0,0.0,0.0,17214.0,3944.0,19549.0
8858,17.0,3739.0,0.0,0.0,72179.0,67256.0,53241.0
8859,13.0,0.0,163558.0,7897.0,52216.0,6058.0,96403.0
8860,76.0,188607.0,98373.0,148232.0,61679.0,159794.0,170138.0
8861,1.0,4133.0,0.0,0.0,0.0,0.0,0.0
8862,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8863,18.0,44282.0,160075.0,19761.0,96842.0,45106.0,60780.0
8864,42.0,63126.0,69139.0,75923.0,191902.0,89708.0,25253.0
8865,6.0,0.0,0.0,0.0,18580.0,0.0,772.0
8866,75.0,22141.0,39762.0,190316.0,119086.0,141651.0,278338.0
8867,13.0,11612.0,0.0,110044.0,0.0,2832.0,34851.0
8868,14.0,12448.0,73384.0,23500.0,53121.0,167167.0,0.0
8869,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8870,39.0,110904.0,191803.0,339170.0,175771.0,26719.0,33671.0
8871,15.0,26520.0,8344.0,2825.0,4523.0,3034.0,5790.0
8872,54.0,116758.0,141586.0,850408.0,171248.0,123638.0,146407.0
8873,71.0,279560.0,107695.0,51903.0,49352.0,45712.0,119459.0
8874,17.0,50383.0,99094.0,105976.0,141805.0,243839.0,123641.0
8875,29.0,17968.0,0.0,110609.0,229425.0,28015.0,12010.0
8876,15.0,24208.0,0.0,20901.0,4878.0,6574.0,5351.0
8877,36.0,49301.0,23126.0,9670.0,4257.0,51578.0,25415.0
8878,3.0,0.0,0.0,0.0,5764.0,11732.0,6970.0
8879,2.0,51958.0,0.0,0.0,0.0,1011.0,0.0
8880,97.0,113509.0,72878.0,163169.0,63790.0,179160.0,135006.0
8881,6.0,37886.0,0.0,0.0,12327.0,147860.0,31956.0
8882,68.0,116581.0,92449.0,212405.0,105515.0,118631.0,343685.0
8884,28.0,77808.0,42605.0,30674.0,1410.0,4227.0,5351.0
8885,22.0,0.0,120477.0,6768.0,3814.0,0.0,4396.0
8886,3.0,0.0,0.0,0.0,116176.0,0.0,0.0
8887,3.0,45267.0,0.0,0.0,0.0,6473.0,10294.0
8888,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8889,4.0,0.0,0.0,33781.0,80790.0,0.0,182083.0
8890,2.0,0.0,0.0,0.0,0.0,1112.0,2359.0
8891,14.0,0.0,2472.0,1356.0,1596.0,142096.0,1286.0
8893,29.0,209191.0,355257.0,213421.0,51880.0,23160.0,29918.0
8894,24.0,14269.0,101988.0,12992.0,15253.0,11428.0,64770.0
8895,43.0,2165.0,71177.0,62760.0,89306.0,46824.0,35978.0
8896,10.0,0.0,0.0,10168.0,23501.0,12136.0,6434.0
8897,3.0,0.0,0.0,0.0,0.0,5057.0,16728.0
8898,54.0,100176.0,17562.0,47226.0,44111.0,110794.0,69811.0
8899,4.0,8856.0,50989.0,27454.0,0.0,0.0,5362.0
8900,2.0,0.0,0.0,14575.0,0.0,0.0,3217.0
8901,30.0,15684.0,86713.0,20246.0,13179.0,12611.0,11744.0
8902,2.0,0.0,0.0,0.0,53121.0,0.0,2895.0
8903,4.0,0.0,3080.0,1695.0,0.0,0.0,6434.0
8904,35.0,133536.0,8395.0,71347.0,45583.0,91560.0,69864.0
8905,5.0,22535.0,0.0,19772.0,14721.0,10012.0,10616.0
8906,3.0,0.0,0.0,0.0,28334.0,0.0,0.0
8907,27.0,118874.0,33179.0,72772.0,63941.0,63654.0,84608.0
8908,12.0,33950.0,20602.0,90837.0,18358.0,0.0,67718.0
8909,37.0,159948.0,267091.0,96203.0,118977.0,91508.0,313660.0
8910,5.0,95100.0,0.0,122019.0,0.0,0.0,48041.0
8911,1.0,12399.0,0.0,0.0,0.0,0.0,0.0
8912,7.0,9742.0,1494.0,5423.0,3725.0,2933.0,0.0
8913,41.0,407398.0,58715.0,0.0,337405.0,147254.0,160477.0
8914,29.0,64751.0,0.0,7457.0,184063.0,78814.0,73510.0
8915,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8916,46.0,137228.0,253143.0,119818.0,28645.0,114031.0,0.0
8917,35.0,72328.0,78698.0,201988.0,78307.0,85562.0,146781.0
8918,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8919,20.0,415960.0,53358.0,302900.0,144466.0,3944.0,169859.0
8920,13.0,12291.0,37063.0,0.0,58531.0,29825.0,23045.0
8921,26.0,57911.0,10610.0,15478.0,188274.0,53299.0,160852.0
8922,34.0,40346.0,197981.0,148571.0,17559.0,111603.0,175327.0
8923,35.0,30358.0,35980.0,22268.0,19315.0,17142.0,58710.0
8924,10.0,218263.0,0.0,40673.0,16761.0,110743.0,0.0
8925,71.0,26451.0,78441.0,112812.0,168879.0,60682.0,73669.0
8926,12.0,8364.0,18027.0,9151.0,10199.0,114181.0,26058.0
8927,32.0,9358.0,10918.0,55927.0,38133.0,36743.0,8900.0
8928,1.0,0.0,0.0,0.0,3193.0,0.0,0.0
8929,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8930,56.0,41428.0,79193.0,87266.0,16318.0,74587.0,6969.0
8931,87.0,209209.0,296150.0,410572.0,415662.0,659707.0,424002.0
8932,24.0,7774.0,115164.0,232513.0,691732.0,374263.0,0.0
8933,49.0,202095.0,373407.0,537450.0,56758.0,271146.0,349584.0
8934,61.0,29030.0,100845.0,46830.0,222373.0,265369.0,131415.0
8935,15.0,10785.0,0.0,0.0,51260.0,16435.0,40911.0
8936,80.0,197419.0,258332.0,330514.0,34615.0,31108.0,86655.0
8937,2.0,0.0,0.0,0.0,22525.0,0.0,0.0
8938,5.0,0.0,90030.0,37058.0,16850.0,87786.0,0.0
8939,40.0,36066.0,49238.0,105524.0,149699.0,69226.0,42411.0
8940,1.0,0.0,0.0,0.0,0.0,1466.0,0.0
8941,22.0,1181.0,259066.0,153541.0,17559.0,112059.0,119674.0
8942,48.0,33852.0,260303.0,182520.0,242506.0,330257.0,185933.0
8943,1.0,0.0,0.0,0.0,19422.0,0.0,0.0
8944,6.0,0.0,0.0,6214.0,2927.0,23059.0,0.0
8945,14.0,0.0,0.0,137950.0,65449.0,0.0,126323.0
8946,7.0,0.0,0.0,32764.0,36981.0,0.0,108607.0
8947,33.0,5314.0,92605.0,18529.0,210269.0,16182.0,296234.0
8948,2.0,0.0,0.0,0.0,0.0,112968.0,0.0
8949,41.0,31037.0,43718.0,84735.0,74583.0,79291.0,118173.0
8950,4.0,0.0,2472.0,61236.0,17559.0,0.0,13404.0
8951,19.0,74257.0,55378.0,2305.0,50151.0,9911.0,36781.0
8952,6.0,114150.0,27812.0,0.0,78662.0,0.0,99407.0
8953,15.0,17713.0,16172.0,0.0,10642.0,0.0,97744.0
8954,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8955,3.0,98307.0,0.0,0.0,35119.0,0.0,53403.0
8956,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8957,35.0,245621.0,501735.0,84736.0,208717.0,60267.0,50229.0
8958,1.0,0.0,1442.0,0.0,0.0,0.0,0.0
8959,21.0,19583.0,5665.0,129928.0,65271.0,49860.0,46304.0
8960,15.0,71344.0,89618.0,42933.0,46825.0,28722.0,6391.0
8961,13.0,11218.0,14112.0,0.0,1419.0,22402.0,0.0
8962,38.0,37944.0,7931.0,6271.0,4168.0,34386.0,45413.0
8963,38.0,417366.0,165328.0,248162.0,44608.0,24070.0,0.0
8964,3.0,29227.0,0.0,0.0,0.0,0.0,26809.0
8965,41.0,23322.0,53668.0,124843.0,135864.0,337238.0,155638.0
8966,11.0,0.0,83848.0,0.0,6651.0,1618.0,5791.0
8967,1.0,8414.0,0.0,0.0,0.0,0.0,0.0
8968,2.0,0.0,0.0,8135.0,21284.0,0.0,0.0
8969,8.0,0.0,22559.0,92644.0,179229.0,0.0,0.0
8970,31.0,107872.0,48342.0,102416.0,80613.0,166419.0,107556.0
8971,4.0,0.0,0.0,44956.0,0.0,10012.0,37961.0
8972,8.0,0.0,67986.0,93774.0,226853.0,69177.0,58871.0
8973,43.0,33900.0,60621.0,83605.0,72232.0,108660.0,89110.0
8974,21.0,56287.0,0.0,43836.0,0.0,33930.0,46110.0
8975,12.0,18923.0,100589.0,6327.0,7272.0,5461.0,21232.0
8976,2.0,0.0,32860.0,0.0,0.0,0.0,8203.0
8977,3.0,0.0,1494.0,7084.0,53033.0,0.0,0.0
8978,4.0,669.0,0.0,0.0,0.0,93449.0,0.0
8979,23.0,4921.0,27297.0,4068.0,5055.0,29431.0,31956.0
8980,22.0,199860.0,142049.0,56491.0,62699.0,19216.0,62356.0
8981,6.0,37395.0,10816.0,0.0,0.0,0.0,0.0
8982,33.0,42217.0,41358.0,66716.0,35208.0,27559.0,95599.0
8983,4.0,8659.0,0.0,9039.0,0.0,0.0,0.0
8984,5.0,131864.0,0.0,0.0,18624.0,0.0,0.0
8985,6.0,0.0,0.0,0.0,0.0,49152.0,6917.0
8986,12.0,7429.0,53976.0,20099.0,20486.0,8293.0,0.0
8987,6.0,0.0,0.0,5989.0,0.0,3034.0,2466.0
8988,90.0,236447.0,324816.0,450794.0,170716.0,120938.0,293609.0
8989,1.0,0.0,0.0,0.0,4345.0,0.0,0.0
8990,1.0,0.0,0.0,0.0,4434.0,0.0,0.0
8991,4.0,0.0,0.0,0.0,4345.0,66143.0,0.0
8992,1.0,0.0,0.0,0.0,1330.0,0.0,0.0
8993,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8994,5.0,58847.0,0.0,40673.0,42303.0,45309.0,0.0
8995,12.0,13284.0,16173.0,20563.0,15520.0,1820.0,14477.0
8996,14.0,45660.0,27710.0,0.0,81855.0,0.0,3217.0
8997,3.0,9349.0,0.0,0.0,37248.0,0.0,0.0
8998,8.0,66129.0,0.0,0.0,0.0,0.0,156562.0
8999,4.0,6888.0,0.0,0.0,1330.0,0.0,2145.0
9000,13.0,238742.0,382573.0,89142.0,0.0,20025.0,0.0
9001,2.0,0.0,2884.0,0.0,0.0,0.0,0.0
9002,32.0,0.0,226825.0,103378.0,63320.0,54310.0,239453.0
9003,4.0,28636.0,0.0,0.0,0.0,3085.0,0.0
9004,54.0,108030.0,13967.0,85120.0,106996.0,6371.0,44663.0
9005,4.0,0.0,0.0,0.0,9578.0,34690.0,0.0
9006,20.0,86872.0,8941.0,1695.0,79682.0,39038.0,11689.0
9007,83.0,93536.0,152349.0,185232.0,100549.0,184622.0,117476.0
9008,68.0,138210.0,80810.0,308324.0,101278.0,118024.0,263076.0
9009,17.0,8758.0,41822.0,89367.0,38400.0,105788.0,44288.0
9010,12.0,75527.0,71798.0,3559.0,887.0,0.0,30884.0
9011,12.0,0.0,0.0,118178.0,48953.0,32262.0,49327.0
9012,5.0,0.0,46303.0,0.0,0.0,8900.0,35495.0
9013,2.0,0.0,0.0,0.0,0.0,6564.0,53403.0
9014,147.0,438238.0,306741.0,364423.0,129103.0,334900.0,160102.0
9015,2.0,0.0,10198.0,1695.0,0.0,0.0,0.0
9016,4.0,109033.0,0.0,0.0,0.0,0.0,1072.0
9017,130.0,361837.0,454647.0,864971.0,162200.0,295618.0,166598.0
9018,31.0,16237.0,16275.0,26776.0,104158.0,86216.0,4665.0
9019,13.0,28538.0,0.0,0.0,45851.0,110338.0,17050.0
9020,1.0,0.0,0.0,0.0,0.0,0.0,16407.0
9021,15.0,3444.0,21270.0,0.0,12283.0,4025.0,8044.0
9022,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9023,9.0,5412.0,3090.0,0.0,52679.0,0.0,62303.0
9024,12.0,72621.0,77256.0,42932.0,0.0,0.0,17157.0
9025,14.0,84923.0,37083.0,24856.0,10642.0,79189.0,137495.0
9026,3.0,90336.0,1030.0,0.0,0.0,0.0,3217.0
9027,2.0,3838.0,0.0,0.0,0.0,0.0,0.0
9028,32.0,50905.0,243410.0,101230.0,133204.0,95169.0,76351.0
9029,84.0,192381.0,94869.0,50389.0,88196.0,130515.0,77788.0
9030,36.0,57959.0,123920.0,52683.0,59152.0,145433.0,199917.0
9031,12.0,80594.0,59230.0,6666.0,109346.0,98709.0,0.0
9032,18.0,3051.0,16985.0,12654.0,8860.0,34993.0,8740.0
9033,11.0,39264.0,3348.0,14801.0,2128.0,75548.0,69595.0
9035,12.0,51958.0,1648.0,121680.0,0.0,120554.0,223368.0
9036,6.0,122908.0,0.0,0.0,140829.0,0.0,0.0
9037,8.0,0.0,6284.0,2994.0,0.0,9001.0,58335.0
9038,16.0,0.0,56654.0,39000.0,28244.0,80909.0,4718.0
9039,205.0,560222.0,889634.0,647580.0,931594.0,571824.0,848242.0
9040,16.0,35269.0,70097.0,47904.0,45140.0,0.0,49434.0
9041,2.0,0.0,0.0,0.0,24211.0,37724.0,0.0
9042,96.0,107960.0,125009.0,89256.0,127485.0,102095.0,52811.0
9043,11.0,3739.0,6387.0,96599.0,60127.0,148467.0,253394.0
9044,6.0,0.0,0.0,17806.0,0.0,30846.0,0.0
9045,56.0,53011.0,28018.0,90442.0,4700.0,205711.0,138224.0
9046,20.0,6249.0,3039.0,27884.0,47623.0,2680.0,38927.0
9047,7.0,3533.0,19469.0,7209.0,0.0,77470.0,0.0
9048,1.0,0.0,0.0,0.0,0.0,0.0,47290.0
9049,17.0,203916.0,0.0,42932.0,26516.0,67559.0,52362.0
9050,3.0,0.0,1020.0,1119.0,878.0,0.0,0.0
9051,3.0,0.0,0.0,0.0,0.0,0.0,119802.0
9052,17.0,77544.0,7262.0,12993.0,61901.0,44399.0,159811.0
9053,99.0,128567.0,54594.0,50617.0,54098.0,111250.0,148736.0
9054,12.0,47726.0,17923.0,6779.0,8868.0,25789.0,58550.0
9055,23.0,0.0,9889.0,116031.0,81146.0,115396.0,197686.0
9056,25.0,164732.0,20190.0,92984.0,125309.0,236759.0,120531.0
9058,13.0,13914.0,2369.0,8191.0,11706.0,3034.0,0.0
9059,22.0,25684.0,3296.0,31025.0,56847.0,49455.0,15012.0
9060,4.0,15745.0,0.0,10394.0,39641.0,0.0,0.0
9061,1.0,32277.0,0.0,0.0,0.0,0.0,0.0
9062,3.0,0.0,19675.0,0.0,8780.0,29127.0,0.0
9063,33.0,49006.0,107850.0,491003.0,149609.0,101540.0,40126.0
9064,10.0,21650.0,0.0,0.0,6917.0,5815.0,0.0
9065,40.0,0.0,14627.0,7174.0,20220.0,32162.0,103435.0
9066,40.0,127928.0,45375.0,5028.0,5605.0,140913.0,27774.0
9067,20.0,14170.0,25948.0,93096.0,0.0,12743.0,70561.0
9068,7.0,0.0,0.0,0.0,1863.0,22756.0,10723.0
9069,30.0,43594.0,26730.0,104733.0,17559.0,96181.0,20482.0
9070,12.0,18205.0,8652.0,0.0,94980.0,12844.0,2145.0
9071,3.0,935.0,2833.0,0.0,0.0,0.0,0.0
9072,5.0,0.0,6160.0,2938.0,0.0,0.0,4075.0
9073,19.0,36145.0,17202.0,43881.0,61191.0,13097.0,0.0
9074,2.0,0.0,0.0,0.0,0.0,0.0,114740.0
9075,13.0,0.0,0.0,0.0,174095.0,36005.0,180368.0
9076,37.0,104801.0,142925.0,70952.0,106332.0,28925.0,53188.0
9077,11.0,13728.0,0.0,20563.0,8336.0,12136.0,39140.0
9078,1.0,0.0,24722.0,0.0,0.0,0.0,0.0
9079,44.0,63816.0,59846.0,67326.0,28911.0,60145.0,68308.0
9080,77.0,131598.0,29717.0,61970.0,110810.0,110639.0,131513.0
9081,1.0,0.0,29666.0,0.0,0.0,0.0,0.0
9082,33.0,29029.0,0.0,68466.0,2483.0,47554.0,7398.0
9083,4.0,0.0,47384.0,46322.0,0.0,2528.0,0.0
9084,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9085,39.0,35199.0,76453.0,78668.0,63984.0,63442.0,119501.0
9086,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9087,35.0,52352.0,96622.0,15761.0,55604.0,35954.0,47826.0
9088,54.0,80210.0,58672.0,22121.0,126200.0,163636.0,73027.0
9089,2.0,0.0,0.0,0.0,2394.0,0.0,0.0
9090,52.0,11711.0,32477.0,13592.0,58318.0,73019.0,116262.0
9091,6.0,34245.0,48620.0,30392.0,22162.0,0.0,0.0
9092,2.0,1949.0,0.0,0.0,0.0,0.0,0.0
9093,127.0,212832.0,221126.0,185953.0,213381.0,152937.0,70057.0
9094,17.0,9171.0,0.0,11117.0,53033.0,70188.0,70774.0
9095,1.0,0.0,0.0,0.0,25718.0,0.0,0.0
9096,8.0,23617.0,0.0,0.0,27048.0,22756.0,0.0
9097,36.0,124285.0,189948.0,51621.0,15165.0,142602.0,13512.0
9098,16.0,2952.0,18540.0,0.0,7095.0,7078.0,2144.0
9099,24.0,62389.0,69016.0,87108.0,0.0,110238.0,161624.0
9100,2.0,2214.0,0.0,55474.0,0.0,0.0,0.0
9101,34.0,141615.0,108984.0,25816.0,54540.0,32465.0,34958.0
9102,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9103,38.0,106081.0,44190.0,137612.0,14455.0,8191.0,26593.0
9104,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9105,5.0,42118.0,0.0,0.0,28592.0,0.0,0.0
9106,46.0,138879.0,142748.0,142163.0,12727.0,3439.0,11217.0
9107,19.0,95945.0,564734.0,46616.0,32546.0,32920.0,0.0
9108,4.0,0.0,91986.0,0.0,20929.0,0.0,3217.0
9109,74.0,59832.0,189547.0,90047.0,62539.0,131080.0,67182.0
9110,2.0,0.0,0.0,0.0,0.0,69581.0,31956.0
9111,63.0,77974.0,39070.0,7118.0,247898.0,166974.0,110066.0
9112,13.0,8315.0,5253.0,0.0,2128.0,2123.0,17104.0
9113,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9114,3.0,0.0,8230.0,22348.0,8682.0,0.0,0.0
9115,4.0,0.0,0.0,203140.0,0.0,129251.0,185086.0
9116,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9117,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9118,43.0,91221.0,11434.0,385999.0,137504.0,43792.0,171520.0
9119,4.0,0.0,0.0,6666.0,130365.0,0.0,0.0
9120,28.0,28242.0,0.0,3378.0,39242.0,20227.0,25415.0
9121,2.0,0.0,0.0,1130.0,44253.0,0.0,0.0
9122,31.0,92059.0,78390.0,91640.0,123182.0,67963.0,15871.0
9123,37.0,0.0,90132.0,99468.0,97330.0,222094.0,93938.0
9124,2.0,0.0,0.0,0.0,0.0,2528.0,53081.0
9125,8.0,0.0,0.0,86995.0,0.0,21693.0,0.0
9126,15.0,10628.0,0.0,0.0,2695.0,12692.0,38926.0
9127,67.0,62290.0,43829.0,85955.0,71257.0,91677.0,60211.0
9128,18.0,29029.0,60981.0,4293.0,62806.0,94967.0,24020.0
9129,10.0,19681.0,46272.0,0.0,0.0,21319.0,14477.0
9130,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9131,99.0,213400.0,133406.0,497963.0,218151.0,111504.0,144391.0
9132,1.0,0.0,0.0,0.0,56048.0,0.0,0.0
9133,33.0,1968.0,16779.0,9830.0,5942.0,39139.0,30239.0
9134,11.0,0.0,0.0,178510.0,53121.0,47130.0,64019.0
9135,14.0,63422.0,63453.0,56377.0,0.0,18002.0,4182.0
9136,3.0,0.0,0.0,63269.0,101986.0,58355.0,0.0
9137,3.0,0.0,0.0,0.0,4345.0,9912.0,0.0
9138,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9139,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9140,35.0,81480.0,259273.0,233983.0,160073.0,78482.0,144797.0
9141,11.0,12694.0,39967.0,15670.0,0.0,40252.0,1019.0
9142,21.0,10628.0,24979.0,9942.0,162007.0,52124.0,43591.0
9143,50.0,42177.0,124896.0,135012.0,55426.0,85003.0,174351.0
9144,45.0,104191.0,78925.0,75990.0,39925.0,85945.0,28256.0
9145,22.0,54016.0,21477.0,32539.0,132138.0,8294.0,847.0
9146,55.0,158894.0,96519.0,24291.0,97730.0,122777.0,59568.0
9147,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9148,2.0,0.0,0.0,6779.0,0.0,2023.0,0.0
9149,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9150,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9151,23.0,93288.0,76740.0,105185.0,13214.0,247985.0,49220.0
9152,54.0,159290.0,119078.0,67788.0,71922.0,242574.0,169858.0
9153,13.0,1968.0,72930.0,187999.0,23679.0,8303.0,32063.0
9154,15.0,44234.0,1545.0,81233.0,47623.0,29835.0,10005.0
9155,31.0,70144.0,12536.0,69008.0,109347.0,0.0,49649.0
9156,7.0,21551.0,39143.0,3390.0,1330.0,1517.0,3753.0
9157,33.0,26264.0,17326.0,100179.0,57245.0,23464.0,150021.0
9158,13.0,25487.0,83230.0,61913.0,0.0,3540.0,47451.0
9159,13.0,5412.0,0.0,99310.0,92142.0,14159.0,39676.0
9160,1.0,0.0,0.0,0.0,0.0,0.0,19195.0
9161,25.0,35554.0,0.0,7118.0,8469.0,20077.0,13436.0
9162,2.0,1771.0,0.0,0.0,0.0,18103.0,0.0
9163,36.0,74197.0,102700.0,260195.0,83098.0,101136.0,261040.0
9164,10.0,0.0,0.0,100440.0,57378.0,85004.0,10723.0
9165,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9166,5.0,4920.0,0.0,0.0,5321.0,2023.0,30347.0
9167,2.0,0.0,7674.0,3389.0,0.0,0.0,0.0
9168,36.0,85219.0,58097.0,108349.0,83974.0,99922.0,95759.0
9169,10.0,0.0,13494.0,0.0,0.0,11894.0,18444.0
9170,8.0,1771.0,0.0,30279.0,8814.0,0.0,3860.0
9171,5.0,0.0,52740.0,85301.0,0.0,0.0,0.0
9172,23.0,72229.0,22558.0,3276.0,58957.0,29734.0,44824.0
9173,47.0,114840.0,368823.0,429212.0,132317.0,299411.0,122032.0
9174,13.0,186075.0,0.0,171166.0,11972.0,0.0,0.0
9175,10.0,0.0,61806.0,140864.0,89472.0,0.0,21436.0
9176,26.0,60805.0,86939.0,36719.0,0.0,6898.0,184711.0
9177,51.0,235387.0,144676.0,132470.0,118481.0,101962.0,3753.0
9178,22.0,34412.0,0.0,164692.0,11547.0,41971.0,19945.0
9179,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9180,17.0,0.0,261024.0,165178.0,41593.0,39443.0,36031.0
9181,1.0,0.0,0.0,0.0,0.0,2326.0,0.0
9182,10.0,0.0,116091.0,95695.0,0.0,29431.0,0.0
9183,68.0,126448.0,126987.0,70421.0,25984.0,57102.0,33841.0
9184,39.0,248080.0,39710.0,9603.0,123450.0,109428.0,98654.0
9185,3.0,1574.0,0.0,46096.0,0.0,18306.0,0.0
9186,2.0,0.0,0.0,0.0,0.0,3034.0,20160.0
9187,17.0,71738.0,16740.0,102135.0,1330.0,0.0,10295.0
9188,66.0,124287.0,220076.0,103185.0,220406.0,439688.0,236935.0
9189,20.0,49872.0,8755.0,4972.0,4523.0,7990.0,14317.0
9190,15.0,73706.0,28739.0,14462.0,0.0,41263.0,22036.0
9191,149.0,27309.0,90676.0,134958.0,142950.0,212144.0,274178.0
9192,5.0,0.0,16378.0,0.0,10642.0,0.0,33135.0
9193,13.0,18992.0,97549.0,66320.0,2173.0,24778.0,5309.0
9194,8.0,17713.0,1545.0,0.0,74405.0,0.0,27666.0
9195,37.0,25369.0,10868.0,66321.0,57203.0,56890.0,98763.0
9196,9.0,8364.0,234242.0,91740.0,11440.0,9658.0,0.0
9197,1.0,0.0,0.0,0.0,0.0,0.0,111202.0
9198,2.0,0.0,1669.0,0.0,14189.0,0.0,0.0
9199,15.0,82364.0,7148.0,0.0,88772.0,0.0,42465.0
9200,4.0,0.0,2596.0,0.0,4345.0,7383.0,0.0
9201,8.0,104791.0,0.0,95920.0,2749.0,62704.0,0.0
9202,75.0,7458.0,171374.0,526600.0,150540.0,121462.0,75300.0
9203,13.0,19484.0,13546.0,0.0,45849.0,25496.0,62303.0
9204,7.0,15351.0,1494.0,0.0,1951.0,5057.0,1458.0
9205,30.0,135505.0,148950.0,436319.0,0.0,7069.0,33243.0
9206,26.0,0.0,278329.0,1513876.0,0.0,46016.0,85573.0
9207,4.0,1427.0,44911.0,0.0,0.0,0.0,165784.0
9208,57.0,53226.0,15709.0,144672.0,77278.0,119927.0,60587.0
9209,27.0,120016.0,78286.0,176137.0,174175.0,52895.0,112273.0
9210,4.0,0.0,0.0,4508.0,31616.0,0.0,0.0
9211,55.0,77338.0,172209.0,206189.0,148900.0,350030.0,474575.0
9212,168.0,244961.0,404908.0,157496.0,229778.0,435369.0,167019.0
9213,203.0,640356.0,721421.0,792853.0,351738.0,319461.0,349261.0
9214,15.0,245128.0,15607.0,18303.0,0.0,8647.0,15120.0
9215,3.0,0.0,0.0,39317.0,0.0,0.0,0.0
9216,55.0,68361.0,136497.0,131341.0,57618.0,38725.0,99996.0
9217,16.0,40277.0,1422.0,6610.0,10279.0,3014.0,461.0
9218,10.0,0.0,14626.0,9501.0,0.0,6270.0,0.0
9219,8.0,56878.0,0.0,7219.0,6749.0,0.0,1930.0
9220,5.0,37886.0,0.0,0.0,0.0,5158.0,122568.0
9221,10.0,0.0,14112.0,49034.0,101277.0,20025.0,65198.0
9222,5.0,0.0,0.0,0.0,0.0,76155.0,31419.0
9223,4.0,0.0,30800.0,0.0,31084.0,30138.0,0.0
9224,1.0,0.0,0.0,5310.0,0.0,0.0,0.0
9225,8.0,72624.0,13288.0,5536.0,0.0,18204.0,0.0
9226,8.0,0.0,0.0,0.0,182582.0,100933.0,0.0
9227,11.0,6249.0,10816.0,11185.0,11440.0,0.0,0.0
9228,2.0,0.0,0.0,0.0,0.0,0.0,86646.0
9229,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9230,10.0,0.0,0.0,7909.0,2661.0,58760.0,132863.0
9231,116.0,126068.0,371512.0,480970.0,247960.0,195544.0,55332.0
9232,0.0,0.0,0.0,0.0,0.0,0.0,0.0
