고객번호,명품구매횟수,명품1,명품2,명품3,명품4,명품5,명품6
11608,5.0,0.0,0.0,1413808.0,877968.0,1391222.0,0.0
11609,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11610,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11611,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11612,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11613,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11614,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11615,1.0,0.0,0.0,0.0,0.0,0.0,1532375.0
11616,17.0,1721594.0,1179573.0,2165051.0,0.0,409195.0,4404372.0
11617,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11618,4.0,1082461.0,0.0,3460604.0,0.0,0.0,0.0
11619,1.0,0.0,0.0,0.0,93118.0,0.0,0.0
11620,2.0,0.0,0.0,0.0,41681.0,0.0,31098.0
11621,4.0,0.0,1214472.0,0.0,0.0,0.0,778520.0
11622,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11623,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11624,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11625,65.0,5110100.0,4036229.0,13860434.0,21762424.0,25590099.0,8235149.0
11626,2.0,0.0,0.0,0.0,0.0,1328922.0,0.0
11627,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11628,8.0,0.0,927078.0,0.0,3229856.0,0.0,2100715.0
11629,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11630,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11632,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11633,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11634,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11635,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11636,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11637,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11638,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11639,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11640,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11641,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11642,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11643,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11644,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11645,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11646,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11647,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11648,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11649,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11650,1.0,0.0,777777.0,0.0,0.0,0.0,0.0
11651,1.0,0.0,0.0,12428.0,0.0,0.0,0.0
11652,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11653,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11655,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11656,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11657,3.0,0.0,0.0,0.0,0.0,2647732.0,0.0
11658,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11659,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11660,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11661,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11662,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11663,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11664,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11665,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11666,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11667,1.0,383290.0,0.0,0.0,0.0,0.0,0.0
11668,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11669,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11670,3.0,0.0,0.0,20235.0,317346.0,0.0,0.0
11671,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11672,3.0,0.0,0.0,0.0,0.0,0.0,241599.0
11673,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11674,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11675,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11676,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11677,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11678,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11679,1.0,0.0,0.0,0.0,0.0,20227.0,0.0
11680,3.0,722660.0,0.0,0.0,0.0,10114.0,0.0
11681,3.0,38378.0,0.0,0.0,505408.0,0.0,0.0
11682,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11683,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11684,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11685,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11686,1.0,0.0,0.0,0.0,0.0,20227.0,0.0
11687,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11688,2.0,0.0,0.0,3572454.0,0.0,0.0,0.0
11689,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11690,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11691,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11692,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11693,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11694,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11695,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11696,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11697,3.0,0.0,16481.0,137385.0,0.0,0.0,0.0
11698,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11699,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11700,1.0,0.0,0.0,0.0,86910.0,0.0,0.0
11701,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11702,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11703,14.0,175162.0,99372.0,213533.0,114668.0,158783.0,106698.0
11704,4.0,0.0,0.0,0.0,3892767.0,0.0,1428358.0
11705,1.0,0.0,0.0,0.0,21284.0,0.0,0.0
11706,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11707,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11708,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11709,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11710,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11711,1.0,0.0,0.0,22596.0,0.0,0.0,0.0
11712,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11713,6.0,1495764.0,4247045.0,0.0,884619.0,0.0,0.0
11714,7.0,0.0,366711.0,1596646.0,868009.0,0.0,289532.0
11715,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11716,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11717,1.0,0.0,0.0,249123.0,0.0,0.0,0.0
11718,4.0,67900.0,183778.0,0.0,2248130.0,0.0,288192.0
11719,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11720,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11721,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11722,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11723,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11724,1.0,0.0,0.0,0.0,0.0,0.0,67461.0
11725,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11726,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11728,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11729,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11730,1.0,0.0,0.0,0.0,0.0,26093.0,0.0
11731,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11732,5.0,0.0,209108.0,0.0,23865.0,59670.0,73884.0
11733,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11734,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11735,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11736,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11737,9.0,48219.0,1057383.0,5219715.0,0.0,2498051.0,584426.0
11738,1.0,0.0,0.0,44966.0,0.0,0.0,0.0
11739,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11740,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11741,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11742,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11743,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11744,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11745,5.0,0.0,0.0,0.0,11515567.0,6599103.0,641796.0
11746,7.0,0.0,0.0,486835.0,78041.0,29329.0,0.0
11747,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11748,9.0,5717361.0,0.0,0.0,6524897.0,326668.0,8779789.0
11749,5.0,0.0,0.0,2152285.0,373225.0,797455.0,0.0
11750,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11751,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11752,1.0,0.0,0.0,0.0,0.0,47534.0,0.0
11753,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11754,1.0,0.0,0.0,0.0,0.0,0.0,73992.0
11755,6.0,0.0,0.0,2017725.0,0.0,30240.0,206103.0
11756,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11757,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11758,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11759,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11760,1.0,0.0,0.0,0.0,0.0,0.0,63804.0
11761,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11762,3.0,0.0,20602.0,376226.0,0.0,0.0,10509.0
11763,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11764,9.0,84038.0,1007424.0,3479810.0,63852.0,0.0,276664.0
11765,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11766,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11767,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11768,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11769,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11770,7.0,0.0,0.0,112189.0,145885.0,13451.0,467058.0
11771,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11772,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11773,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11774,16.0,1023418.0,32156718.0,1384580.0,1985759.0,222499.0,2519089.0
11775,5.0,12477822.0,2534012.0,65529.0,0.0,0.0,0.0
11776,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11777,2.0,0.0,0.0,0.0,0.0,0.0,205890.0
11778,2.0,0.0,0.0,0.0,0.0,0.0,662224.0
11779,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11780,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11781,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11782,1.0,0.0,0.0,0.0,17737.0,0.0,0.0
11783,9.0,1596925.0,0.0,0.0,0.0,5522008.0,3946214.0
11784,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11785,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11786,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11787,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11788,9.0,2105879.0,0.0,3863945.0,4221340.0,1699080.0,3804664.0
11789,1.0,0.0,0.0,0.0,7095.0,0.0,0.0
11790,1.0,0.0,410386.0,0.0,0.0,0.0,0.0
11791,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11792,2.0,167526.0,0.0,0.0,0.0,76671.0,0.0
11793,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11794,3.0,1825423.0,0.0,621395.0,0.0,0.0,0.0
11795,4.0,0.0,0.0,83606.0,68109.0,0.0,0.0
11796,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11797,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11798,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11799,5.0,492667.0,58715.0,187831.0,0.0,889236.0,0.0
11800,1.0,0.0,0.0,0.0,0.0,0.0,96296.0
11801,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11802,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11803,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11804,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11805,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11806,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11807,1.0,0.0,0.0,0.0,0.0,0.0,2273362.0
11808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11809,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11810,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11811,2.0,0.0,0.0,0.0,0.0,2528392.0,0.0
11812,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11813,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11814,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11815,3.0,0.0,0.0,0.0,26073.0,43488.0,0.0
11816,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11817,6.0,0.0,2559764.0,1406611.0,0.0,303407.0,1136681.0
11818,9.0,2852777.0,293575.0,0.0,162779.0,0.0,4495895.0
11819,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11820,3.0,0.0,0.0,0.0,78042.0,0.0,0.0
11821,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11822,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11823,1.0,0.0,320151.0,0.0,0.0,0.0,0.0
11824,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11825,1.0,0.0,0.0,0.0,0.0,29329.0,0.0
11826,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11827,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11828,5.0,1182834.0,0.0,595691.0,5321.0,530356.0,0.0
11829,1.0,0.0,1570882.0,0.0,0.0,0.0,0.0
11830,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11831,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11832,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11833,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11834,2.0,0.0,0.0,734375.0,0.0,333748.0,0.0
11835,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11836,8.0,1751618.0,710760.0,0.0,5666885.0,0.0,0.0
11837,4.0,0.0,0.0,170940.0,0.0,733234.0,128681.0
11838,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11839,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11840,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11841,2.0,0.0,0.0,0.0,0.0,53703.0,24878.0
11842,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11843,5.0,0.0,0.0,57281.0,17559.0,30240.0,21232.0
11844,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11845,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11846,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11847,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11848,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11849,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11850,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11851,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11852,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11853,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11854,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11855,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11857,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11859,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11860,1.0,0.0,0.0,0.0,133025.0,0.0,0.0
11861,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11862,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11863,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11864,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11865,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11866,2.0,590433.0,0.0,160433.0,0.0,0.0,0.0
11867,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11869,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11870,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11871,1.0,0.0,0.0,0.0,0.0,79897.0,0.0
11872,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11873,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11874,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11875,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11876,6.0,1220229.0,1755577.0,268329.0,434550.0,0.0,0.0
11877,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11878,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11879,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11880,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11881,1.0,0.0,0.0,0.0,0.0,111249.0,0.0
11882,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11883,3.0,0.0,53770.0,55926.0,0.0,0.0,0.0
11884,1.0,0.0,231769.0,0.0,0.0,0.0,0.0
11885,1.0,0.0,0.0,0.0,0.0,59670.0,0.0
11886,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11887,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11888,1.0,0.0,0.0,0.0,0.0,90011.0,0.0
11889,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11890,6.0,0.0,0.0,0.0,0.0,0.0,3414289.0
11891,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11892,4.0,0.0,957980.0,0.0,0.0,0.0,488987.0
11893,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11895,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11896,1.0,28538.0,0.0,0.0,0.0,0.0,0.0
11897,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11898,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11899,3.0,0.0,706639.0,0.0,0.0,499611.0,0.0
11900,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11901,2.0,0.0,103184.0,0.0,26516.0,0.0,0.0
11902,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11903,6.0,1260988.0,92522.0,0.0,0.0,0.0,113882.0
11904,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11905,2.0,0.0,0.0,0.0,86910.0,0.0,550111.0
11906,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11907,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11908,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11909,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11910,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11911,2.0,211217.0,0.0,0.0,0.0,0.0,0.0
11912,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11913,7.0,0.0,2440789.0,0.0,83407.0,0.0,204924.0
11914,1.0,0.0,15451.0,0.0,0.0,0.0,0.0
11915,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11916,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11917,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11918,2.0,0.0,0.0,0.0,35473.0,28318.0,0.0
11919,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11920,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11921,5.0,552645.0,0.0,0.0,1992720.0,0.0,0.0
11922,4.0,14761.0,1150091.0,45192.0,0.0,0.0,0.0
11923,1.0,0.0,0.0,0.0,0.0,78886.0,0.0
11924,7.0,0.0,175362.0,0.0,383043.0,0.0,0.0
11925,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11926,1.0,0.0,0.0,0.0,0.0,0.0,31098.0
11927,2.0,0.0,0.0,44966.0,61458.0,0.0,0.0
11928,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11929,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11930,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11931,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11932,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11933,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11934,5.0,0.0,0.0,0.0,6230024.0,0.0,0.0
11935,2.0,729185.0,0.0,0.0,0.0,755484.0,0.0
11936,5.0,0.0,661933.0,429327.0,1780767.0,0.0,0.0
11937,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11938,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11939,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11940,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11941,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11942,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11943,11.0,0.0,514425.0,1544448.0,44342.0,1523305.0,232698.0
11944,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11945,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11946,1.0,0.0,0.0,0.0,0.0,0.0,20374.0
11947,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11948,9.0,9024968.0,1535611.0,0.0,0.0,0.0,0.0
11949,1.0,0.0,0.0,0.0,0.0,78886.0,0.0
11950,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11952,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11953,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11954,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11955,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11956,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11957,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11958,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11959,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11960,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11961,3.0,0.0,399261.0,0.0,165128.0,0.0,0.0
11962,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11963,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11964,3.0,0.0,0.0,0.0,0.0,250109.0,0.0
11965,1.0,368529.0,0.0,0.0,0.0,0.0,0.0
11966,13.0,225841.0,370831.0,1833679.0,23016501.0,1065970.0,0.0
11967,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11968,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11969,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11970,2.0,0.0,0.0,79086.0,0.0,0.0,0.0
11971,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11972,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11973,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11974,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11975,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11976,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11977,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11978,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11979,12.0,0.0,0.0,0.0,167789.0,653944.0,42465.0
11980,2.0,0.0,0.0,0.0,0.0,47534.0,81069.0
11981,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11982,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11983,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11984,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11985,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11986,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11987,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11988,4.0,0.0,0.0,1511119.0,0.0,455111.0,17050.0
11989,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11990,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11991,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11992,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11993,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11994,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11995,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11996,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11997,1.0,0.0,0.0,0.0,0.0,889994.0,0.0
11998,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11999,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12002,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12003,6.0,394606.0,0.0,0.0,1565532.0,0.0,268085.0
12004,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12005,1.0,0.0,0.0,533834.0,0.0,0.0,0.0
12006,7.0,0.0,164402.0,444353.0,123270.0,0.0,342291.0
12007,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12008,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12009,8.0,0.0,1174299.0,28132.0,2879291.0,798972.0,0.0
12010,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12011,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12012,1.0,0.0,0.0,0.0,88684.0,0.0,0.0
12013,5.0,65932.0,0.0,207602.0,48776.0,0.0,0.0
12014,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12015,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12016,3.0,0.0,0.0,0.0,0.0,119340.0,63268.0
12017,5.0,75083.0,4665261.0,1338823.0,43455.0,0.0,224119.0
12018,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12019,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12020,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12021,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12022,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12023,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12024,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12025,1.0,0.0,0.0,0.0,3589026.0,0.0,0.0
12026,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12027,1.0,0.0,0.0,0.0,0.0,59670.0,0.0
12028,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12029,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12030,4.0,0.0,0.0,100327.0,397746.0,115295.0,0.0
12031,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12032,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12033,6.0,1121823.0,79832.0,0.0,0.0,702893.0,1029447.0
12034,3.0,0.0,0.0,0.0,1489885.0,0.0,0.0
12035,1.0,0.0,0.0,0.0,0.0,56636.0,0.0
12036,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12037,5.0,0.0,39401.0,384134.0,0.0,4379175.0,0.0
12038,3.0,0.0,0.0,0.0,0.0,3333937.0,0.0
12039,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12040,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12041,1.0,0.0,0.0,77957.0,0.0,0.0,0.0
12042,1.0,0.0,0.0,66659.0,0.0,0.0,0.0
12043,7.0,0.0,1197991.0,3717070.0,589658.0,0.0,739486.0
12044,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12045,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12046,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12047,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12048,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12049,2.0,0.0,0.0,0.0,0.0,0.0,95867.0
12050,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12051,0.0,0.0,0.0,0.0,0.0,0.0,0.0
