고객번호,생활잡화구매횟수,생활잡화1,생활잡화2,생활잡화3,생활잡화4,생활잡화5,생활잡화6,생활잡화7
7007,22.0,87482.0,79779.0,77392.0,74805.0,22452.0,21447.0,0.0
7008,68.0,36026.0,35435.0,280893.0,21451.0,17951.0,31623.0,47347.0
7009,94.0,54546.0,50195.0,98950.0,97870.0,105566.0,60767.0,67348.0
7010,35.0,73971.0,193110.0,60310.0,137015.0,76407.0,30990.0,19113.0
7011,105.0,256335.0,248800.0,87807.0,161422.0,39749.0,254582.0,35926.0
7012,74.0,177002.0,214761.0,135996.0,809273.0,281513.0,846400.0,170601.0
7013,125.0,79551.0,146368.0,226229.0,121034.0,163285.0,225103.0,57606.0
7014,760.0,336648.0,384906.0,516079.0,356518.0,198270.0,391360.0,279570.0
7015,326.0,533800.0,129876.0,387564.0,203053.0,655827.0,156555.0,613998.0
7016,164.0,5904.0,138195.0,233080.0,124077.0,240603.0,358120.0,236629.0
7017,74.0,617907.0,96210.0,174170.0,50284.0,17800.0,425056.0,524697.0
7018,28.0,31991.0,35023.0,170240.0,33887.0,89051.0,130235.0,10462.0
7019,81.0,87520.0,120386.0,214764.0,116647.0,62857.0,181932.0,75378.0
7020,120.0,71989.0,63144.0,76694.0,50586.0,41069.0,52780.0,12197.0
7021,182.0,881780.0,149053.0,476804.0,1532613.0,776478.0,2432291.0,2379944.0
7022,24.0,259298.0,149364.0,74171.0,58975.0,6473.0,255217.0,0.0
7023,127.0,61503.0,99228.0,77562.0,72274.0,24036.0,63936.0,81550.0
7024,57.0,285179.0,48053.0,560836.0,177368.0,78583.0,602708.0,81429.0
7025,91.0,567574.0,681631.0,342139.0,629300.0,499994.0,399715.0,383481.0
7026,126.0,68628.0,65687.0,84802.0,155897.0,80322.0,46775.0,105922.0
7027,139.0,97422.0,93191.0,258546.0,125357.0,131151.0,92383.0,366979.0
7028,23.0,53828.0,6170.0,63269.0,92000.0,80403.0,307225.0,468478.0
7029,188.0,762945.0,290267.0,301556.0,324813.0,287753.0,175207.0,269124.0
7030,76.0,52086.0,162239.0,150479.0,5498.0,89474.0,52352.0,103805.0
7031,3.0,75910.0,0.0,0.0,7095.0,39443.0,0.0,0.0
7032,98.0,49104.0,74168.0,123441.0,86553.0,141187.0,41403.0,182349.0
7033,158.0,89607.0,127265.0,34222.0,167478.0,156333.0,78472.0,185164.0
7034,141.0,111236.0,158585.0,126652.0,92800.0,44263.0,120844.0,579274.0
7035,68.0,27121.0,72971.0,59575.0,27138.0,20227.0,66634.0,128897.0
7036,30.0,92452.0,87197.0,118810.0,107352.0,83387.0,246755.0,489910.0
7037,39.0,3257.0,41101.0,46380.0,69032.0,97869.0,71954.0,22524.0
7038,266.0,211823.0,356064.0,223062.0,212019.0,541798.0,476185.0,200576.0
7039,30.0,167791.0,404041.0,32064.0,640659.0,20986.0,102430.0,43495.0
7040,42.0,165399.0,565693.0,409091.0,141584.0,0.0,90784.0,81585.0
7041,74.0,52302.0,175527.0,37735.0,64676.0,250878.0,785391.0,278608.0
7042,187.0,124947.0,153598.0,168905.0,106390.0,144773.0,286201.0,200425.0
7043,268.0,195215.0,410600.0,447563.0,278072.0,198807.0,254473.0,255332.0
7044,34.0,20123.0,76782.0,4520.0,41611.0,5836.0,61981.0,83374.0
7045,329.0,109464.0,141500.0,203017.0,109168.0,103958.0,116141.0,208062.0
7046,45.0,316345.0,422408.0,163257.0,31705.0,81272.0,849991.0,614495.0
7047,257.0,46846.0,81901.0,57267.0,70656.0,113982.0,77376.0,61290.0
7048,68.0,122034.0,87023.0,210585.0,0.0,256732.0,163544.0,67046.0
7049,96.0,30889.0,58613.0,27431.0,27669.0,151805.0,245865.0,231518.0
7050,226.0,84980.0,230538.0,315062.0,285861.0,110996.0,133851.0,55100.0
7051,137.0,552060.0,472430.0,1170898.0,28619.0,134259.0,63303.0,80501.0
7052,65.0,236065.0,246716.0,361528.0,155285.0,77146.0,278421.0,73262.0
7053,65.0,76255.0,86682.0,102891.0,188108.0,269691.0,231679.0,282740.0
7054,93.0,104113.0,63987.0,100586.0,25940.0,40657.0,53370.0,128580.0
7055,216.0,140315.0,249995.0,165424.0,137866.0,96533.0,351687.0,87347.0
7056,6.0,0.0,20602.0,0.0,709.0,2984.0,21446.0,0.0
7057,76.0,174257.0,79862.0,171834.0,2238642.0,366729.0,121637.0,887218.0
7058,48.0,838613.0,1303071.0,751662.0,271424.0,2356.0,9972.0,410387.0
7059,80.0,67103.0,58797.0,74852.0,412150.0,101590.0,50507.0,380013.0
7060,68.0,1552024.0,1285384.0,572530.0,302801.0,758941.0,921388.0,167639.0
7061,79.0,33486.0,26216.0,46274.0,24034.0,35326.0,47825.0,38156.0
7062,124.0,44783.0,58045.0,34459.0,82626.0,60849.0,91207.0,131309.0
7063,85.0,265792.0,156058.0,177449.0,83496.0,604570.0,338581.0,356654.0
7064,76.0,39658.0,127721.0,134750.0,71612.0,198743.0,150665.0,174902.0
7065,172.0,85278.0,104182.0,145894.0,329728.0,73595.0,56167.0,312585.0
7066,262.0,117624.0,192768.0,442313.0,222915.0,219007.0,172648.0,215108.0
7067,83.0,267229.0,72502.0,177797.0,111695.0,169807.0,245054.0,152943.0
7068,212.0,1191020.0,854354.0,71787.0,44334.0,130010.0,0.0,0.0
7069,238.0,4428.0,138359.0,178612.0,340718.0,278668.0,328154.0,271380.0
7070,152.0,66296.0,130182.0,140334.0,135379.0,128864.0,149937.0,407355.0
7071,107.0,47479.0,45881.0,43576.0,52422.0,39068.0,167978.0,158436.0
7072,25.0,0.0,35846.0,46401.0,10997.0,11125.0,16621.0,10981.0
7073,55.0,32325.0,142758.0,47892.0,100389.0,76175.0,61810.0,38572.0
7074,253.0,41495.0,62443.0,91276.0,72312.0,62119.0,120236.0,169257.0
7075,181.0,122174.0,105017.0,237974.0,218381.0,167725.0,183432.0,277786.0
7076,45.0,65243.0,305729.0,169484.0,229258.0,168796.0,35924.0,0.0
7077,62.0,4428.0,62597.0,60027.0,67106.0,41263.0,53208.0,45387.0
7078,387.0,215915.0,172748.0,281232.0,343980.0,155343.0,154232.0,206312.0
7079,67.0,46044.0,36196.0,59576.0,12311.0,40768.0,195597.0,77034.0
7080,131.0,73449.0,134598.0,141194.0,56148.0,67396.0,136241.0,114223.0
7081,246.0,102931.0,185282.0,234302.0,186325.0,189850.0,264503.0,246547.0
7082,31.0,58954.0,325220.0,135069.0,57973.0,19509.0,58443.0,2252.0
7083,45.0,101653.0,55472.0,99693.0,12283.0,52803.0,737719.0,1524902.0
7084,36.0,181882.0,58879.0,6632.0,18845.0,19216.0,81970.0,11262.0
7085,226.0,151132.0,148131.0,444554.0,173544.0,340813.0,280665.0,123458.0
7086,223.0,131250.0,121254.0,89943.0,200113.0,222420.0,236659.0,194767.0
7087,104.0,101654.0,81223.0,94395.0,111974.0,45109.0,81989.0,47853.0
7088,34.0,0.0,6386.0,33081.0,20655.0,0.0,4054.0,161419.0
7089,155.0,88532.0,67019.0,131067.0,50003.0,53907.0,66685.0,113933.0
7090,152.0,221658.0,142049.0,172184.0,70929.0,245856.0,112126.0,198059.0
7091,117.0,635641.0,64030.0,592314.0,75293.0,217593.0,454658.0,130114.0
7092,172.0,193995.0,122570.0,398622.0,390528.0,281502.0,270349.0,329466.0
7093,138.0,89873.0,88113.0,59519.0,95250.0,40706.0,86369.0,101002.0
7094,164.0,280278.0,99063.0,196393.0,95058.0,216155.0,102432.0,72339.0
7095,149.0,54208.0,111340.0,94053.0,65374.0,79828.0,76466.0,78162.0
7096,114.0,207763.0,79985.0,132717.0,81679.0,194099.0,84843.0,125597.0
7097,211.0,5092516.0,477156.0,4124295.0,957463.0,3139567.0,258517.0,2625994.0
7098,138.0,302874.0,371355.0,655447.0,408592.0,323157.0,1202640.0,358849.0
7099,159.0,165938.0,254578.0,135158.0,97926.0,109315.0,178650.0,93828.0
7100,61.0,102567.0,77205.0,734.0,122498.0,238276.0,490605.0,24541.0
7101,44.0,46104.0,146025.0,124448.0,0.0,31252.0,395768.0,72180.0
7102,118.0,63963.0,134262.0,717731.0,677005.0,337237.0,194896.0,254694.0
7103,23.0,5904.0,15657.0,22584.0,10066.0,62421.0,36083.0,1903.0
7104,204.0,82278.0,259303.0,552930.0,145725.0,136088.0,228811.0,487679.0
7105,223.0,205271.0,338085.0,131770.0,81157.0,146687.0,259251.0,292816.0
7106,17.0,0.0,51504.0,10981.0,63763.0,16081.0,0.0,20588.0
7107,28.0,99774.0,62670.0,114653.0,40387.0,24920.0,11689.0,14190.0
7108,351.0,140089.0,156052.0,134942.0,93871.0,119653.0,131905.0,184071.0
7109,58.0,18450.0,52637.0,20055.0,40804.0,60559.0,28449.0,91042.0
7110,55.0,27436.0,50392.0,21127.0,22969.0,139518.0,43106.0,132591.0
7112,51.0,629540.0,99887.0,21466.0,622559.0,933241.0,465664.0,582001.0
7113,181.0,522432.0,402272.0,349333.0,344073.0,326963.0,378042.0,342884.0
7114,228.0,22626.0,79368.0,109715.0,89572.0,183016.0,170368.0,215641.0
7115,134.0,63707.0,354349.0,222175.0,1787730.0,900006.0,912861.0,443555.0
7116,32.0,344223.0,198540.0,57959.0,152678.0,43297.0,131972.0,45049.0
7117,40.0,51092.0,108519.0,106089.0,45139.0,58760.0,86152.0,188643.0
7118,25.0,33989.0,37619.0,0.0,54896.0,88009.0,87234.0,15711.0
7119,220.0,82284.0,105901.0,180871.0,195078.0,199075.0,232161.0,163234.0
7120,194.0,237195.0,178874.0,464589.0,297225.0,163911.0,130857.0,139743.0
7121,20.0,91615.0,56377.0,25263.0,3547.0,32060.0,7292.0,0.0
7122,217.0,376920.0,229758.0,261935.0,146082.0,43632.0,107029.0,260020.0
7123,99.0,728623.0,221005.0,655855.0,192168.0,335123.0,246477.0,225144.0
7124,20.0,8758.0,79008.0,64117.0,40927.0,0.0,74066.0,68024.0
7125,89.0,28459.0,1202481.0,387028.0,616289.0,379969.0,347576.0,1057124.0
7126,60.0,80554.0,0.0,473636.0,302067.0,1462655.0,146107.0,203768.0
7127,215.0,508282.0,227420.0,635327.0,275406.0,684208.0,680670.0,232893.0
7128,48.0,74287.0,106326.0,34312.0,160766.0,181993.0,84812.0,103523.0
7129,157.0,168027.0,115141.0,239080.0,114135.0,72473.0,98635.0,59163.0
7130,96.0,195532.0,112147.0,71279.0,162254.0,162294.0,66228.0,118163.0
7131,47.0,46339.0,182015.0,182973.0,35509.0,58001.0,60104.0,134246.0
7133,116.0,334688.0,96138.0,73776.0,80711.0,168209.0,259850.0,46874.0
7134,69.0,149772.0,266226.0,139733.0,49265.0,151655.0,52059.0,28041.0
7135,22.0,171697.0,1239740.0,10157.0,0.0,0.0,502080.0,631915.0
7136,206.0,118292.0,120321.0,200824.0,149425.0,145985.0,88016.0,140663.0
7137,62.0,202862.0,209858.0,931153.0,1628302.0,1087321.0,806346.0,861059.0
7138,73.0,92334.0,204923.0,131510.0,16087.0,129131.0,82441.0,147806.0
7139,46.0,16964.0,83603.0,299964.0,19511.0,56028.0,157065.0,422955.0
7140,66.0,119807.0,45221.0,87221.0,1633481.0,422595.0,421570.0,65140.0
7141,509.0,1595639.0,3058378.0,957910.0,539510.0,601383.0,3240355.0,2134165.0
7142,54.0,16433.0,18985.0,35804.0,109063.0,152613.0,187284.0,66042.0
7143,28.0,889733.0,431050.0,366238.0,189162.0,303.0,82012.0,325616.0
7144,154.0,410507.0,67837.0,447118.0,106267.0,298482.0,37189.0,38619.0
7145,164.0,92801.0,73124.0,167032.0,86913.0,108931.0,90945.0,140203.0
7146,193.0,598243.0,399579.0,744257.0,334559.0,834500.0,951156.0,328025.0
7147,88.0,124809.0,94492.0,73800.0,81402.0,23382.0,55890.0,51040.0
7148,90.0,312644.0,202155.0,276802.0,199785.0,1388592.0,332170.0,330300.0
7149,280.0,417708.0,383070.0,271470.0,100328.0,84996.0,142313.0,119750.0
7150,225.0,92438.0,138329.0,364319.0,146877.0,244402.0,198255.0,155354.0
7151,254.0,91388.0,170888.0,257299.0,117664.0,77447.0,1529520.0,256619.0
7152,85.0,59279.0,34630.0,34786.0,34792.0,114657.0,50129.0,94863.0
7153,60.0,32847.0,120366.0,49711.0,14988.0,82435.0,25092.0,100010.0
7154,101.0,2260609.0,0.0,197344.0,897851.0,216118.0,166060.0,241677.0
7155,42.0,290769.0,293030.0,28019.0,197587.0,209806.0,49778.0,69399.0
7156,170.0,102696.0,157632.0,128504.0,53584.0,114788.0,131062.0,102588.0
7157,267.0,185596.0,198901.0,200230.0,294955.0,227573.0,179787.0,138853.0
7158,40.0,165537.0,70560.0,60107.0,58310.0,26842.0,227229.0,45162.0
7159,42.0,142087.0,33766.0,676620.0,19156.0,80403.0,98923.0,70457.0
7160,9.0,18941.0,5356.0,19015.0,0.0,0.0,0.0,0.0
7161,99.0,127976.0,137878.0,90589.0,63007.0,336438.0,131319.0,322181.0
7162,65.0,215962.0,745545.0,148468.0,421096.0,158854.0,95062.0,82046.0
7163,214.0,243051.0,77654.0,155335.0,88675.0,117573.0,160006.0,208990.0
7164,146.0,184814.0,184208.0,164487.0,95698.0,80656.0,204913.0,240718.0
7165,180.0,91635.0,123804.0,92825.0,82248.0,104510.0,105033.0,147308.0
7166,143.0,81401.0,47075.0,127428.0,71042.0,72139.0,60991.0,56589.0
7167,38.0,504742.0,136311.0,2540836.0,92054.0,152715.0,743068.0,119607.0
7168,47.0,236980.0,7416.0,697826.0,95831.0,114152.0,532385.0,2144780.0
7169,116.0,354240.0,468094.0,219973.0,604953.0,198216.0,384957.0,963996.0
7170,12.0,23124.0,0.0,2260.0,0.0,15069.0,7828.0,33787.0
7171,148.0,132749.0,102451.0,466531.0,316316.0,328338.0,173227.0,220573.0
7172,146.0,256813.0,84838.0,58863.0,102677.0,70997.0,185921.0,115587.0
7173,33.0,172013.0,25752.0,32764.0,78042.0,92437.0,276717.0,33787.0
7174,43.0,3001094.0,298334.0,4783440.0,82831.0,2422604.0,95502.0,3141818.0
7175,60.0,533360.0,503044.0,334198.0,195707.0,434095.0,191231.0,1908553.0
7176,57.0,18225.0,0.0,246252.0,101640.0,296368.0,190736.0,357467.0
7177,8.0,0.0,8756.0,0.0,8869.0,22857.0,13940.0,25115.0
7178,149.0,200354.0,342124.0,300517.0,297088.0,280197.0,273984.0,365257.0
7179,68.0,168392.0,55604.0,144187.0,96860.0,65891.0,73390.0,60636.0
7180,132.0,161138.0,177917.0,163652.0,248690.0,72959.0,441666.0,173880.0
7181,56.0,33261.0,120727.0,57903.0,10909.0,34133.0,305457.0,102881.0
7182,103.0,155374.0,111691.0,241507.0,99142.0,85934.0,32492.0,41467.0
7183,93.0,119070.0,47826.0,73654.0,75221.0,27365.0,74302.0,60093.0
7184,208.0,207428.0,167884.0,260649.0,202970.0,274883.0,245027.0,292732.0
7185,87.0,49331.0,74896.0,92069.0,102449.0,43884.0,62945.0,56965.0
7186,77.0,79315.0,208840.0,249720.0,210490.0,38715.0,372616.0,116903.0
7187,51.0,1013959.0,67573.0,327746.0,39154.0,376832.0,33778.0,30059.0
7188,49.0,63963.0,130718.0,16043.0,88241.0,39280.0,456518.0,533900.0
7189,26.0,15932.0,0.0,0.0,340570.0,15575.0,238038.0,166625.0
7190,195.0,72265.0,98352.0,57712.0,195737.0,503703.0,297592.0,153911.0
7191,390.0,205501.0,199607.0,193437.0,169317.0,198051.0,145352.0,219118.0
7192,98.0,200353.0,46602.0,19885.0,116972.0,275019.0,65617.0,92767.0
7193,96.0,142745.0,114927.0,311147.0,184240.0,158784.0,210607.0,345584.0
7194,100.0,121373.0,66698.0,133476.0,32946.0,195534.0,198177.0,138650.0
7195,309.0,139648.0,200301.0,118561.0,171338.0,183924.0,80284.0,101570.0
7197,29.0,47510.0,75145.0,6236.0,87034.0,26477.0,118074.0,113568.0
7198,76.0,40041.0,142770.0,55213.0,418028.0,240147.0,63141.0,137421.0
7199,35.0,121423.0,116800.0,46436.0,50284.0,18710.0,43804.0,25903.0
7200,133.0,215931.0,72219.0,194417.0,347649.0,73404.0,317490.0,145236.0
7201,108.0,38191.0,134879.0,71706.0,99770.0,71108.0,245652.0,400881.0
7202,37.0,291536.0,268594.0,208822.0,368426.0,193928.0,701074.0,149202.0
7203,12.0,0.0,0.0,174002.0,904218.0,0.0,19409.0,6194.0
7204,136.0,178439.0,132594.0,223399.0,49831.0,27183.0,190842.0,276833.0
7205,96.0,453414.0,661286.0,764982.0,801856.0,398837.0,179060.0,955310.0
7206,244.0,80997.0,348571.0,165463.0,144296.0,89195.0,164920.0,69273.0
7207,128.0,110756.0,165649.0,295989.0,51702.0,282266.0,395330.0,292448.0
7208,21.0,19957.0,28482.0,0.0,0.0,0.0,0.0,101688.0
7209,188.0,48208.0,22691.0,66060.0,58006.0,59424.0,97835.0,184402.0
7210,181.0,297273.0,117346.0,146072.0,218182.0,221234.0,320127.0,277097.0
7211,178.0,155556.0,57460.0,176068.0,44040.0,159135.0,103491.0,109451.0
7212,12.0,57774.0,73909.0,0.0,33611.0,164244.0,0.0,113085.0
7213,16.0,460842.0,257522.0,243361.0,65005.0,0.0,21447.0,280240.0
7214,69.0,16778.0,29903.0,29897.0,15591.0,38623.0,96790.0,32163.0
7215,36.0,167909.0,170016.0,0.0,91167.0,472072.0,227926.0,91574.0
7216,116.0,81626.0,102988.0,35929.0,120818.0,36614.0,110953.0,50836.0
7217,58.0,184727.0,39143.0,58976.0,28291.0,195181.0,427898.0,1078824.0
7218,19.0,19080.0,1854.0,79132.0,40617.0,9608.0,2145.0,7320.0
7219,77.0,56830.0,286570.0,115872.0,40236.0,72657.0,184390.0,135022.0
7220,107.0,70034.0,102063.0,124246.0,68021.0,49471.0,100425.0,68013.0
7221,243.0,266795.0,147301.0,155941.0,227313.0,115952.0,196142.0,335774.0
7222,59.0,39363.0,3502.0,48118.0,89925.0,110035.0,301907.0,235686.0
7223,214.0,213104.0,169622.0,253539.0,81512.0,107983.0,224782.0,178957.0
7224,182.0,88281.0,89159.0,85956.0,20430.0,55286.0,337879.0,82422.0
7225,34.0,88053.0,46189.0,145225.0,41592.0,46320.0,119909.0,103164.0
7226,111.0,275968.0,136302.0,115453.0,157176.0,190952.0,75932.0,205084.0
7227,21.0,490542.0,36445.0,26833.0,217780.0,677923.0,84854.0,24202.0
7228,277.0,68725.0,50429.0,169926.0,84219.0,83772.0,91018.0,168256.0
7229,145.0,245011.0,373407.0,289764.0,136085.0,168987.0,146138.0,198328.0
7230,220.0,169197.0,74229.0,204937.0,116933.0,185277.0,130277.0,250483.0
7231,74.0,110339.0,126464.0,165799.0,25807.0,114851.0,54218.0,48371.0
7232,74.0,66079.0,193410.0,300495.0,97570.0,132954.0,227391.0,141421.0
7233,47.0,27455.0,58921.0,28923.0,69651.0,103169.0,3560.0,50015.0
7234,214.0,73626.0,355494.0,165270.0,186113.0,374584.0,169823.0,305100.0
7235,447.0,415684.0,470430.0,637602.0,411007.0,507275.0,526714.0,435175.0
7236,107.0,87059.0,13391.0,56864.0,125639.0,160835.0,415458.0,202272.0
7237,41.0,195088.0,76227.0,509656.0,180028.0,40454.0,232387.0,242253.0
7238,47.0,17458.0,115535.0,87674.0,135731.0,147092.0,96296.0,61942.0
7239,14.0,166453.0,102596.0,87899.0,53033.0,34588.0,0.0,6757.0
7240,289.0,330217.0,264841.0,352871.0,161025.0,199777.0,294802.0,149853.0
7241,12.0,35770.0,41204.0,437575.0,5764.0,63715.0,11688.0,54093.0
7242,34.0,16630.0,17038.0,3390.0,35891.0,38705.0,10445.0,25879.0
7243,261.0,322846.0,193235.0,368252.0,183380.0,155223.0,284117.0,271102.0
7244,31.0,52844.0,0.0,8925.0,34170.0,63763.0,27881.0,12444.0
7245,30.0,157054.0,90442.0,42052.0,43810.0,15979.0,70613.0,29372.0
7246,202.0,84343.0,91957.0,385015.0,365580.0,157173.0,256511.0,481069.0
7247,173.0,284351.0,335675.0,101830.0,72502.0,137270.0,156853.0,53302.0
7248,146.0,177471.0,57056.0,83482.0,59397.0,131658.0,97034.0,113956.0
7249,89.0,109752.0,252239.0,105276.0,135970.0,149834.0,42518.0,48122.0
7250,153.0,113727.0,175269.0,122450.0,87158.0,190893.0,93894.0,118692.0
7251,195.0,261304.0,229090.0,337743.0,222213.0,362374.0,335664.0,471148.0
7252,169.0,120556.0,106571.0,122069.0,140485.0,103076.0,151842.0,139064.0
7253,164.0,68609.0,683966.0,385399.0,223954.0,202010.0,152649.0,299418.0
7254,91.0,414288.0,2407034.0,806322.0,253925.0,1853827.0,1773986.0,1161762.0
7255,155.0,220770.0,89220.0,146032.0,158611.0,99842.0,156270.0,95843.0
7256,209.0,148260.0,259738.0,158300.0,80199.0,196607.0,85974.0,107277.0
7257,14.0,0.0,0.0,89142.0,275185.0,30341.0,0.0,1214356.0
7258,48.0,21551.0,34199.0,72557.0,42479.0,59972.0,21340.0,60006.0
7259,126.0,101628.0,85400.0,464947.0,111697.0,916198.0,0.0,227689.0
7260,88.0,69150.0,988555.0,244411.0,2102307.0,327113.0,694556.0,376521.0
7261,33.0,20617.0,30130.0,15988.0,25896.0,21845.0,28042.0,12952.0
7262,46.0,402439.0,278566.0,311409.0,125133.0,220355.0,171574.0,249979.0
7263,51.0,38801.0,19922.0,15930.0,88729.0,57506.0,124874.0,28493.0
7264,73.0,93190.0,112072.0,106518.0,68908.0,98144.0,46862.0,60287.0
7265,253.0,144103.0,180575.0,107880.0,81320.0,91852.0,110301.0,94561.0
7266,90.0,84636.0,57675.0,102711.0,55437.0,56839.0,64147.0,99042.0
7267,149.0,296556.0,369976.0,299739.0,177491.0,362370.0,263261.0,191997.0
7268,152.0,50470.0,63710.0,89911.0,155950.0,133552.0,107554.0,109424.0
7269,29.0,47235.0,90647.0,0.0,620.0,20582.0,671983.0,193374.0
7270,144.0,110212.0,124104.0,107434.0,198953.0,149165.0,414224.0,112567.0
7271,170.0,149389.0,268024.0,492944.0,957804.0,303335.0,248630.0,199468.0
7272,184.0,174610.0,84415.0,278260.0,133993.0,143631.0,195764.0,168068.0
7273,162.0,1477317.0,198315.0,323879.0,353511.0,239330.0,136236.0,3037991.0
7274,207.0,104162.0,838963.0,140890.0,215114.0,258209.0,545319.0,527693.0
7275,88.0,100068.0,185724.0,260703.0,70770.0,107021.0,129647.0,607195.0
7276,253.0,3375112.0,1094050.0,1325522.0,308279.0,503955.0,945235.0,63204.0
7277,47.0,23292.0,11724.0,98248.0,27430.0,5360.0,13770.0,91034.0
7278,136.0,49359.0,103279.0,62830.0,54699.0,46572.0,117247.0,133072.0
7279,294.0,127473.0,276062.0,317311.0,382100.0,165660.0,305244.0,252815.0
7280,53.0,37403.0,35578.0,53449.0,22366.0,66457.0,81068.0,155060.0
7281,68.0,332767.0,382976.0,184677.0,258956.0,242504.0,500278.0,97588.0
7282,102.0,246265.0,125967.0,265335.0,89524.0,47383.0,96661.0,136137.0
7283,58.0,101633.0,34755.0,121353.0,21285.0,54077.0,20718.0,68374.0
7284,436.0,133408.0,90966.0,173859.0,61635.0,168460.0,158244.0,207612.0
7285,129.0,23289.0,40739.0,31173.0,13816.0,13359.0,82535.0,42433.0
7286,160.0,1086887.0,491043.0,464275.0,603830.0,981857.0,426277.0,808407.0
7287,17.0,23617.0,168316.0,211727.0,528767.0,0.0,97422.0,17660.0
7288,27.0,56632.0,27504.0,26663.0,22171.0,472404.0,196904.0,63294.0
7289,317.0,158724.0,249564.0,201508.0,208314.0,164893.0,341925.0,468718.0
7290,39.0,74335.0,376106.0,414808.0,275300.0,1837868.0,770316.0,363345.0
7291,57.0,2066.0,32664.0,3423.0,29559.0,42870.0,34358.0,28021.0
7292,138.0,82050.0,263876.0,169135.0,88376.0,95098.0,47291.0,297592.0
7293,60.0,239312.0,220233.0,349437.0,271550.0,208856.0,469664.0,98715.0
7294,36.0,42068.0,95076.0,47904.0,57334.0,28813.0,119062.0,103129.0
7295,70.0,117398.0,218139.0,335564.0,292124.0,280015.0,107180.0,339343.0
7296,14.0,63962.0,0.0,34346.0,46825.0,101621.0,12761.0,31411.0
7297,71.0,77996.0,92502.0,42819.0,88729.0,70056.0,41071.0,23143.0
7298,311.0,715519.0,1345752.0,726529.0,307263.0,1172992.0,867996.0,245397.0
7299,25.0,9742.0,254483.0,69032.0,18872.0,100924.0,376176.0,0.0
7300,206.0,2455708.0,1972493.0,5279144.0,4812337.0,3049198.0,3094913.0,557160.0
7301,257.0,277512.0,226931.0,335137.0,266284.0,336129.0,239807.0,241766.0
7302,293.0,225736.0,281133.0,268429.0,250204.0,251337.0,305268.0,337507.0
7303,279.0,471017.0,255077.0,240728.0,563523.0,333892.0,239602.0,148062.0
7304,94.0,111326.0,393362.0,199525.0,126552.0,190609.0,146364.0,92802.0
7305,46.0,74827.0,33272.0,32764.0,70876.0,218039.0,53756.0,34092.0
7306,126.0,20055.0,105962.0,111321.0,123004.0,29268.0,117474.0,69049.0
7307,416.0,800368.0,377992.0,1077263.0,571665.0,655359.0,498341.0,497927.0
7308,113.0,2952.0,363383.0,81448.0,162675.0,185282.0,231841.0,176616.0
7309,131.0,46152.0,262538.0,442501.0,377711.0,1881286.0,275195.0,64509.0
7310,99.0,73488.0,93614.0,114540.0,118155.0,126156.0,44094.0,177301.0
7311,117.0,57173.0,53438.0,112248.0,55342.0,78987.0,113936.0,40429.0
7312,134.0,276831.0,116914.0,1244416.0,813989.0,118479.0,122996.0,43585.0
7313,136.0,93623.0,247549.0,227463.0,103707.0,272984.0,364801.0,317438.0
7314,100.0,189922.0,103626.0,135046.0,68989.0,83244.0,37864.0,58224.0
7315,147.0,203048.0,79810.0,87526.0,142303.0,93753.0,129519.0,160746.0
7316,175.0,202135.0,174847.0,157348.0,142258.0,95099.0,369702.0,243556.0
7317,38.0,0.0,105429.0,216821.0,247276.0,252132.0,24514.0,24496.0
7318,50.0,158334.0,262098.0,324142.0,75816.0,40051.0,167499.0,110763.0
7319,22.0,40099.0,0.0,24856.0,298880.0,98729.0,0.0,52088.0
7320,65.0,176696.0,255151.0,1133074.0,8735.0,183632.0,415296.0,100122.0
7321,59.0,807967.0,142873.0,244546.0,251825.0,202393.0,159918.0,152999.0
7322,41.0,111837.0,127061.0,9716.0,136484.0,113069.0,15935.0,62371.0
7323,102.0,44864.0,226577.0,155102.0,93617.0,62322.0,79279.0,114864.0
7324,67.0,230131.0,199240.0,66105.0,84869.0,41010.0,87770.0,217891.0
7325,397.0,166844.0,149776.0,146730.0,159192.0,220494.0,176878.0,212107.0
7326,46.0,173006.0,13391.0,175368.0,60136.0,157246.0,187144.0,97441.0
7327,44.0,340975.0,408430.0,71799.0,201472.0,25183.0,84928.0,285331.0
7328,258.0,203146.0,103226.0,182429.0,120387.0,172464.0,141460.0,119786.0
7329,115.0,51684.0,38285.0,74057.0,126517.0,109862.0,59880.0,27773.0
7330,15.0,0.0,6696.0,18980.0,54088.0,0.0,6434.0,17457.0
7331,81.0,28302.0,354793.0,418877.0,206304.0,163749.0,138826.0,254221.0
7332,258.0,114926.0,256881.0,220371.0,255749.0,183513.0,168959.0,268801.0
7333,154.0,33289.0,9209.0,190653.0,96783.0,128473.0,122993.0,210342.0
7334,328.0,282319.0,142371.0,466959.0,388347.0,418362.0,490530.0,606482.0
7335,37.0,42609.0,401631.0,107466.0,29887.0,12996.0,8793.0,4392.0
7336,31.0,25397.0,133294.0,73437.0,222932.0,19216.0,45188.0,189149.0
7337,134.0,138112.0,96168.0,150039.0,115444.0,192067.0,156755.0,143130.0
7338,84.0,34587.0,75970.0,29884.0,60983.0,40433.0,8943.0,65297.0
7339,349.0,186862.0,283417.0,443599.0,403707.0,462751.0,471494.0,549435.0
7340,215.0,197156.0,209775.0,337638.0,267057.0,291618.0,158759.0,291118.0
