고객번호,의류잡화구매횟수,의류잡화1,의류잡화2,의류잡화3,의류잡화4,의류잡화5,의류잡화6
8904,107.0,1654602.0,2888299.0,2321145.0,4105032.0,454130.0,1284836.0
8905,60.0,701631.0,880643.0,543833.0,221265.0,360953.0,873636.0
8906,15.0,0.0,221984.0,287085.0,131252.0,0.0,10723.0
8907,138.0,918213.0,3374399.0,3046450.0,3308208.0,4644941.0,2859760.0
8908,37.0,334579.0,545121.0,546941.0,362892.0,72615.0,274735.0
8909,118.0,6399017.0,4461646.0,3546027.0,7855586.0,5433384.0,3024195.0
8910,122.0,982678.0,5837398.0,3564582.0,7178911.0,1817288.0,4098841.0
8911,61.0,1485304.0,847307.0,44062.0,470635.0,211121.0,880123.0
8912,111.0,1066264.0,1984071.0,1799174.0,3907173.0,1719255.0,1653152.0
8913,131.0,1121330.0,1721068.0,578914.0,3273270.0,5576469.0,3713568.0
8914,315.0,1031427.0,1634283.0,6537048.0,3952237.0,10060742.0,16440416.0
8915,2.0,0.0,0.0,16947.0,10642.0,0.0,0.0
8916,156.0,1209109.0,1873624.0,1101901.0,974010.0,666200.0,1388788.0
8917,82.0,473035.0,335808.0,360748.0,696610.0,675485.0,551614.0
8918,85.0,1465260.0,4720888.0,3468827.0,1445873.0,2532437.0,758917.0
8919,75.0,9038528.0,4989902.0,12652476.0,15798187.0,2800215.0,7159823.0
8920,21.0,123400.0,573028.0,174092.0,100027.0,34892.0,23163.0
8921,39.0,0.0,205708.0,23613.0,177811.0,279011.0,728130.0
8922,226.0,3078528.0,5807865.0,1423231.0,5517531.0,5164169.0,12181863.0
8923,50.0,210293.0,273384.0,1893987.0,16761.0,372989.0,410920.0
8924,94.0,2557286.0,1829053.0,798402.0,3737748.0,9186529.0,2167651.0
8925,61.0,22043.0,192730.0,374984.0,66955.0,100123.0,558045.0
8926,59.0,261857.0,999182.0,385039.0,711509.0,108418.0,1069766.0
8927,86.0,1499346.0,845751.0,885949.0,1000759.0,1397525.0,1322250.0
8928,117.0,2327066.0,1719481.0,2029756.0,1341579.0,11004319.0,1934140.0
8929,80.0,505833.0,4575282.0,487963.0,247409.0,353005.0,2840459.0
8930,116.0,245582.0,606000.0,446952.0,290528.0,831334.0,430974.0
8931,37.0,88467.0,6170.0,0.0,388345.0,2020692.0,4964617.0
8932,249.0,3001766.0,4424223.0,5286803.0,6949551.0,6503834.0,5101199.0
8933,30.0,558885.0,1147475.0,267538.0,352534.0,167632.0,484268.0
8934,94.0,2561791.0,796566.0,123149.0,1478587.0,780666.0,1595106.0
8935,212.0,4473221.0,1883720.0,4860431.0,1793539.0,7062368.0,3998384.0
8936,20.0,398741.0,214155.0,147440.0,0.0,259918.0,50936.0
8937,255.0,12314324.0,12720896.0,16559322.0,12323873.0,17304864.0,14780088.0
8938,45.0,410007.0,658194.0,226357.0,1096927.0,1000313.0,1136198.0
8939,144.0,3627130.0,4204680.0,2371931.0,5669950.0,3058778.0,3562059.0
8940,211.0,1385846.0,3316157.0,1623376.0,5043161.0,2593799.0,4974886.0
8941,37.0,414385.0,379689.0,133543.0,1064293.0,84449.0,726939.0
8942,149.0,4172512.0,3549916.0,1031572.0,5013436.0,6154281.0,5341104.0
8943,108.0,3645383.0,2477006.0,2811652.0,2234594.0,1510309.0,4022564.0
8944,50.0,318883.0,556133.0,401308.0,298492.0,373192.0,1053145.0
8945,147.0,3159849.0,1856400.0,2765015.0,1665948.0,2735152.0,1458899.0
8946,92.0,374137.0,699066.0,1647261.0,454325.0,1156178.0,45360.0
8947,174.0,6950540.0,5815046.0,4896591.0,4668342.0,2858540.0,6749624.0
8948,60.0,600962.0,1336960.0,737471.0,1861105.0,280439.0,1487612.0
8949,46.0,264217.0,75404.0,254773.0,156262.0,22958.0,273661.0
8950,76.0,1505498.0,1336536.0,437519.0,1525359.0,1497182.0,3232465.0
8951,174.0,1420979.0,1326548.0,2021680.0,747779.0,1182078.0,861945.0
8952,205.0,2693160.0,4969847.0,2877498.0,3350058.0,2738754.0,3357519.0
8953,331.0,2542375.0,6708572.0,9063707.0,22882539.0,1558003.0,7489498.0
8954,11.0,338023.0,1316100.0,105185.0,0.0,0.0,10723.0
8955,86.0,1659217.0,2195261.0,1075013.0,1452035.0,932712.0,1580671.0
8956,139.0,3167309.0,3510937.0,6536358.0,3354059.0,8172806.0,3714028.0
8957,133.0,1728986.0,10555963.0,5670949.0,3201922.0,861980.0,2198845.0
8958,13.0,5412.0,97343.0,34900.0,251063.0,56433.0,9437.0
8959,143.0,2010622.0,1752589.0,1744083.0,545493.0,1469180.0,1519441.0
8960,102.0,1524498.0,1477865.0,313794.0,34586.0,1133933.0,1042206.0
8961,28.0,96142.0,22044.0,69822.0,108637.0,338602.0,41714.0
8962,53.0,997338.0,256389.0,640590.0,117683.0,264267.0,1467541.0
8963,239.0,3899715.0,6022408.0,4034172.0,4118761.0,5479895.0,2699746.0
8964,142.0,5775804.0,4401310.0,1495357.0,1587908.0,1513294.0,2733234.0
8965,225.0,5347284.0,2215982.0,4924984.0,3038231.0,8374552.0,2116577.0
8966,87.0,1028928.0,3559258.0,1656232.0,5828836.0,4133466.0,4565382.0
8967,113.0,10334932.0,6761334.0,4190719.0,5257564.0,10698133.0,5158506.0
8968,54.0,674569.0,1043909.0,2868348.0,977825.0,3540.0,299741.0
8969,2.0,0.0,61805.0,0.0,0.0,0.0,0.0
8970,85.0,334785.0,614076.0,1116373.0,4488631.0,18429720.0,1218800.0
8971,55.0,556208.0,697450.0,677942.0,878429.0,556651.0,2833254.0
8972,105.0,7762817.0,6910260.0,11439967.0,4316879.0,3271689.0,1620788.0
8973,25.0,41133.0,61187.0,224155.0,135686.0,45410.0,213525.0
8974,70.0,119561.0,335314.0,136255.0,228225.0,89101.0,121389.0
8975,52.0,400019.0,125773.0,58863.0,102607.0,286721.0,253608.0
8976,39.0,202322.0,400374.0,418707.0,330702.0,109631.0,177151.0
8977,133.0,6534816.0,3789328.0,1312375.0,1924284.0,9471528.0,8520090.0
8978,145.0,5404198.0,3683969.0,3032236.0,4392006.0,1253212.0,642793.0
8979,22.0,77740.0,341165.0,123714.0,30152.0,20934.0,13619.0
8980,168.0,1323996.0,2999115.0,2078394.0,2270218.0,684486.0,4386961.0
8981,93.0,897486.0,165792.0,1444378.0,890386.0,346431.0,819299.0
8982,100.0,293839.0,524110.0,469774.0,1323428.0,248287.0,496386.0
8983,83.0,624341.0,1098073.0,1405809.0,1559734.0,205103.0,474403.0
8984,28.0,1413025.0,654383.0,192067.0,2338720.0,391224.0,503786.0
8985,178.0,4339617.0,8987320.0,7015681.0,1924531.0,1898175.0,3483764.0
8986,84.0,92599.0,1026997.0,800355.0,444659.0,764989.0,136722.0
8987,38.0,18697.0,228886.0,501409.0,279442.0,791085.0,116777.0
8988,246.0,1663731.0,1830331.0,2779121.0,1795069.0,1549338.0,2231742.0
8989,12.0,195827.0,215906.0,0.0,0.0,9102.0,69273.0
8990,116.0,439459.0,263857.0,658769.0,2264856.0,434277.0,27290843.0
8991,121.0,25083076.0,17138986.0,1982587.0,7783166.0,6081479.0,7205913.0
8992,7.0,322770.0,293575.0,0.0,3547.0,0.0,0.0
8993,391.0,16699463.0,17849302.0,13282879.0,17184568.0,26309921.0,20386830.0
8994,260.0,10349751.0,30600580.0,1487177.0,619504896.0,83639988.0,3071977.0
8995,36.0,7380.0,26679.0,171731.0,239802.0,143006.0,323631.0
8996,41.0,231647.0,243924.0,76658.0,245742.0,65425.0,345433.0
8997,71.0,812750.0,3601707.0,2206798.0,512192.0,6905223.0,4681860.0
8998,21.0,111198.0,356308.0,223702.0,830521.0,427906.0,9651.0
8999,7.0,457587.0,72415.0,48808.0,0.0,192158.0,0.0
9000,157.0,3531221.0,3805858.0,4362496.0,4147961.0,1287660.0,2314207.0
9001,158.0,2925752.0,3169607.0,3017352.0,1504876.0,3559602.0,4061277.0
9002,95.0,4151062.0,1930639.0,484687.0,1871306.0,359284.0,1382129.0
9003,9.0,29423.0,31727.0,89142.0,17559.0,79897.0,46110.0
9004,49.0,1738038.0,256697.0,676530.0,178787.0,248590.0,248675.0
9005,112.0,539265.0,6421765.0,1577054.0,2816956.0,3168914.0,1493523.0
9006,67.0,454967.0,520707.0,74117.0,435171.0,217492.0,191704.0
9007,61.0,38476.0,67368.0,467177.0,81766.0,178504.0,723722.0
9008,125.0,1713090.0,2089417.0,2672663.0,4334276.0,5985422.0,2985353.0
9009,73.0,1226863.0,987749.0,642454.0,1261171.0,203293.0,1427459.0
9010,129.0,2626485.0,6475463.0,5095051.0,2156323.0,866109.0,1700603.0
9011,104.0,1138454.0,1345272.0,1317481.0,3421307.0,2180385.0,381645.0
9012,89.0,845205.0,423570.0,622749.0,3942431.0,338805.0,2330382.0
9013,9.0,97323.0,0.0,28698.0,1756.0,16677.0,0.0
9014,105.0,360183.0,1453194.0,209806.0,280153.0,459561.0,1223542.0
9015,19.0,148592.0,79831.0,370238.0,188009.0,206822.0,85358.0
9016,48.0,891950.0,1206642.0,416787.0,706099.0,1052822.0,377034.0
9017,128.0,2057168.0,1581772.0,1462491.0,1123355.0,1488969.0,1336243.0
9018,40.0,76756.0,296356.0,280192.0,214525.0,188699.0,1410449.0
9019,119.0,3748395.0,6275976.0,11294808.0,4903405.0,5160799.0,3090914.0
9020,3.0,0.0,0.0,0.0,887.0,60277.0,21447.0
9021,5.0,5894.0,0.0,0.0,7538.0,365909.0,3753.0
9022,172.0,826742.0,795215.0,1893424.0,6325724.0,6487572.0,1574324.0
9023,20.0,33320.0,283171.0,276577.0,21284.0,87583.0,156991.0
9024,104.0,1994180.0,2706168.0,1625003.0,2256776.0,448033.0,5595090.0
9025,86.0,945135.0,261168.0,1345263.0,745565.0,1370964.0,2273275.0
9026,1.0,180082.0,0.0,0.0,0.0,0.0,0.0
9027,109.0,9774052.0,4336106.0,1256292.0,5249718.0,5318906.0,10311114.0
9028,162.0,839242.0,3806929.0,980211.0,13987870.0,270022.0,7341339.0
9029,45.0,127927.0,159200.0,447291.0,206828.0,789405.0,623050.0
9030,91.0,2085400.0,5051100.0,3067665.0,2184313.0,907906.0,1363225.0
9031,178.0,5407048.0,6104324.0,3995429.0,6798500.0,2242097.0,2258456.0
9032,16.0,984.0,201897.0,0.0,477296.0,2022.0,2144.0
9033,194.0,5352807.0,3442475.0,3953912.0,9181175.0,4564465.0,8489495.0
9035,132.0,3290545.0,1842730.0,1509956.0,2078370.0,1993792.0,1075107.0
9036,78.0,836673.0,2376696.0,3669097.0,2365229.0,470382.0,3358817.0
9037,29.0,17614.0,262878.0,198168.0,73608.0,471798.0,71632.0
9038,140.0,3270755.0,1394264.0,2407848.0,966120.0,3622480.0,4065461.0
9039,211.0,12224495.0,8255852.0,9313731.0,13440568.0,14190741.0,8917573.0
9040,63.0,368430.0,1738789.0,61055.0,1118283.0,327771.0,1103415.0
9041,99.0,3980652.0,2867688.0,1121528.0,2355745.0,2838162.0,2904789.0
9042,12.0,210588.0,402660.0,305048.0,133292.0,67761.0,0.0
9043,82.0,4864176.0,1225382.0,2800875.0,1591152.0,407628.0,514541.0
9044,168.0,4826547.0,4834811.0,1754443.0,3157810.0,1942108.0,941270.0
9045,64.0,415469.0,310983.0,690563.0,291638.0,320853.0,161815.0
9046,12.0,1870.0,293987.0,0.0,55250.0,130364.0,138225.0
9047,11.0,291182.0,0.0,380632.0,23590.0,0.0,75064.0
9048,100.0,1100518.0,1140799.0,3660736.0,3979791.0,2203867.0,2853598.0
9049,101.0,2516729.0,696907.0,1242742.0,376816.0,901827.0,339502.0
9050,2.0,0.0,0.0,1119.0,0.0,0.0,2145.0
9051,232.0,4003493.0,3853162.0,6723341.0,4694779.0,7618551.0,4970052.0
9052,142.0,1782989.0,1389700.0,2434749.0,1194836.0,2928727.0,2536077.0
9053,46.0,372761.0,319635.0,30279.0,288399.0,318781.0,221117.0
9054,119.0,1041526.0,941704.0,874752.0,1569204.0,815598.0,1810111.0
9055,73.0,1386160.0,931818.0,996876.0,1089496.0,1106101.0,1225910.0
9056,112.0,1615827.0,1221425.0,2111048.0,3051555.0,4260533.0,1684079.0
9058,155.0,2448713.0,8712974.0,5037963.0,5425637.0,6160386.0,5522190.0
9059,84.0,823163.0,1133127.0,927856.0,1121581.0,1068195.0,460871.0
9060,72.0,956020.0,1600238.0,188735.0,1056266.0,1115002.0,968989.0
9061,177.0,2024095.0,3684557.0,2984045.0,2564173.0,1470230.0,5216990.0
9062,73.0,1956588.0,351311.0,699860.0,1185461.0,50568.0,2117229.0
9063,25.0,93436.0,181707.0,213532.0,0.0,222488.0,214457.0
9064,19.0,40149.0,88175.0,114901.0,0.0,0.0,182191.0
9065,37.0,984.0,66234.0,224379.0,482883.0,12540.0,383470.0
9066,59.0,196613.0,579321.0,607725.0,1969371.0,285708.0,420111.0
9067,141.0,1535293.0,2735736.0,974300.0,3979262.0,2700465.0,2340674.0
9068,55.0,788622.0,1630069.0,698332.0,168144.0,39443.0,489726.0
9069,281.0,3382966.0,5377668.0,7448906.0,8464644.0,10500634.0,11195888.0
9070,113.0,3150886.0,7203238.0,2826249.0,2988701.0,6198272.0,4435500.0
9071,118.0,381074.0,447830.0,1685165.0,2736929.0,13386661.0,5648953.0
9072,75.0,302793.0,976315.0,398823.0,519774.0,760742.0,372317.0
9073,50.0,108443.0,381441.0,78635.0,173553.0,118835.0,378108.0
9074,68.0,1640420.0,1063029.0,2366043.0,1693325.0,2211637.0,765651.0
9075,149.0,2648437.0,1172724.0,3893612.0,3843813.0,2954954.0,2574863.0
9076,53.0,788129.0,360737.0,316911.0,648277.0,1348643.0,1540846.0
9077,85.0,1459934.0,1323205.0,522818.0,704493.0,1499216.0,1553405.0
9078,55.0,2834276.0,2830893.0,3963085.0,2081226.0,2911091.0,1512622.0
9079,100.0,174471.0,175424.0,1158844.0,252130.0,490611.0,342183.0
9080,50.0,365528.0,191390.0,704153.0,345955.0,334254.0,467111.0
9081,117.0,980228.0,1201740.0,2933309.0,4786256.0,20412639.0,3856029.0
9082,103.0,385455.0,1226215.0,468192.0,2632574.0,1940998.0,2369496.0
9083,291.0,7324539.0,2272760.0,2652296.0,2651775.0,3824548.0,6042834.0
9084,5.0,16729.0,0.0,0.0,17737.0,59670.0,42894.0
9085,72.0,223085.0,476211.0,2453493.0,642787.0,513123.0,1126494.0
9086,110.0,6111711.0,9636531.0,6291981.0,9474229.0,2202623.0,3481999.0
9087,150.0,641722.0,805406.0,1454649.0,3086139.0,3077630.0,371039.0
9088,76.0,693563.0,1147209.0,947909.0,791767.0,402317.0,592468.0
9089,8.0,12792.0,1957.0,21354.0,8780.0,0.0,0.0
9090,61.0,253787.0,1152358.0,217319.0,243969.0,1928658.0,1000903.0
9091,35.0,670387.0,694742.0,312732.0,179096.0,499207.0,64340.0
9092,135.0,4684221.0,5059920.0,2349189.0,2572224.0,285182.0,3015348.0
9093,12.0,60224.0,0.0,153089.0,152358.0,112564.0,12761.0
9094,123.0,4841602.0,1379895.0,2372802.0,4483036.0,2912323.0,6096759.0
9095,146.0,2150393.0,2583437.0,662068.0,1331985.0,772658.0,901281.0
9096,311.0,2379484.0,3975074.0,2616929.0,4130890.0,3316401.0,4570698.0
9097,133.0,487403.0,670382.0,672065.0,702900.0,955736.0,1071053.0
9098,263.0,694999.0,3724598.0,1500947.0,4876272.0,1419642.0,502494.0
9099,130.0,2414596.0,2116115.0,655233.0,2772332.0,4902177.0,1754563.0
9100,14.0,1183721.0,0.0,144616.0,456162.0,0.0,189697.0
9101,86.0,604014.0,628558.0,1529523.0,1627078.0,597823.0,823256.0
9102,16.0,54713.0,431605.0,24291.0,277315.0,348797.0,155919.0
9103,175.0,966640.0,1859466.0,1059850.0,2260590.0,1318850.0,1165761.0
9104,19.0,665615.0,0.0,0.0,143756.0,14766.0,690964.0
9105,68.0,1713693.0,946733.0,938330.0,1323203.0,1698139.0,1745127.0
9106,21.0,141508.0,83231.0,45192.0,34143.0,6878.0,30883.0
9107,128.0,2181531.0,2054034.0,3909578.0,1395732.0,3180432.0,4818637.0
9108,9.0,29325.0,271634.0,0.0,253813.0,0.0,136756.0
9109,129.0,789398.0,784420.0,378034.0,819168.0,646053.0,1284697.0
9110,177.0,6343638.0,3876895.0,2664484.0,4515567.0,8777688.0,4720764.0
9111,98.0,335563.0,273487.0,1576533.0,1117236.0,1779785.0,2273149.0
9112,25.0,70655.0,25752.0,103265.0,49574.0,15676.0,63803.0
9113,92.0,2864229.0,5089916.0,2556405.0,909442.0,855841.0,2364910.0
9114,28.0,468706.0,267935.0,20878.0,623258.0,154738.0,32170.0
9115,50.0,219248.0,1276896.0,65529.0,1581847.0,1243362.0,610055.0
9116,119.0,1287403.0,1578402.0,1237820.0,1485539.0,1144298.0,1672455.0
9117,73.0,1395291.0,919353.0,312787.0,1355486.0,733739.0,1849037.0
9118,38.0,264416.0,58972.0,144162.0,169563.0,425984.0,26701.0
9119,186.0,5308726.0,5375225.0,11703266.0,7350984.0,9163702.0,7252285.0
9120,31.0,10825.0,185210.0,131848.0,26161.0,4855.0,288675.0
9121,294.0,37600446.0,22180002.0,15433444.0,43455.0,427399.0,13639100.0
9122,127.0,1048708.0,1095877.0,1156811.0,2997199.0,865721.0,3307903.0
9123,93.0,1778749.0,1902888.0,1208782.0,2608540.0,991990.0,1022818.0
9124,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9125,137.0,3308060.0,2906667.0,4941839.0,4589875.0,8085697.0,12367981.0
9126,16.0,48219.0,61702.0,57168.0,0.0,1412533.0,13833.0
9127,176.0,4876141.0,4049517.0,10562602.0,3548977.0,4273407.0,4923836.0
9128,168.0,767718.0,1143645.0,1387797.0,1695232.0,2694256.0,1602989.0
9129,48.0,195630.0,481432.0,455199.0,439312.0,477816.0,586142.0
9130,19.0,127140.0,376549.0,190712.0,86023.0,39443.0,956175.0
9131,61.0,130387.0,128040.0,457344.0,332032.0,56433.0,326378.0
9132,58.0,802943.0,199424.0,381479.0,332102.0,218454.0,295967.0
9133,10.0,1968.0,0.0,0.0,887.0,12439.0,15634.0
9134,212.0,7802163.0,5508468.0,10564045.0,7458103.0,9703282.0,14006235.0
9135,101.0,636485.0,651179.0,1207787.0,2111209.0,848882.0,1277865.0
9136,264.0,32782269.0,26610105.0,41151080.0,106466278.0,106937899.0,71387848.0
9137,36.0,127927.0,1328297.0,883510.0,616619.0,10114.0,47611.0
9138,40.0,1641730.0,806157.0,1104885.0,2028397.0,530477.0,749566.0
9139,174.0,3172644.0,4581627.0,7327291.0,2646389.0,3487899.0,3294518.0
9140,45.0,1346276.0,265607.0,1578816.0,182599.0,118329.0,2809350.0
9141,48.0,548612.0,330555.0,354534.0,393223.0,262648.0,190341.0
9142,160.0,3183419.0,2854851.0,2442147.0,1633986.0,2476500.0,3886733.0
9143,49.0,510136.0,85703.0,337145.0,575293.0,195343.0,470113.0
9144,66.0,773172.0,575714.0,325385.0,547709.0,1363612.0,744741.0
9145,18.0,100669.0,67883.0,38414.0,49397.0,13451.0,45253.0
9146,82.0,213835.0,198909.0,92418.0,133824.0,424467.0,1299784.0
9147,18.0,5412.0,32273.0,10506.0,32459.0,16182.0,446202.0
9148,168.0,1472740.0,3263097.0,432254.0,5148070.0,4396690.0,1883987.0
9149,31.0,827294.0,377579.0,711395.0,47002.0,880457.0,934009.0
9150,140.0,1741975.0,549468.0,2116899.0,4827458.0,2793184.0,1369162.0
9151,329.0,4935480.0,11119638.0,15539435.0,12259673.0,5718655.0,10243692.0
9152,145.0,2615972.0,2352151.0,1177973.0,2739794.0,1990602.0,1033588.0
9153,32.0,168273.0,142976.0,312958.0,150673.0,1506155.0,815527.0
9154,42.0,228202.0,162445.0,72195.0,411554.0,633311.0,228194.0
9155,52.0,218904.0,777047.0,229125.0,366726.0,553262.0,1661324.0
9156,233.0,6241487.0,6891374.0,2703678.0,6179131.0,8730781.0,6995096.0
9157,71.0,521746.0,336312.0,291028.0,767202.0,222295.0,549683.0
9158,194.0,6504116.0,3641653.0,6585236.0,5875759.0,5113855.0,5091526.0
9159,120.0,870052.0,2772396.0,1597268.0,1820097.0,2129707.0,1644648.0
9160,22.0,83645.0,5150.0,373287.0,130410.0,0.0,266637.0
9161,25.0,142196.0,70036.0,466928.0,503988.0,0.0,216387.0
9162,7.0,0.0,93738.0,54231.0,0.0,132488.0,10723.0
9163,185.0,1961401.0,3248324.0,3239827.0,4399551.0,1106779.0,2252858.0
9164,132.0,1601256.0,1241300.0,1339219.0,2583735.0,1901958.0,2197794.0
9165,3.0,107262.0,7211.0,0.0,4345.0,0.0,0.0
9166,74.0,57075.0,565467.0,429892.0,969846.0,512555.0,1172605.0
9167,10.0,436921.0,3873.0,1119.0,736783.0,0.0,124821.0
9168,64.0,563451.0,227031.0,425937.0,366352.0,739303.0,45038.0
9169,66.0,0.0,62732.0,283807.0,760728.0,881702.0,809723.0
9170,49.0,826162.0,138856.0,467583.0,508778.0,542006.0,379609.0
9171,19.0,0.0,176145.0,258330.0,92586.0,307048.0,497190.0
9172,134.0,379549.0,1564444.0,576596.0,489264.0,1308446.0,810475.0
9173,103.0,771500.0,1809604.0,4044859.0,1741765.0,1681077.0,1752151.0
9174,143.0,496355.0,967766.0,595409.0,382404.0,551999.0,961246.0
9175,127.0,976322.0,2728708.0,1367746.0,3150664.0,1018436.0,1828050.0
9176,83.0,135407.0,183046.0,171958.0,351454.0,99214.0,342614.0
9177,117.0,367839.0,725905.0,575862.0,774385.0,689139.0,272374.0
9178,30.0,41822.0,104039.0,12315.0,138346.0,181943.0,130718.0
9179,119.0,1107534.0,2553337.0,1523976.0,3932417.0,2676566.0,3563506.0
9180,173.0,2169201.0,3518085.0,3143940.0,6282009.0,4944654.0,2573532.0
9181,303.0,9854652.0,5909027.0,7040852.0,7279475.0,8581392.0,3523733.0
9182,58.0,280358.0,264989.0,1277644.0,695724.0,902666.0,604694.0
9183,17.0,54319.0,116501.0,0.0,35296.0,50162.0,51043.0
9184,74.0,663351.0,1895649.0,4929941.0,1787818.0,1950301.0,1796588.0
9185,153.0,2536109.0,5285575.0,5366014.0,5555682.0,4865072.0,8030973.0
9186,196.0,4499110.0,5917576.0,1794755.0,11742689.0,3846230.0,13595597.0
9187,29.0,703205.0,57479.0,325102.0,8868.0,48545.0,88361.0
9188,77.0,332610.0,2157361.0,432492.0,866075.0,2218713.0,1183222.0
9189,32.0,134706.0,0.0,106541.0,686234.0,203585.0,144339.0
9190,84.0,615133.0,405286.0,1707310.0,2408959.0,1036925.0,485115.0
9191,144.0,1023808.0,443557.0,1295550.0,531482.0,1842692.0,1082206.0
9192,99.0,5787148.0,2222433.0,2162418.0,3071689.0,2463514.0,1725053.0
9193,23.0,694645.0,65719.0,12880.0,389233.0,146647.0,0.0
9194,42.0,161286.0,279564.0,103886.0,323405.0,142298.0,36030.0
9195,85.0,7420.0,84261.0,419043.0,314647.0,504971.0,713567.0
9196,13.0,447155.0,490115.0,2825.0,143313.0,0.0,89326.0
9197,137.0,5824406.0,2846407.0,4985764.0,1984838.0,3580960.0,3488805.0
9198,5.0,0.0,34508.0,0.0,4390.0,6068.0,6113.0
9199,216.0,3280395.0,12270637.0,6785592.0,5905132.0,5450272.0,5992442.0
9200,126.0,394990.0,1227772.0,1155024.0,1768581.0,1567951.0,747367.0
9201,151.0,3077860.0,7114177.0,5071508.0,3803748.0,9076848.0,12314482.0
9202,113.0,1544671.0,826130.0,417690.0,753367.0,1148495.0,795678.0
9203,69.0,375614.0,388034.0,1348041.0,360765.0,630177.0,2292952.0
9204,57.0,130900.0,119098.0,282778.0,171069.0,27913.0,296020.0
9205,84.0,1553429.0,2548466.0,739358.0,2222660.0,594373.0,3871751.0
9206,238.0,3499450.0,3526111.0,6623568.0,5073475.0,3140717.0,3941826.0
9207,141.0,1010331.0,4041635.0,9318930.0,8488921.0,3160279.0,16994971.0
9208,31.0,39362.0,6757.0,68580.0,86022.0,229174.0,161816.0
9209,103.0,2052691.0,3161354.0,1677653.0,2515465.0,3728052.0,2789318.0
9210,91.0,5628551.0,8714757.0,815608.0,591962.0,3251207.0,1258724.0
9211,110.0,1404592.0,1019629.0,1616419.0,2307815.0,2579264.0,2741975.0
9212,118.0,87090.0,375776.0,666034.0,1299463.0,169705.0,796212.0
9213,111.0,996503.0,1311167.0,2071887.0,5580822.0,1599310.0,1554893.0
9214,265.0,7118600.0,8144719.0,4758415.0,3360717.0,4050535.0,5550475.0
9215,150.0,3574090.0,5890621.0,12672801.0,18147799.0,3678718.0,7669420.0
9216,31.0,149381.0,42439.0,77844.0,18091.0,128543.0,141332.0
9217,25.0,628615.0,99506.0,22596.0,29620.0,441053.0,31108.0
9218,71.0,1738609.0,870155.0,667547.0,354734.0,895556.0,556222.0
9219,4.0,0.0,3090.0,2463.0,0.0,121161.0,1072.0
9220,40.0,738977.0,1735193.0,454861.0,966031.0,231854.0,479656.0
9221,62.0,570357.0,719402.0,930509.0,341618.0,666789.0,150181.0
9222,82.0,1120987.0,974719.0,304257.0,1038282.0,907107.0,1888895.0
9223,169.0,1063989.0,5923069.0,4126752.0,2433325.0,3829744.0,7894315.0
9224,1.0,0.0,0.0,48582.0,0.0,0.0,0.0
9225,222.0,4439418.0,2594230.0,2819706.0,3883013.0,1959799.0,5713633.0
9226,89.0,3322308.0,2651577.0,1767755.0,2185022.0,1576522.0,602461.0
9227,69.0,564159.0,506659.0,843515.0,389401.0,390891.0,684153.0
9228,71.0,1288737.0,1684088.0,1411764.0,1593794.0,343731.0,429601.0
9229,118.0,12967635.0,7906706.0,3544321.0,4447865.0,2000746.0,1114482.0
9230,26.0,122810.0,48105.0,5649.0,81855.0,47028.0,139833.0
9231,130.0,2313516.0,2085069.0,1748763.0,2105766.0,2321860.0,1131427.0
9232,23.0,383290.0,1055890.0,156817.0,300194.0,190135.0,0.0
9233,219.0,3028813.0,4140863.0,4318479.0,3247208.0,3444214.0,10720371.0
9234,88.0,708097.0,541589.0,838000.0,2031244.0,1340646.0,1793521.0
9235,34.0,434656.0,241454.0,149362.0,446512.0,60582.0,69487.0
9236,121.0,2130382.0,2883542.0,915654.0,940878.0,3602767.0,2081886.0
9237,140.0,2091807.0,532764.0,753132.0,3623772.0,1239316.0,1096726.0
9238,77.0,698680.0,1152616.0,1571744.0,3156073.0,855759.0,1424090.0
9239,120.0,1226665.0,2196164.0,2494279.0,3956282.0,6405784.0,7651870.0
9240,117.0,2977574.0,1850932.0,1876147.0,3598268.0,221538.0,786883.0
9241,32.0,310961.0,2060.0,1105744.0,205214.0,296228.0,30776.0
9242,320.0,18283957.0,15866183.0,11800849.0,8246972.0,8515229.0,7678205.0
9243,243.0,8992594.0,9822872.0,7491749.0,13599663.0,6725584.0,2787580.0
9244,5.0,0.0,0.0,0.0,0.0,0.0,65411.0
9245,172.0,3583495.0,7299544.0,8598191.0,5015567.0,9097619.0,3635073.0
9246,111.0,568135.0,269533.0,1720672.0,2756493.0,1343932.0,1891974.0
9247,136.0,536840.0,3993341.0,648848.0,464141.0,2721227.0,1806410.0
9248,47.0,207833.0,337250.0,250253.0,435880.0,38937.0,179940.0
9249,77.0,1100864.0,231407.0,264036.0,388610.0,449040.0,196131.0
9250,21.0,24601.0,29872.0,9716.0,0.0,43793.0,75064.0
9251,80.0,3061001.0,1668741.0,619113.0,259843.0,390385.0,808006.0
9252,96.0,882305.0,1014429.0,975137.0,1655014.0,531265.0,1398869.0
9253,257.0,7010360.0,5457087.0,9842666.0,7890757.0,6201338.0,2258616.0
9254,66.0,188251.0,318504.0,237487.0,170983.0,141186.0,226476.0
9255,133.0,154891.0,1831382.0,1546201.0,5656633.0,4762884.0,1241115.0
9256,32.0,164337.0,46663.0,202010.0,137370.0,64423.0,360842.0
