고객번호,가구류구매횟수,가구류1,가구류2,가구류3,가구류4,가구류5,가구류6,가구류7
6927,6.0,152036.0,11228.0,13557.0,0.0,33071.0,0.0,0.0
6928,1.0,0.0,0.0,0.0,0.0,20126.0,0.0,0.0
6929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6930,3.0,0.0,0.0,0.0,0.0,23261.0,51794.0,0.0
6931,28.0,1151757.0,2440594.0,99423.0,934557.0,70714.0,559784.0,222656.0
6932,13.0,27357.0,152349.0,0.0,300992.0,10012.0,7485.0,2096588.0
6933,4.0,0.0,0.0,0.0,0.0,45208.0,438588.0,0.0
6934,2.0,0.0,6181.0,0.0,0.0,4956.0,0.0,0.0
6935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6936,2.0,0.0,0.0,0.0,0.0,0.0,33885.0,0.0
6937,27.0,97717.0,785358.0,1714586.0,4956634.0,124903.0,270777.0,45049.0
6938,15.0,491044.0,101979.0,0.0,329016.0,0.0,135008.0,148887.0
6939,5.0,0.0,0.0,53779.0,50284.0,823194.0,0.0,0.0
6940,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6941,22.0,432797.0,56366.0,2255831.0,294705.0,432073.0,325991.0,552077.0
6942,7.0,0.0,273901.0,0.0,0.0,0.0,46111.0,50568.0
6943,14.0,0.0,1056251.0,166364.0,547887.0,2690209.0,41821.0,335616.0
6944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6945,16.0,456857.0,26782.0,232344.0,538372.0,6574.0,250392.0,135148.0
6946,8.0,0.0,0.0,0.0,0.0,547701.0,0.0,44824.0
6947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6948,5.0,0.0,0.0,1167431.0,590084.0,0.0,0.0,0.0
6949,4.0,0.0,0.0,0.0,0.0,32262.0,0.0,38066.0
6950,11.0,0.0,62629.0,39770.0,408832.0,74942.0,441107.0,29958.0
6951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6952,8.0,17221.0,245727.0,14688.0,0.0,0.0,12868.0,8447.0
6953,6.0,38300.0,10198.0,15704.0,0.0,79897.0,0.0,10023.0
6954,5.0,334580.0,0.0,0.0,0.0,49556.0,41821.0,0.0
6955,2.0,7380.0,0.0,0.0,0.0,0.0,72919.0,0.0
6956,1.0,0.0,0.0,0.0,0.0,15170.0,0.0,0.0
6957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6958,2.0,306140.0,0.0,0.0,0.0,0.0,0.0,0.0
6959,5.0,0.0,43161.0,0.0,20042.0,0.0,0.0,15767.0
6960,1.0,0.0,0.0,97164.0,0.0,0.0,0.0,0.0
6961,11.0,246801.0,541156.0,99841.0,0.0,294001.0,332104.0,71898.0
6962,10.0,35426.0,0.0,84792.0,178254.0,0.0,297467.0,0.0
6963,8.0,0.0,61806.0,35250.0,0.0,59670.0,0.0,16893.0
6964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6965,5.0,46841.0,161981.0,33329.0,0.0,35397.0,0.0,0.0
6966,2.0,0.0,8241.0,0.0,0.0,0.0,31098.0,0.0
6967,2.0,0.0,15039.0,0.0,0.0,106192.0,0.0,0.0
6968,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8897.0
6969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6971,8.0,98995.0,55522.0,11072.0,12327.0,0.0,0.0,0.0
6972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6974,20.0,164386.0,125258.0,180792.0,395174.0,6457231.0,278969.0,0.0
6975,1.0,19583.0,0.0,0.0,0.0,0.0,0.0,0.0
6976,12.0,0.0,1336640.0,44063.0,0.0,0.0,4184166.0,0.0
6977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6978,7.0,0.0,9786.0,0.0,0.0,151197.0,0.0,15655.0
6979,17.0,9841.0,51865.0,7994073.0,2662282.0,2572994.0,267924.0,4596365.0
6980,9.0,0.0,3090.0,0.0,0.0,41365.0,46003.0,33562.0
6981,3.0,0.0,1718596.0,125578.0,0.0,0.0,0.0,0.0
6982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6983,3.0,0.0,38062.0,16721.0,0.0,0.0,0.0,17794.0
6984,11.0,22623.0,0.0,24856.0,28352.0,296732.0,73456.0,22412.0
6985,6.0,109230.0,0.0,306630.0,0.0,0.0,0.0,55185.0
6986,10.0,11209.0,10198.0,0.0,6208.0,48110.0,0.0,6645.0
6987,7.0,134619.0,0.0,288835.0,26516.0,18407.0,0.0,44937.0
6988,1.0,0.0,0.0,0.0,0.0,100124.0,0.0,0.0
6989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6990,2.0,0.0,0.0,0.0,8780.0,0.0,0.0,7095.0
6991,8.0,252509.0,60147.0,31058.0,0.0,10316.0,0.0,0.0
6992,7.0,0.0,10301.0,100553.0,17293.0,0.0,252000.0,143031.0
6993,7.0,301121.0,0.0,0.0,0.0,394784.0,0.0,0.0
6994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6995,1.0,0.0,0.0,0.0,0.0,0.0,181837.0,0.0
6996,5.0,196811.0,0.0,0.0,0.0,20935.0,45896.0,95279.0
6997,2.0,0.0,0.0,0.0,69173.0,0.0,73992.0,0.0
6998,13.0,0.0,0.0,3962972.0,299990.0,0.0,278808.0,0.0
6999,17.0,69524.0,0.0,370859.0,353848.0,0.0,1278574.0,848275.0
7000,1.0,0.0,40997.0,0.0,0.0,0.0,0.0,0.0
7001,7.0,18697.0,10301.0,0.0,2343500.0,0.0,276021.0,0.0
7002,2.0,0.0,0.0,0.0,0.0,23261.0,0.0,11150.0
7003,3.0,318834.0,0.0,6214.0,0.0,11934.0,0.0,0.0
7004,1.0,19484.0,0.0,0.0,0.0,0.0,0.0,0.0
7005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7006,11.0,0.0,60776.0,0.0,0.0,9224.0,0.0,994460.0
7007,3.0,0.0,82407.0,0.0,34587.0,0.0,0.0,0.0
7008,2.0,0.0,0.0,0.0,0.0,20227.0,64340.0,0.0
7009,2.0,0.0,0.0,25647.0,0.0,0.0,35066.0,0.0
7010,1.0,0.0,61651.0,0.0,0.0,0.0,0.0,0.0
7011,17.0,38378.0,344049.0,182126.0,0.0,0.0,171199.0,110088.0
7012,10.0,3739410.0,0.0,391253.0,143224.0,820797.0,0.0,0.0
7013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7015,9.0,38378.0,224095.0,0.0,546903.0,34892.0,0.0,59352.0
7016,16.0,4920.0,612220.0,0.0,172578.0,0.0,17157.0,99784.0
7017,20.0,149330.0,41203.0,506640.0,512991.0,210413.0,374374.0,974425.0
7018,7.0,52008.0,46354.0,285503.0,42125.0,0.0,0.0,122759.0
7019,2.0,967572.0,0.0,0.0,0.0,0.0,0.0,48146.0
7020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7021,9.0,0.0,0.0,66659.0,3174253.0,198226.0,71417.0,63125.0
7022,1.0,0.0,232903.0,0.0,0.0,0.0,0.0,0.0
7023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7024,9.0,1237450.0,0.0,150491.0,0.0,0.0,145838.0,77710.0
7025,11.0,0.0,27781.0,246920.0,46754.0,456638.0,293982.0,518539.0
7026,5.0,31490.0,6181.0,22596.0,0.0,0.0,0.0,0.0
7027,2.0,0.0,0.0,0.0,0.0,0.0,9115.0,6307.0
7028,20.0,208423.0,241720.0,0.0,381357.0,0.0,7629059.0,564703.0
7029,11.0,155186.0,591167.0,0.0,601878.0,0.0,10616.0,0.0
7030,5.0,42314.0,0.0,58750.0,0.0,85763.0,0.0,188305.0
7031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7032,1.0,0.0,0.0,0.0,0.0,0.0,0.0,34913.0
7033,1.0,0.0,0.0,0.0,2217.0,0.0,0.0,0.0
7034,2.0,14367.0,0.0,0.0,0.0,0.0,36567.0,0.0
7035,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6645.0
7036,10.0,282521.0,0.0,295275.0,0.0,5122017.0,49917.0,0.0
7037,18.0,213540.0,1656378.0,100553.0,139234.0,266796.0,550111.0,145284.0
7038,3.0,0.0,425683.0,0.0,390917.0,0.0,0.0,218263.0
7039,20.0,967465.0,722132.0,0.0,959229.0,0.0,151179.0,2849359.0
7040,43.0,341221.0,1077305.0,960451.0,2119965.0,962002.0,212538.0,1262795.0
7041,3.0,0.0,39143.0,0.0,0.0,29329.0,0.0,58564.0
7042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7043,12.0,21650.0,105687.0,89706.0,34143.0,0.0,63054.0,233016.0
7044,1.0,0.0,18130.0,0.0,0.0,0.0,0.0,0.0
7045,1.0,0.0,13906.0,0.0,0.0,0.0,0.0,0.0
7046,13.0,0.0,5037421.0,0.0,0.0,33375.0,159296.0,0.0
7047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7048,16.0,30506.0,0.0,836059.0,171496.0,303407.0,321702.0,0.0
7049,4.0,0.0,0.0,88690.0,0.0,0.0,3217.0,11150.0
7050,13.0,15744.0,405854.0,8813.0,21018.0,0.0,75579.0,13628.0
7051,3.0,67752.0,95901.0,0.0,0.0,0.0,0.0,0.0
7052,3.0,738041.0,0.0,0.0,590588.0,0.0,0.0,0.0
7053,20.0,476913.0,1400329.0,7615.0,104550.0,8558911.0,290336.0,222644.0
7054,1.0,0.0,0.0,0.0,0.0,0.0,0.0,50455.0
7055,2.0,0.0,0.0,0.0,0.0,0.0,42143.0,0.0
7056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7057,18.0,0.0,2574547.0,0.0,985718.0,20227.0,0.0,939162.0
7058,2.0,0.0,0.0,0.0,0.0,0.0,0.0,153730.0
7059,5.0,13285.0,5665.0,8925.0,0.0,5967.0,0.0,0.0
7060,5.0,286439.0,0.0,0.0,0.0,246346.0,0.0,537099.0
7061,1.0,17477.0,0.0,0.0,0.0,0.0,0.0,0.0
7062,5.0,0.0,7211.0,0.0,35296.0,0.0,0.0,37109.0
7063,2.0,0.0,0.0,0.0,0.0,473315.0,7506.0,0.0
7064,6.0,58060.0,0.0,0.0,0.0,49556.0,45843.0,48428.0
7065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7066,14.0,18697.0,0.0,102586.0,54628.0,40252.0,228408.0,0.0
7067,23.0,454633.0,79626.0,783172.0,0.0,1272611.0,996119.0,716090.0
7068,2.0,0.0,28832.0,0.0,0.0,0.0,0.0,0.0
7069,7.0,0.0,15039.0,0.0,8780.0,37198.0,16943.0,0.0
7070,6.0,85514.0,0.0,0.0,7804.0,0.0,0.0,78610.0
7071,1.0,0.0,0.0,0.0,0.0,0.0,41821.0,0.0
7072,3.0,0.0,0.0,0.0,189606.0,157165.0,0.0,0.0
7073,6.0,87384.0,16481.0,0.0,0.0,50569.0,0.0,0.0
7074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7075,7.0,0.0,0.0,0.0,55782.0,0.0,0.0,154518.0
7076,1.0,0.0,0.0,0.0,14189.0,0.0,0.0,0.0
7077,1.0,0.0,0.0,0.0,12416.0,0.0,0.0,0.0
7078,4.0,16237.0,12361.0,28245.0,0.0,0.0,0.0,0.0
7079,11.0,0.0,38113.0,231047.0,0.0,14159.0,250402.0,14416.0
7080,1.0,0.0,0.0,0.0,0.0,0.0,0.0,18245.0
7081,11.0,0.0,34611.0,92306.0,2918.0,99417.0,0.0,22863.0
7082,2.0,220428.0,0.0,315217.0,0.0,0.0,0.0,0.0
7083,1.0,0.0,0.0,66659.0,0.0,0.0,0.0,0.0
7084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7085,13.0,49202.0,16481.0,46322.0,0.0,40353.0,28931.0,0.0
7086,11.0,0.0,44294.0,96124.0,115377.0,28318.0,0.0,192530.0
7087,1.0,14367.0,0.0,0.0,0.0,0.0,0.0,0.0
7088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7089,5.0,0.0,56552.0,9264.0,34587.0,0.0,0.0,29056.0
7090,2.0,0.0,0.0,29375.0,0.0,0.0,0.0,12895.0
7091,8.0,186577.0,76329.0,0.0,0.0,0.0,48792.0,100291.0
7092,7.0,52155.0,0.0,0.0,86626.0,0.0,42786.0,50343.0
7093,1.0,29522.0,0.0,0.0,0.0,0.0,0.0,0.0
7094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7095,1.0,12793.0,0.0,0.0,0.0,0.0,0.0,0.0
7096,10.0,0.0,8138.0,37058.0,7006.0,0.0,114118.0,33674.0
7097,15.0,460538.0,213227.0,0.0,415926.0,0.0,137259.0,1025106.0
7098,5.0,2952.0,0.0,81301.0,0.0,103108.0,0.0,0.0
7099,4.0,0.0,39555.0,0.0,161848.0,0.0,9544.0,0.0
7100,9.0,0.0,933566.0,173990.0,0.0,0.0,307869.0,329174.0
7101,3.0,0.0,0.0,0.0,0.0,8071.0,261651.0,0.0
7102,18.0,0.0,66956.0,237419.0,438452.0,71806.0,656701.0,60816.0
7103,4.0,0.0,0.0,0.0,0.0,15170.0,41821.0,193204.0
7104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7105,4.0,0.0,9271.0,0.0,0.0,4956.0,10616.0,17930.0
7106,5.0,0.0,57685.0,126652.0,184550.0,0.0,93723.0,0.0
7107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7110,4.0,0.0,0.0,55926.0,73607.0,30139.0,0.0,0.0
7112,27.0,1525865.0,732268.0,3564048.0,101605.0,2429481.0,2827912.0,182246.0
7113,12.0,331528.0,195521.0,76206.0,87265.0,115295.0,342967.0,0.0
7114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7115,2.0,241094.0,0.0,0.0,0.0,1264196.0,0.0,0.0
7116,16.0,120448.0,946648.0,188113.0,1492280.0,0.0,879051.0,0.0
7117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7118,3.0,38378.0,40173.0,0.0,0.0,0.0,0.0,32661.0
7119,10.0,12596.0,50165.0,14575.0,0.0,0.0,63375.0,0.0
7120,8.0,73607.0,0.0,10168.0,6377.0,14867.0,39999.0,0.0
7121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7122,6.0,48022.0,13288.0,20675.0,0.0,0.0,0.0,33674.0
7123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7124,11.0,54713.0,148435.0,33216.0,0.0,0.0,49434.0,135823.0
7125,23.0,193072.0,108932.0,63111.0,1983649.0,379086.0,216494.0,5689933.0
7126,26.0,0.0,0.0,5737956.0,2118466.0,92812.0,378891.0,0.0
7127,8.0,0.0,0.0,0.0,191246.0,19216.0,1011431.0,134810.0
7128,25.0,711670.0,1559551.0,0.0,344696.0,255873.0,803503.0,388999.0
7129,10.0,29029.0,91678.0,88125.0,26250.0,13148.0,0.0,15655.0
7130,4.0,0.0,15451.0,0.0,28024.0,2084892.0,0.0,0.0
7131,4.0,0.0,61187.0,0.0,0.0,6068.0,10187.0,7208.0
7133,7.0,202322.0,20602.0,0.0,46115.0,0.0,79889.0,0.0
7134,3.0,49203.0,0.0,0.0,0.0,0.0,0.0,4504916.0
7135,17.0,19682534.0,19748607.0,22612211.0,14250791.0,5157515.0,10728178.0,8638513.0
7136,3.0,0.0,0.0,3389.0,61723.0,0.0,0.0,0.0
7137,10.0,0.0,958382.0,42933.0,819747.0,836392.0,1442298.0,210605.0
7138,1.0,0.0,0.0,3954.0,0.0,0.0,0.0,0.0
7139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7140,4.0,0.0,0.0,0.0,1260061.0,0.0,0.0,0.0
7141,31.0,2031150.0,1128521.0,2021882.0,4240709.0,572712.0,177354.0,127095.0
7142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7143,5.0,92639.0,101185.0,181956.0,0.0,0.0,0.0,146860.0
7144,9.0,70851.0,0.0,77957.0,193774.0,561202.0,0.0,0.0
7145,1.0,0.0,0.0,0.0,0.0,0.0,0.0,54566.0
7146,18.0,99094.0,386406.0,555526.0,355843.0,1523710.0,344007.0,85650.0
7147,9.0,45266.0,0.0,43430.0,0.0,78643.0,22733.0,6645.0
7148,28.0,5426534.0,3575429.0,829335.0,386705.0,2050849.0,2221889.0,0.0
7149,7.0,4920.0,9167.0,4519.0,73430.0,59670.0,0.0,0.0
7150,2.0,0.0,0.0,8925.0,0.0,0.0,0.0,14416.0
7151,1.0,0.0,0.0,14575.0,0.0,0.0,0.0,0.0
7152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7153,1.0,0.0,40173.0,0.0,0.0,0.0,0.0,0.0
7154,10.0,69179.0,160024.0,0.0,0.0,32161.0,3217.0,6930924.0
7155,9.0,0.0,587170.0,44063.0,0.0,0.0,0.0,234841.0
7156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7157,5.0,0.0,5253.0,0.0,26516.0,0.0,10616.0,6971.0
7158,9.0,110411.0,0.0,133544.0,0.0,340827.0,2251915.0,0.0
7159,25.0,74404.0,116451.0,719213.0,680647.0,20935.0,570154.0,205942.0
7160,2.0,0.0,0.0,0.0,277181.0,0.0,0.0,331674.0
7161,16.0,38703.0,220954.0,537518.0,787510.0,0.0,238114.0,120507.0
7162,23.0,148081.0,973864.0,310189.0,913247.0,619324.0,574850.0,0.0
7163,8.0,86892.0,29131.0,54005.0,8868.0,0.0,0.0,0.0
7164,2.0,16729.0,0.0,0.0,30951.0,0.0,0.0,0.0
7165,1.0,0.0,0.0,0.0,0.0,0.0,90077.0,0.0
7166,1.0,58650.0,0.0,0.0,0.0,0.0,0.0,0.0
7167,57.0,665939.0,245624.0,2454396.0,1483882.0,3249135.0,1161634.0,876666.0
7168,20.0,45808.0,82407.0,68919.0,1698974.0,593575.0,1185805.0,1181718.0
7169,7.0,274847.0,367947.0,575298.0,415128.0,0.0,0.0,0.0
7170,3.0,0.0,0.0,144615.0,47002.0,0.0,0.0,0.0
7171,4.0,80397.0,0.0,0.0,0.0,0.0,299504.0,62168.0
7172,10.0,32474.0,32035.0,26211.0,0.0,25385.0,10616.0,0.0
7173,11.0,243849.0,0.0,298212.0,569526.0,59670.0,112113.0,0.0
7174,1.0,0.0,0.0,0.0,206243.0,0.0,0.0,0.0
7175,30.0,489666.0,248456.0,0.0,3877425.0,0.0,2158515.0,640846.0
7176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7178,5.0,0.0,333697.0,32764.0,53033.0,24171.0,0.0,0.0
7179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7180,10.0,29522.0,685007.0,367413.0,0.0,85965.0,54046.0,494414.0
7181,3.0,19681.0,10301.0,0.0,0.0,20227.0,0.0,0.0
7182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7183,8.0,89352.0,0.0,3152.0,31039.0,10012.0,77852.0,0.0
7184,3.0,12793.0,0.0,6666.0,10465.0,0.0,0.0,0.0
7185,2.0,0.0,0.0,19207.0,0.0,0.0,0.0,19146.0
7186,9.0,175674.0,0.0,67789.0,375132.0,0.0,356553.0,85481.0
7187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7188,11.0,0.0,0.0,0.0,1932789.0,1276130.0,37425.0,471327.0
7189,9.0,0.0,0.0,0.0,1204323.0,209351.0,70774.0,6068121.0
7190,8.0,0.0,279669.0,377808.0,52323.0,0.0,0.0,0.0
7191,4.0,0.0,31315.0,7909.0,0.0,0.0,9222.0,0.0
7192,7.0,78528.0,27813.0,0.0,8070.0,10103.0,27881.0,39305.0
7193,8.0,0.0,273385.0,22596.0,0.0,0.0,0.0,1012481.0
7194,13.0,0.0,295016.0,32200.0,163178.0,289390.0,305724.0,0.0
7195,9.0,33261.0,38102.0,14688.0,0.0,34386.0,4182.0,0.0
7197,3.0,0.0,0.0,0.0,134888.0,0.0,0.0,844671.0
7198,20.0,3149.0,121261.0,1458786.0,723632.0,610992.0,83643.0,215110.0
7199,2.0,0.0,0.0,0.0,1065977.0,0.0,0.0,0.0
7200,26.0,415321.0,54491.0,904413.0,155905.0,0.0,210286.0,154800.0
7201,3.0,0.0,0.0,15704.0,0.0,0.0,23806.0,0.0
7202,10.0,0.0,336395.0,366216.0,366414.0,20227.0,540374.0,0.0
7203,2.0,179787.0,0.0,0.0,0.0,0.0,0.0,0.0
7204,4.0,52843.0,0.0,20111.0,4869.0,0.0,0.0,0.0
7205,4.0,0.0,273024.0,0.0,0.0,2113736.0,0.0,264551.0
7206,3.0,0.0,5047.0,0.0,9755.0,0.0,0.0,16556.0
7207,2.0,6888.0,0.0,0.0,23058.0,0.0,0.0,0.0
7208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7209,12.0,0.0,0.0,123036.0,105444.0,150187.0,42357.0,167808.0
7210,8.0,0.0,6181.0,6779.0,0.0,92438.0,156327.0,0.0
7211,2.0,0.0,0.0,119579.0,0.0,0.0,0.0,0.0
7212,6.0,0.0,0.0,2767014.0,0.0,15170.0,0.0,785882.0
7213,1.0,1684703.0,0.0,0.0,0.0,0.0,0.0,0.0
7214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7215,20.0,1005784.0,244800.0,700481.0,70947.0,1998097.0,407489.0,226497.0
7216,1.0,0.0,0.0,0.0,0.0,0.0,7077.0,0.0
7217,28.0,340385.0,921411.0,582756.0,255497.0,193169.0,95438.0,93026.0
7218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7219,3.0,0.0,74166.0,0.0,0.0,0.0,26809.0,33224.0
7220,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7221,10.0,152528.0,137517.0,0.0,0.0,0.0,1887513.0,0.0
7222,9.0,0.0,72106.0,503216.0,55870.0,0.0,42894.0,0.0
7223,5.0,26569.0,0.0,0.0,10642.0,16081.0,8139.0,0.0
7224,1.0,0.0,0.0,14575.0,0.0,0.0,0.0,0.0
7225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7226,1.0,0.0,0.0,0.0,0.0,339705.0,0.0,0.0
7227,5.0,0.0,41203.0,171731.0,0.0,0.0,307654.0,0.0
7228,2.0,0.0,0.0,6666.0,4434.0,0.0,0.0,0.0
7229,8.0,82660.0,40997.0,0.0,24654.0,0.0,0.0,61155.0
7230,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11262.0
7231,9.0,0.0,191081.0,56151.0,0.0,7914596.0,110451.0,33224.0
7232,6.0,0.0,292544.0,0.0,13036.0,0.0,73992.0,0.0
7233,3.0,0.0,0.0,0.0,106155.0,14867.0,0.0,0.0
7234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7235,16.0,644015.0,350034.0,473333.0,0.0,442974.0,1243496.0,718872.0
7236,5.0,26963.0,51504.0,0.0,0.0,0.0,137260.0,0.0
7237,16.0,277996.0,40174.0,0.0,67399.0,98152.0,102945.0,441268.0
7238,10.0,0.0,260612.0,402381.0,128060.0,139567.0,0.0,157672.0
7239,5.0,2093971.0,9271.0,0.0,0.0,0.0,0.0,0.0
7240,6.0,49025.0,247221.0,7909.0,5764.0,0.0,10938.0,0.0
7241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7243,5.0,11317.0,0.0,45079.0,58443.0,0.0,27881.0,0.0
7244,46.0,501228.0,449840.0,379107.0,1174595.0,711873.0,1454298.0,114594.0
7245,3.0,0.0,0.0,0.0,0.0,186231.0,0.0,40848.0
7246,11.0,0.0,0.0,0.0,299439.0,0.0,0.0,28043.0
7247,9.0,2477547.0,0.0,0.0,0.0,0.0,13940.0,1370620.0
7248,6.0,8168.0,0.0,101232.0,8780.0,0.0,0.0,0.0
7249,1.0,0.0,0.0,50841.0,0.0,0.0,0.0,0.0
7250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7251,8.0,29325.0,30902.0,44514.0,0.0,0.0,25554.0,0.0
7252,4.0,14761.0,0.0,3389.0,0.0,17092.0,11152.0,0.0
7253,2.0,0.0,0.0,0.0,0.0,25183.0,0.0,21961.0
7254,19.0,1473328.0,608184.0,837211.0,135641.0,387553.0,586785.0,320975.0
7255,6.0,0.0,117430.0,11185.0,17559.0,0.0,99835.0,11150.0
7256,6.0,56977.0,47127.0,0.0,0.0,0.0,0.0,0.0
7257,5.0,0.0,0.0,3874678.0,319261.0,0.0,705386.0,0.0
7258,4.0,27455.0,0.0,22370.0,14012.0,0.0,0.0,0.0
7259,9.0,922513.0,0.0,0.0,0.0,12432205.0,0.0,92351.0
7260,41.0,196939.0,418411.0,470825.0,3517911.0,81263.0,802786.0,961744.0
7261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7262,4.0,651454.0,0.0,0.0,47091.0,0.0,10616.0,80075.0
7263,7.0,94469.0,20602.0,394416.0,0.0,121059.0,0.0,36693.0
7264,6.0,98129.0,0.0,13783.0,0.0,35397.0,0.0,0.0
7265,1.0,0.0,0.0,0.0,0.0,0.0,23591.0,0.0
7266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7267,5.0,585119.0,503578.0,0.0,493028.0,0.0,0.0,14979.0
7268,2.0,0.0,7973.0,0.0,0.0,20177.0,0.0,0.0
7269,2.0,0.0,0.0,0.0,0.0,0.0,52545.0,329535.0
7270,2.0,0.0,0.0,0.0,11440.0,0.0,18230.0,0.0
7271,8.0,28538.0,0.0,33894.0,40794.0,218412.0,0.0,35476.0
7272,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7861.0
7273,12.0,0.0,202567.0,959207.0,83407.0,0.0,20374.0,3967141.0
7274,11.0,126943.0,123095.0,220053.0,0.0,0.0,1028106.0,66448.0
7275,3.0,0.0,14421.0,376226.0,0.0,0.0,0.0,0.0
7276,4.0,0.0,0.0,0.0,64473.0,70795.0,42786.0,0.0
7277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7279,1.0,0.0,79317.0,0.0,0.0,0.0,0.0,0.0
7280,1.0,0.0,0.0,0.0,0.0,0.0,223100.0,0.0
7281,7.0,0.0,395759.0,180770.0,163177.0,0.0,0.0,0.0
7282,3.0,167290.0,0.0,0.0,0.0,0.0,52545.0,0.0
7283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7285,1.0,0.0,0.0,0.0,0.0,11125.0,0.0,0.0
7286,20.0,97421.0,569752.0,603770.0,346390.0,424709.0,45843.0,0.0
7287,12.0,0.0,1290049.0,902582.0,0.0,0.0,99835.0,0.0
7288,1.0,0.0,0.0,0.0,37424.0,0.0,0.0,0.0
7289,14.0,141703.0,16378.0,22596.0,0.0,68671.0,963605.0,63182.0
7290,3.0,0.0,433625.0,0.0,0.0,321945.0,44877.0,0.0
7291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7292,6.0,0.0,131851.0,29262.0,0.0,121160.0,0.0,26805.0
7293,5.0,0.0,441443.0,0.0,101543.0,0.0,3826326.0,0.0
7294,12.0,0.0,319327.0,67111.0,737040.0,0.0,933151.0,82665.0
