고객번호,레저취미구매횟수,레저취미1,레저취미2,레저취미3,레저취미4,레저취미5,레저취미6,레저취미7
11390,3.0,0.0,4223.0,0.0,2483.0,0.0,0.0,22299.0
11391,4.0,0.0,0.0,0.0,0.0,1315.0,9973.0,47077.0
11392,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2816.0
11393,5.0,100570.0,0.0,0.0,0.0,0.0,92328.0,0.0
11394,8.0,196319.0,0.0,149135.0,167169.0,85510.0,0.0,0.0
11395,3.0,0.0,0.0,5412.0,12318.0,0.0,5094.0,0.0
11396,13.0,0.0,40173.0,0.0,68066.0,10923.0,72329.0,77710.0
11397,3.0,0.0,87094.0,0.0,0.0,0.0,81702.0,62483.0
11398,5.0,0.0,4635.0,0.0,0.0,4045.0,33092.0,0.0
11399,2.0,0.0,0.0,20337.0,0.0,0.0,7399.0,0.0
11400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11401,18.0,47530.0,8035.0,0.0,70681.0,9456.0,24664.0,35250.0
11402,12.0,27554.0,0.0,8925.0,3902.0,99103.0,9759.0,32436.0
11403,17.0,0.0,61291.0,52423.0,12681.0,31048.0,0.0,33382.0
11404,21.0,73016.0,64896.0,100553.0,75914.0,5967.0,96832.0,36310.0
11405,1.0,0.0,5150.0,0.0,0.0,0.0,0.0,0.0
11406,22.0,0.0,46354.0,0.0,124068.0,24981.0,200420.0,232261.0
11407,10.0,12202.0,1545.0,0.0,18624.0,12136.0,11796.0,0.0
11408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11409,40.0,242373.0,0.0,283693.0,99963.0,12237.0,78924.0,144777.0
11410,32.0,0.0,237497.0,158445.0,72632.0,49253.0,118912.0,85481.0
11411,47.0,0.0,50578.0,47871.0,42904.0,29712.0,64962.0,49296.0
11412,9.0,9536.0,0.0,5412.0,124689.0,1365.0,6359.0,5158.0
11413,14.0,0.0,37083.0,34233.0,115998.0,25091.0,74271.0,108062.0
11414,8.0,231548.0,226825.0,44288.0,0.0,2326.0,1887.0,0.0
11415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11416,165.0,198389.0,283014.0,309231.0,254973.0,318972.0,348805.0,337530.0
11417,10.0,120153.0,22250.0,19885.0,52767.0,0.0,85787.0,65321.0
11418,3.0,0.0,0.0,272566.0,0.0,0.0,26809.0,0.0
11419,17.0,145640.0,0.0,0.0,4345.0,0.0,17125.0,147873.0
11420,3.0,0.0,0.0,306969.0,0.0,0.0,0.0,50680.0
11421,13.0,5314.0,5975.0,15591.0,58495.0,27569.0,19473.0,0.0
11422,31.0,58423.0,226350.0,44063.0,57512.0,24880.0,97798.0,223106.0
11423,3.0,6888.0,308254.0,0.0,0.0,0.0,0.0,0.0
11424,12.0,0.0,395142.0,0.0,30508.0,30340.0,0.0,48428.0
11425,2.0,0.0,4192.0,0.0,0.0,0.0,0.0,0.0
11426,13.0,64357.0,31109.0,94904.0,26693.0,6068.0,21447.0,0.0
11427,24.0,0.0,277093.0,525812.0,159985.0,37420.0,36030.0,421209.0
11428,12.0,119070.0,24207.0,3954.0,0.0,3540.0,24449.0,42121.0
11429,6.0,0.0,28842.0,0.0,193242.0,0.0,0.0,30971.0
11430,10.0,4822.0,0.0,649075.0,933041.0,134713.0,0.0,0.0
11431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11432,5.0,0.0,0.0,146875.0,0.0,0.0,266198.0,75457.0
11433,12.0,0.0,10836.0,8474.0,0.0,0.0,37425.0,28561.0
11434,13.0,0.0,24722.0,53440.0,85136.0,21036.0,78387.0,17231.0
11435,27.0,0.0,0.0,11637.0,18091.0,37218.0,543161.0,997658.0
11436,10.0,0.0,112279.0,0.0,462928.0,1140689.0,201814.0,252794.0
11437,4.0,0.0,0.0,4508.0,16850.0,20227.0,0.0,31534.0
11438,15.0,0.0,238980.0,86995.0,192443.0,379259.0,32170.0,0.0
11439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11440,16.0,0.0,425735.0,106202.0,53210.0,0.0,347439.0,0.0
11441,13.0,98406.0,0.0,22483.0,22632.0,3560.0,30412.0,104728.0
11442,41.0,69819.0,261951.0,38300.0,164952.0,52994.0,112167.0,266804.0
11443,4.0,0.0,437014.0,0.0,0.0,0.0,0.0,77710.0
11444,21.0,41625.0,7726.0,0.0,114048.0,161089.0,15764.0,8672.0
11445,10.0,0.0,9477.0,0.0,82210.0,44803.0,25629.0,15204.0
11446,4.0,0.0,60569.0,4519.0,1242.0,0.0,57906.0,0.0
11447,24.0,98307.0,45324.0,52639.0,49530.0,101439.0,2091.0,206663.0
11448,4.0,0.0,0.0,0.0,2572.0,0.0,6434.0,31985.0
11449,14.0,54123.0,117430.0,14688.0,20486.0,0.0,99534.0,82327.0
11450,6.0,738534.0,87557.0,0.0,0.0,5562.0,458962.0,0.0
11451,11.0,4714.0,0.0,5299.0,2652.0,6048.0,4278.0,25667.0
11452,5.0,0.0,49444.0,0.0,6829.0,0.0,39355.0,3041.0
11453,12.0,0.0,22229.0,8327.0,8780.0,5026.0,13833.0,2230.0
11454,3.0,3936.0,5975.0,0.0,0.0,6877.0,0.0,0.0
11455,14.0,183624.0,0.0,7909.0,21284.0,41466.0,0.0,42571.0
11456,25.0,0.0,71076.0,0.0,211848.0,188921.0,359876.0,255158.0
11457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11458,2.0,58059.0,5099.0,0.0,0.0,0.0,0.0,0.0
11459,6.0,84235.0,0.0,0.0,8691.0,0.0,29801.0,0.0
11460,2.0,0.0,0.0,0.0,5410.0,259413.0,0.0,0.0
11462,3.0,0.0,0.0,10733.0,0.0,0.0,10723.0,1126.0
11463,12.0,254330.0,807330.0,0.0,0.0,630278.0,504751.0,698869.0
11464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11466,27.0,419700.0,180265.0,93209.0,33256.0,702853.0,1158879.0,217465.0
11467,4.0,251918.0,0.0,0.0,6651.0,10012.0,0.0,16893.0
11468,9.0,0.0,6438.0,46661.0,21196.0,1315.0,6220.0,1464.0
11469,11.0,67900.0,34920.0,0.0,44342.0,43236.0,176432.0,243716.0
11470,4.0,28538.0,40173.0,0.0,48244.0,0.0,0.0,43923.0
11471,16.0,35919.0,1751.0,36719.0,122383.0,24171.0,91470.0,11150.0
11472,1.0,0.0,0.0,0.0,0.0,185281.0,0.0,0.0
11473,4.0,622612.0,0.0,37453.0,0.0,33628.0,0.0,0.0
11474,31.0,117102.0,339198.0,152298.0,451134.0,834794.0,25661.0,793879.0
11475,3.0,0.0,0.0,0.0,0.0,10114.0,0.0,104514.0
11476,53.0,126442.0,530392.0,272160.0,226933.0,212083.0,211775.0,69230.0
11477,7.0,67506.0,0.0,0.0,839354.0,132973.0,629679.0,0.0
11478,4.0,161434.0,0.0,11298.0,0.0,0.0,0.0,0.0
11479,21.0,0.0,10095.0,120461.0,0.0,106325.0,199671.0,83792.0
11480,32.0,41271.0,17491.0,34741.0,19777.0,29067.0,29221.0,47234.0
11481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11482,18.0,10824.0,51505.0,55361.0,78910.0,0.0,291569.0,183575.0
11483,12.0,0.0,85187.0,31183.0,110766.0,0.0,0.0,72292.0
11484,3.0,0.0,4625.0,2825.0,22171.0,0.0,0.0,0.0
11485,3.0,0.0,0.0,0.0,0.0,0.0,0.0,29395.0
11486,1.0,0.0,0.0,0.0,0.0,0.0,5137.0,0.0
11487,8.0,0.0,5768.0,19659.0,228804.0,10114.0,0.0,0.0
11488,4.0,3680.0,0.0,0.0,0.0,24677.0,0.0,0.0
11489,17.0,11612.0,146581.0,78522.0,119351.0,7383.0,24449.0,127488.0
11490,36.0,147608.0,212403.0,700255.0,51171.0,0.0,31634.0,12163.0
11491,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3266.0
11492,22.0,0.0,0.0,92419.0,209205.0,0.0,115168.0,231980.0
11493,22.0,331331.0,255791.0,230594.0,45407.0,373555.0,286851.0,443260.0
11494,30.0,15745.0,210138.0,202235.0,227030.0,2467712.0,716323.0,185828.0
11495,2.0,0.0,0.0,0.0,0.0,19216.0,24664.0,0.0
11496,6.0,0.0,4934.0,31499.0,4212.0,3327.0,4911.0,0.0
11497,4.0,3739.0,4110.0,3943.0,0.0,6655.0,0.0,0.0
11498,99.0,4921675.0,5192118.0,4194935.0,3719231.0,10029364.0,4174793.0,7645326.0
11499,48.0,2158672.0,2332743.0,558125.0,984113.0,2790880.0,2021931.0,1392548.0
11500,14.0,0.0,0.0,6214.0,8425.0,39444.0,60073.0,20047.0
11501,3.0,0.0,0.0,0.0,0.0,0.0,629689.0,372106.0
11502,8.0,0.0,51299.0,22596.0,25718.0,0.0,0.0,0.0
11503,5.0,0.0,0.0,0.0,17737.0,19115.0,0.0,35240.0
11504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11505,18.0,90337.0,1545.0,128798.0,87620.0,38432.0,31848.0,137603.0
11506,23.0,274158.0,0.0,298269.0,2821911.0,555488.0,136295.0,338150.0
11507,27.0,0.0,393390.0,52536.0,129478.0,3236.0,45800.0,138402.0
11508,1.0,0.0,0.0,0.0,1055.0,0.0,0.0,0.0
11509,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2703.0
11510,15.0,1968.0,26061.0,14461.0,2625.0,76863.0,14799.0,43934.0
11511,4.0,2923.0,5140.0,0.0,1942.0,0.0,25522.0,0.0
11512,1.0,4910.0,0.0,0.0,0.0,0.0,0.0,0.0
11513,10.0,32474.0,19984.0,170036.0,34410.0,29895.0,0.0,2421.0
11514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11515,11.0,0.0,120396.0,7683.0,18801.0,19509.0,7399.0,0.0
11516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11517,22.0,54998.0,8848.0,3051.0,28105.0,8091.0,0.0,1115.0
11518,41.0,290493.0,184283.0,661503.0,313230.0,5229.0,28310.0,418823.0
11519,8.0,0.0,95778.0,24856.0,0.0,0.0,3742.0,11454.0
11520,6.0,0.0,465806.0,0.0,0.0,1023624.0,0.0,0.0
11521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11522,10.0,5894.0,0.0,0.0,3095.0,19196.0,21747.0,46039.0
11523,13.0,128911.0,9271.0,65529.0,60305.0,117115.0,7442.0,21951.0
11524,30.0,30801.0,67780.0,144616.0,186059.0,90112.0,37221.0,33561.0
11525,85.0,3543.0,158942.0,36718.0,246319.0,46705.0,496757.0,626241.0
11526,15.0,124680.0,15863.0,198168.0,101099.0,11732.0,45682.0,61154.0
11527,30.0,278291.0,47178.0,189807.0,457599.0,47836.0,273125.0,253660.0
11528,17.0,60027.0,0.0,55361.0,129478.0,0.0,1543871.0,413551.0
11529,6.0,0.0,9168.0,60784.0,0.0,0.0,38176.0,5507.0
11530,2.0,35426.0,0.0,2248.0,0.0,0.0,0.0,0.0
11531,9.0,0.0,100948.0,0.0,24831.0,0.0,364596.0,20892.0
11532,5.0,0.0,0.0,3615.0,0.0,0.0,1072.0,11206.0
11533,12.0,24306.0,0.0,0.0,70149.0,8496.0,20213.0,94603.0
11534,1.0,0.0,0.0,0.0,4248.0,0.0,0.0,0.0
11535,13.0,7872.0,133500.0,0.0,0.0,32160.0,116885.0,12445.0
11536,7.0,53828.0,144830.0,177097.0,41282.0,166874.0,0.0,118423.0
11537,20.0,837233.0,223014.0,275673.0,0.0,22907.0,25897.0,0.0
11538,13.0,6790.0,29873.0,45192.0,0.0,37522.0,0.0,38303.0
11539,16.0,17989.0,61702.0,0.0,0.0,22047.0,46647.0,269618.0
11540,68.0,0.0,117429.0,146649.0,37779.0,278532.0,255968.0,224571.0
11541,5.0,3444.0,119387.0,67111.0,0.0,0.0,62196.0,0.0
11543,24.0,0.0,3605.0,251777.0,279352.0,32970.0,124444.0,464626.0
11544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11545,18.0,0.0,22662.0,13784.0,0.0,13148.0,18057.0,43584.0
11546,14.0,72525.0,7005.0,0.0,89996.0,9760.0,59783.0,68576.0
11547,1.0,0.0,61187.0,0.0,0.0,0.0,0.0,0.0
11548,14.0,61799.0,245161.0,17512.0,293187.0,20227.0,0.0,3694.0
11549,16.0,2657.0,61187.0,108235.0,4337.0,9801.0,6810.0,39779.0
11550,10.0,14269.0,38268.0,16834.0,0.0,4844.0,0.0,0.0
11551,18.0,70262.0,63865.0,22596.0,67045.0,15170.0,129002.0,98488.0
11552,3.0,0.0,4934.0,0.0,10819.0,0.0,0.0,2252.0
11553,7.0,138357.0,49444.0,0.0,21284.0,20227.0,0.0,0.0
11554,1.0,0.0,0.0,0.0,0.0,35954.0,0.0,0.0
11555,7.0,17615.0,18439.0,14156.0,0.0,0.0,19195.0,57212.0
11556,8.0,83644.0,162753.0,151846.0,0.0,68772.0,60587.0,0.0
11557,14.0,0.0,0.0,0.0,0.0,523882.0,150686.0,841731.0
11558,5.0,0.0,13721.0,0.0,16194.0,0.0,0.0,362859.0
11559,3.0,88959.0,0.0,0.0,0.0,0.0,0.0,135631.0
11560,10.0,0.0,0.0,20337.0,45495.0,18204.0,278916.0,302054.0
11561,1.0,0.0,0.0,0.0,2474.0,0.0,0.0,0.0
11562,14.0,0.0,0.0,0.0,60926.0,38917.0,49328.0,65491.0
11563,15.0,57075.0,0.0,0.0,0.0,50648.0,27559.0,48709.0
11564,9.0,49203.0,0.0,0.0,7085.0,59337.0,62195.0,5395.0
11565,8.0,0.0,0.0,18890.0,9046.0,105990.0,3217.0,0.0
11566,7.0,18697.0,43264.0,39543.0,0.0,4339.0,0.0,0.0
11567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11568,16.0,14761.0,255667.0,237712.0,9135.0,0.0,36030.0,3717.0
11569,12.0,3346.0,81377.0,13332.0,10428.0,1315.0,6649.0,1070.0
11570,12.0,20754.0,0.0,35148.0,27403.0,16081.0,9008.0,135824.0
11571,33.0,0.0,3605.0,0.0,262148.0,250613.0,233985.0,466483.0
11572,11.0,17516.0,0.0,3390.0,62433.0,25688.0,106012.0,64871.0
11573,18.0,44873.0,16481.0,67743.0,33221.0,0.0,91952.0,67686.0
11574,4.0,4714.0,0.0,0.0,4248.0,4844.0,0.0,5395.0
11575,2.0,0.0,0.0,0.0,2971.0,0.0,0.0,0.0
11577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11578,12.0,60618.0,0.0,225963.0,11529.0,156862.0,166642.0,0.0
11579,5.0,0.0,0.0,83041.0,0.0,34690.0,0.0,13515.0
11580,18.0,421470.0,70046.0,0.0,24831.0,143399.0,72480.0,24664.0
11581,27.0,9349.0,46353.0,14688.0,729848.0,143330.0,135801.0,49474.0
11582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11583,1.0,0.0,22559.0,0.0,0.0,0.0,0.0,0.0
11584,4.0,0.0,3605.0,10846.0,3104.0,0.0,4182.0,0.0
11585,6.0,0.0,26783.0,7909.0,0.0,3843.0,0.0,39193.0
11586,9.0,13708.0,17182.0,0.0,43517.0,0.0,35044.0,32628.0
11587,2.0,4920.0,0.0,0.0,825.0,0.0,0.0,0.0
11588,4.0,0.0,0.0,0.0,2083498.0,0.0,0.0,0.0
11589,11.0,0.0,0.0,197715.0,20699.0,13451.0,1072.0,0.0
11590,15.0,181253.0,70046.0,12428.0,207520.0,1365.0,9630.0,153380.0
11591,8.0,0.0,0.0,0.0,57467.0,0.0,88039.0,0.0
11592,5.0,0.0,0.0,366058.0,4345.0,4096.0,218318.0,0.0
11593,14.0,0.0,32963.0,0.0,36006.0,8091.0,31720.0,20160.0
11594,3.0,0.0,7108.0,32764.0,0.0,0.0,2145.0,0.0
11595,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2117.0
11596,3.0,0.0,0.0,0.0,0.0,34184.0,0.0,0.0
11597,5.0,0.0,0.0,13332.0,0.0,25082.0,14477.0,7658.0
11598,91.0,149872.0,113619.0,70274.0,52633.0,214579.0,244921.0,260665.0
11599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11600,5.0,23332.0,51504.0,0.0,0.0,0.0,58979.0,7771.0
11601,16.0,58059.0,2266.0,0.0,55693.0,62299.0,72597.0,119042.0
11602,15.0,0.0,169449.0,0.0,63640.0,4045.0,35881.0,123694.0
11603,33.0,1652671.0,1449229.0,1502069.0,2790342.0,4835954.0,3515712.0,2351724.0
11604,8.0,0.0,50474.0,0.0,103627.0,0.0,452720.0,629472.0
11605,4.0,0.0,143182.0,44288.0,0.0,0.0,3217.0,19146.0
11606,6.0,1968.0,12876.0,0.0,0.0,18204.0,0.0,74106.0
11607,6.0,496652.0,51505.0,0.0,0.0,0.0,0.0,0.0
11608,3.0,0.0,0.0,0.0,0.0,128948.0,10509.0,0.0
11609,7.0,3917.0,66337.0,29827.0,0.0,3337.0,0.0,6532.0
11610,2.0,0.0,78287.0,0.0,0.0,0.0,0.0,3153.0
11611,14.0,26570.0,2472.0,7796.0,887.0,0.0,22626.0,31366.0
11612,11.0,0.0,1442.0,0.0,0.0,0.0,18015.0,92329.0
11613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11614,3.0,170044.0,0.0,0.0,0.0,226645.0,0.0,0.0
11615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11616,16.0,2503909.0,1545747.0,0.0,636926.0,0.0,666331.0,282683.0
11617,5.0,0.0,0.0,31409.0,0.0,1315.0,4075.0,1464.0
11618,23.0,24601.0,929879.0,0.0,1590363.0,323099.0,0.0,0.0
11619,2.0,0.0,0.0,0.0,80613.0,0.0,73992.0,0.0
11620,10.0,44282.0,128658.0,22483.0,5764.0,64525.0,0.0,0.0
11621,9.0,0.0,0.0,0.0,4257.0,0.0,135544.0,559736.0
11622,11.0,177523.0,0.0,88125.0,0.0,130364.0,114740.0,5519.0
11623,3.0,0.0,0.0,0.0,0.0,6038.0,5866.0,0.0
11624,14.0,0.0,0.0,0.0,0.0,45793.0,5094.0,8560.0
11625,21.0,2216820.0,726294.0,77731.0,651434.0,16181.0,12332.0,1494957.0
11626,7.0,9841.0,0.0,22596.0,8674.0,9892.0,0.0,0.0
11627,6.0,0.0,0.0,59880.0,91344.0,29329.0,13833.0,0.0
11628,26.0,1175296.0,1683997.0,688212.0,0.0,2654610.0,954737.0,691595.0
11629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11630,1.0,0.0,12361.0,0.0,0.0,0.0,0.0,0.0
11632,11.0,0.0,18336.0,4519.0,132041.0,3014.0,99192.0,5507.0
11633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11634,1.0,19681.0,0.0,0.0,0.0,0.0,0.0,0.0
11635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11636,8.0,379846.0,244851.0,4519.0,212841.0,0.0,0.0,0.0
11637,32.0,166384.0,89206.0,0.0,83186.0,136534.0,127821.0,35252.0
11638,4.0,0.0,0.0,2825.0,1153.0,0.0,0.0,71741.0
11639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11640,11.0,45070.0,0.0,7909.0,74494.0,112059.0,243421.0,0.0
11641,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3829.0
11642,1.0,0.0,0.0,0.0,0.0,0.0,1448.0,0.0
11643,6.0,0.0,37887.0,5412.0,0.0,0.0,4815.0,0.0
11644,1.0,0.0,0.0,0.0,52323.0,0.0,0.0,0.0
11645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11646,16.0,18598.0,348376.0,44627.0,22171.0,43165.0,106001.0,39531.0
11647,21.0,0.0,0.0,54637.0,139234.0,46118.0,100156.0,168710.0
11648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11649,8.0,0.0,0.0,16834.0,11440.0,21663.0,35387.0,197991.0
11650,2.0,0.0,0.0,28245.0,0.0,0.0,7399.0,0.0
11651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11652,9.0,0.0,17306.0,0.0,0.0,5238.0,17017.0,2793.0
11653,2.0,0.0,161724.0,0.0,0.0,10012.0,0.0,0.0
11655,8.0,102932.0,56037.0,0.0,11972.0,223409.0,6327.0,0.0
11656,5.0,0.0,0.0,16936.0,13294.0,14452.0,13930.0,16882.0
11657,3.0,0.0,0.0,135238.0,0.0,169605.0,0.0,0.0
11658,7.0,0.0,2575.0,60444.0,72720.0,0.0,0.0,5631.0
11659,1.0,0.0,0.0,0.0,0.0,24455.0,0.0,0.0
11660,1.0,4714.0,0.0,0.0,0.0,0.0,0.0,0.0
11661,1.0,0.0,0.0,0.0,0.0,0.0,0.0,16893.0
11662,14.0,736694.0,0.0,2415620.0,115998.0,0.0,904530.0,102645.0
11663,5.0,0.0,0.0,0.0,3725.0,2205.0,944.0,1070.0
11664,7.0,9427.0,0.0,9468.0,0.0,0.0,0.0,26500.0
11665,14.0,1968.0,218790.0,0.0,1862.0,21643.0,27216.0,67314.0
11666,4.0,0.0,0.0,15660.0,0.0,0.0,0.0,0.0
11667,13.0,0.0,0.0,0.0,62309.0,36308.0,30668.0,29766.0
11668,11.0,59338.0,28842.0,77845.0,28379.0,4946.0,0.0,5316.0
11669,8.0,58059.0,0.0,53101.0,27581.0,0.0,25833.0,37841.0
11670,8.0,51368.0,367330.0,0.0,2128.0,607.0,0.0,5631.0
11671,9.0,0.0,0.0,0.0,15963.0,13653.0,40105.0,15542.0
11672,14.0,18697.0,97859.0,126539.0,122251.0,0.0,339503.0,72957.0
11673,10.0,0.0,0.0,2531.0,16965.0,19175.0,22883.0,6025.0
11674,5.0,6820.0,0.0,24619.0,0.0,0.0,0.0,123885.0
11675,5.0,0.0,29873.0,0.0,14189.0,0.0,46175.0,0.0
11676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11677,18.0,98356.0,7005.0,2712.0,1153.0,9709.0,92607.0,113638.0
11678,16.0,55176.0,0.0,3841.0,12541.0,7049.0,1062.0,29823.0
11679,11.0,0.0,119170.0,168341.0,0.0,34993.0,0.0,198215.0
11680,10.0,164908.0,0.0,528728.0,0.0,0.0,58657.0,0.0
11681,12.0,0.0,352290.0,0.0,88684.0,120351.0,108090.0,28539.0
11682,72.0,227955.0,150691.0,127658.0,341876.0,113251.0,164378.0,234278.0
11683,2.0,0.0,0.0,67788.0,0.0,0.0,0.0,0.0
11684,5.0,0.0,2163.0,0.0,0.0,0.0,0.0,12276.0
11685,2.0,0.0,0.0,0.0,0.0,0.0,2788.0,13695.0
11686,1.0,0.0,0.0,0.0,0.0,4035.0,0.0,0.0
11687,12.0,38378.0,0.0,173764.0,87619.0,59467.0,0.0,61323.0
11688,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12163.0
11689,6.0,0.0,76226.0,222572.0,0.0,59670.0,37532.0,19686.0
11690,6.0,42422.0,24052.0,0.0,2918.0,0.0,0.0,0.0
11691,3.0,274551.0,15348.0,0.0,0.0,0.0,0.0,47302.0
11692,1.0,0.0,0.0,0.0,878.0,0.0,0.0,0.0
11693,4.0,2952.0,17285.0,0.0,0.0,0.0,10509.0,0.0
11694,10.0,19484.0,111043.0,3389.0,9073.0,0.0,26594.0,7320.0
11695,2.0,0.0,0.0,411251.0,0.0,0.0,0.0,0.0
11696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11697,4.0,0.0,0.0,0.0,780.0,0.0,23591.0,96011.0
11698,4.0,66916.0,0.0,62139.0,0.0,0.0,20374.0,2478.0
11699,27.0,48219.0,30182.0,45418.0,17737.0,83235.0,50185.0,159585.0
11700,9.0,0.0,4223.0,11298.0,22171.0,60479.0,158491.0,4392.0
11701,6.0,46644.0,0.0,22483.0,20752.0,0.0,45896.0,0.0
11702,17.0,21639.0,0.0,0.0,18942.0,13006.0,59901.0,50106.0
11703,8.0,0.0,30903.0,701611.0,12416.0,0.0,437515.0,87846.0
11704,6.0,0.0,149363.0,236130.0,0.0,920749.0,476763.0,0.0
11705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11706,12.0,0.0,0.0,169246.0,235898.0,0.0,63161.0,156434.0
11707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11708,4.0,0.0,0.0,7344.0,26871.0,0.0,3217.0,0.0
11709,22.0,0.0,149672.0,90385.0,0.0,85257.0,522015.0,59127.0
11710,3.0,0.0,6078.0,0.0,621.0,5006.0,0.0,0.0
11711,4.0,20370.0,0.0,0.0,0.0,0.0,0.0,20048.0
11712,30.0,13973.0,14112.0,0.0,107661.0,65465.0,591289.0,79320.0
11713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11714,2.0,0.0,0.0,0.0,0.0,0.0,0.0,57438.0
11715,3.0,0.0,5408.0,0.0,3982.0,0.0,0.0,0.0
11716,48.0,0.0,49959.0,20224.0,108619.0,72109.0,28889.0,39384.0
11717,1.0,0.0,0.0,33894.0,0.0,0.0,0.0,0.0
11718,8.0,4822.0,0.0,0.0,0.0,0.0,5040.0,106429.0
11719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11720,46.0,138059.0,87753.0,30278.0,23768.0,87482.0,20696.0,64532.0
11721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11722,5.0,0.0,0.0,10846.0,0.0,18204.0,1394.0,55185.0
11723,25.0,16237.0,19572.0,64625.0,74140.0,7079.0,22638.0,116699.0
11724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11726,5.0,19681.0,0.0,0.0,60589.0,0.0,0.0,9303.0
11728,15.0,1279.0,0.0,0.0,245006.0,0.0,240139.0,408100.0
11729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11730,52.0,17123.0,74269.0,217251.0,63390.0,130353.0,57854.0,115044.0
11731,16.0,186872.0,502064.0,0.0,0.0,22149.0,1072.0,0.0
11732,4.0,0.0,76391.0,32764.0,0.0,0.0,0.0,99108.0
11733,2.0,4910.0,0.0,0.0,0.0,0.0,0.0,17907.0
11734,1.0,0.0,0.0,0.0,0.0,0.0,15549.0,0.0
11735,8.0,0.0,88072.0,0.0,12416.0,10012.0,58872.0,33562.0
11736,8.0,1673.0,0.0,29037.0,0.0,87988.0,105196.0,36039.0
11737,26.0,193859.0,13288.0,11863.0,8780.0,72139.0,101014.0,471439.0
11738,3.0,38378.0,0.0,0.0,0.0,19216.0,0.0,43923.0
11739,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2230.0
11740,7.0,19681.0,13288.0,25986.0,0.0,6877.0,17801.0,0.0
11741,9.0,0.0,0.0,0.0,15786.0,14503.0,14477.0,18807.0
11742,1.0,0.0,0.0,0.0,0.0,0.0,0.0,205424.0
11743,1.0,0.0,0.0,0.0,0.0,0.0,0.0,106992.0
11744,5.0,2755.0,0.0,3276.0,0.0,0.0,77530.0,0.0
11745,4.0,62783.0,0.0,313624.0,0.0,0.0,0.0,0.0
11746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11747,14.0,0.0,81377.0,0.0,20885.0,32768.0,98172.0,18729.0
11748,1.0,0.0,0.0,0.0,0.0,0.0,0.0,32548.0
11749,4.0,0.0,0.0,106202.0,0.0,1627384.0,0.0,0.0
11750,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11751,28.0,66916.0,109600.0,9038.0,9756.0,9587.0,74743.0,276893.0
11752,22.0,0.0,29873.0,0.0,29355.0,41416.0,26927.0,11251.0
11753,19.0,96437.0,64174.0,6892.0,205746.0,261942.0,173718.0,63069.0
11754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
