고객번호,의류잡화구매횟수,의류잡화1,의류잡화2,의류잡화3,의류잡화4,의류잡화5,의류잡화6,의류잡화7
11067,46.0,89450.0,189431.0,221442.0,497783.0,179921.0,361057.0,93477.0
11068,17.0,432787.0,253463.0,153744.0,86644.0,244849.0,383469.0,0.0
11069,32.0,34344.0,85188.0,52536.0,1588012.0,72211.0,129969.0,159470.0
11070,57.0,263923.0,482926.0,27906.0,90546.0,51983.0,207925.0,172762.0
11071,183.0,18455692.0,5870604.0,9748213.0,3620679.0,6914555.0,5452230.0,6889096.0
11073,52.0,158236.0,467040.0,212290.0,149786.0,94764.0,10616.0,11149.0
11074,31.0,72526.0,66029.0,59089.0,330611.0,90617.0,63911.0,116001.0
11075,56.0,0.0,118460.0,464350.0,1421351.0,936212.0,868049.0,598478.0
11076,70.0,247882.0,121448.0,295558.0,431978.0,641806.0,379931.0,21173.0
11077,9.0,4920.0,0.0,16947.0,3104.0,10012.0,20374.0,23650.0
11078,15.0,234106.0,92502.0,34798.0,226763.0,0.0,15763.0,14528.0
11079,31.0,0.0,42028.0,40334.0,177544.0,233320.0,352372.0,814489.0
11080,301.0,3081430.0,3875885.0,1204782.0,4131980.0,5041787.0,7020956.0,4021176.0
11081,97.0,416647.0,636541.0,1255496.0,534850.0,753766.0,1131382.0,301604.0
11082,15.0,0.0,0.0,0.0,287779.0,173651.0,121924.0,194838.0
11083,84.0,482828.0,604145.0,509092.0,558353.0,764677.0,1015616.0,780836.0
11084,80.0,263628.0,207252.0,158378.0,17469.0,79190.0,305510.0,150240.0
11086,41.0,232728.0,28842.0,408448.0,268710.0,443662.0,311838.0,320975.0
11087,32.0,48809.0,29666.0,39882.0,10287.0,37926.0,47826.0,117353.0
11088,94.0,483922.0,379513.0,673456.0,54274.0,316545.0,265834.0,256893.0
11089,57.0,1012101.0,1434191.0,1379778.0,1408073.0,774448.0,1163242.0,1519474.0
11090,102.0,526026.0,685689.0,171856.0,1262961.0,2011186.0,1028675.0,173665.0
11091,35.0,154103.0,185310.0,0.0,202288.0,88999.0,250928.0,155646.0
11092,20.0,57075.0,78286.0,115014.0,5232.0,24071.0,21018.0,16781.0
11093,95.0,80592.0,693143.0,1013948.0,307555.0,278628.0,151414.0,326944.0
11094,84.0,785869.0,349201.0,122471.0,707161.0,418198.0,360145.0,446607.0
11095,120.0,5010140.0,7523339.0,3881176.0,17592577.0,4020337.0,3803624.0,595438.0
11096,143.0,2988262.0,9533347.0,6169522.0,2989728.0,2090870.0,1156572.0,2061595.0
11097,30.0,733515.0,31417.0,169189.0,119367.0,115244.0,55761.0,0.0
11098,95.0,70202.0,1001120.0,1615277.0,4339787.0,1681523.0,33243.0,139877.0
11099,34.0,586302.0,507184.0,450895.0,192977.0,41162.0,224924.0,31985.0
11100,21.0,0.0,104039.0,92408.0,55338.0,19114.0,24203.0,25622.0
11101,200.0,6803275.0,7775607.0,3545826.0,8330005.0,4877260.0,10579703.0,6491731.0
11102,39.0,388309.0,396788.0,38414.0,281855.0,189934.0,0.0,445862.0
11103,112.0,126255.0,2261534.0,747289.0,3689415.0,3629021.0,2615631.0,1715023.0
11104,47.0,82366.0,321079.0,329339.0,356952.0,260830.0,236881.0,160601.0
11105,343.0,11181634.0,7355034.0,6112987.0,10929692.0,3354490.0,1791301.0,1687149.0
11106,260.0,550183.0,416564.0,682292.0,532193.0,367827.0,580336.0,327957.0
11107,8.0,48219.0,0.0,0.0,22171.0,0.0,75707.0,0.0
11108,118.0,5365787.0,3135088.0,4826136.0,4432671.0,3625311.0,229802.0,1283846.0
11109,29.0,42511.0,61558.0,118404.0,42835.0,116811.0,72855.0,15204.0
11110,215.0,65734.0,39143.0,42820.0,4753627.0,20389155.0,20131566.0,23051830.0
11111,23.0,293248.0,24516.0,149247.0,141095.0,62299.0,40534.0,0.0
11112,3.0,0.0,0.0,11298.0,8691.0,0.0,0.0,11037.0
11113,4.0,0.0,23372.0,0.0,3538.0,0.0,0.0,6194.0
11114,34.0,654928.0,451899.0,396449.0,148280.0,52084.0,72275.0,12839.0
11115,1.0,0.0,0.0,0.0,43455.0,0.0,0.0,0.0
11116,71.0,231745.0,255256.0,330312.0,1149890.0,257289.0,199562.0,401839.0
11117,113.0,339243.0,703859.0,504800.0,920358.0,861068.0,475121.0,431404.0
11118,53.0,306631.0,981146.0,644668.0,884619.0,173346.0,1006242.0,820232.0
11119,30.0,400117.0,28431.0,30392.0,406835.0,10114.0,109057.0,226259.0
11120,25.0,105274.0,125043.0,23467.0,307466.0,211778.0,236987.0,0.0
11121,70.0,143772.0,137415.0,238434.0,386182.0,176481.0,188087.0,182787.0
11122,33.0,51171.0,63855.0,38413.0,50106.0,36409.0,113776.0,119042.0
11123,38.0,179984.0,856517.0,3776046.0,186236.0,482418.0,566734.0,83791.0
11124,58.0,94174.0,526476.0,481298.0,79638.0,56534.0,159003.0,132051.0
11125,150.0,5139508.0,6634570.0,2184767.0,4478831.0,1346743.0,3904693.0,5616640.0
11126,3.0,0.0,30800.0,0.0,0.0,30240.0,73992.0,0.0
11127,67.0,938219.0,498264.0,252908.0,453803.0,1390565.0,595759.0,717691.0
11128,222.0,2299495.0,2343016.0,969263.0,1502886.0,2877312.0,3467230.0,1551310.0
11129,1.0,0.0,0.0,0.0,133380.0,0.0,0.0,0.0
11130,73.0,288920.0,352599.0,470676.0,313983.0,185077.0,604692.0,56199.0
11131,34.0,567800.0,286364.0,0.0,430027.0,378854.0,117958.0,350033.0
11132,8.0,0.0,5150.0,0.0,0.0,73324.0,0.0,34124.0
11133,37.0,86400.0,257419.0,77391.0,19688.0,71502.0,953224.0,28043.0
11134,77.0,39264.0,247118.0,825946.0,596131.0,788497.0,836586.0,1311718.0
11135,83.0,1053334.0,339414.0,379729.0,580700.0,430838.0,755462.0,1728017.0
11136,190.0,9044523.0,3775834.0,4793370.0,10222121.0,12426461.0,9597968.0,5635299.0
11137,93.0,196123.0,566857.0,1453722.0,656435.0,641099.0,936796.0,1599245.0
11138,97.0,1032471.0,424396.0,1932763.0,413177.0,245102.0,1185396.0,1791831.0
11139,35.0,48907.0,9271.0,81233.0,79372.0,56130.0,79749.0,55749.0
11140,29.0,757821.0,22662.0,143486.0,206721.0,13047.0,46861.0,83228.0
11141,54.0,788485.0,103936.0,464690.0,304895.0,78886.0,133335.0,145284.0
11142,41.0,98011.0,56037.0,371086.0,21994.0,115396.0,1316618.0,166682.0
11143,131.0,3125477.0,3200355.0,7002249.0,647763.0,42477.0,332587.0,218432.0
11144,24.0,117890.0,99815.0,197378.0,198909.0,28015.0,170073.0,513560.0
11145,234.0,5324232.0,6267364.0,4806770.0,3757550.0,6552996.0,8295876.0,1332036.0
11146,204.0,3426581.0,885256.0,6024703.0,3901548.0,3621770.0,3670668.0,4982595.0
11147,62.0,767544.0,265371.0,297884.0,561899.0,154840.0,20267.0,300421.0
11148,171.0,7597565.0,5955760.0,4486006.0,2677916.0,4030126.0,2000806.0,575637.0
11149,7.0,87483.0,201175.0,0.0,451843.0,180224.0,0.0,0.0
11150,7.0,0.0,0.0,22596.0,0.0,39443.0,0.0,183237.0
11151,24.0,1214618.0,22559.0,24178.0,8868.0,44297.0,15013.0,31196.0
11152,51.0,160106.0,0.0,22596.0,448916.0,1174489.0,1275441.0,126475.0
11153,116.0,4026910.0,2367685.0,2025577.0,2867671.0,521304.0,2540484.0,2562972.0
11154,167.0,1422422.0,8062328.0,4153074.0,2652190.0,2332979.0,3461227.0,2240461.0
11155,5.0,0.0,0.0,11185.0,89083.0,165863.0,0.0,0.0
11156,124.0,2851479.0,2100100.0,2029926.0,1118743.0,577282.0,1242520.0,493286.0
11157,18.0,0.0,464568.0,661604.0,7095.0,258908.0,16085.0,132895.0
11158,89.0,2112805.0,1946173.0,533483.0,2299697.0,155222.0,444806.0,1197293.0
11159,8.0,0.0,0.0,0.0,288221.0,3024.0,302615.0,66448.0
11160,14.0,30506.0,929137.0,103039.0,54008.0,0.0,0.0,6644.0
11161,5.0,0.0,0.0,0.0,155551.0,777733.0,0.0,0.0
11162,17.0,527237.0,0.0,1008185.0,22348.0,0.0,0.0,924814.0
11163,313.0,974364.0,2646155.0,2866289.0,1863414.0,2120866.0,2519590.0,1478727.0
11164,79.0,2179939.0,1418646.0,47294.0,2217135.0,341637.0,1642332.0,1725542.0
11165,45.0,465744.0,134736.0,461414.0,148440.0,48444.0,339826.0,380778.0
11166,107.0,631764.0,961897.0,878813.0,1598431.0,2245516.0,755570.0,484729.0
11167,109.0,757132.0,2328819.0,844475.0,4934473.0,3353982.0,4116019.0,760722.0
11168,64.0,510823.0,566538.0,214551.0,667407.0,2023.0,305071.0,197992.0
11169,76.0,0.0,39143.0,804989.0,513034.0,984757.0,3176487.0,3929208.0
11170,34.0,477916.0,657194.0,96033.0,116708.0,266391.0,0.0,36017.0
11171,1.0,0.0,6490.0,0.0,0.0,0.0,0.0,0.0
11172,35.0,66916.0,128638.0,79720.0,178726.0,401882.0,25672.0,162616.0
11173,90.0,458512.0,2085368.0,1166505.0,1677653.0,1506110.0,485782.0,289441.0
11174,252.0,7610311.0,7974312.0,2782038.0,10934331.0,105232.0,307612.0,152041.0
11175,54.0,657082.0,68810.0,280870.0,112451.0,150388.0,65734.0,36828.0
11176,112.0,2376011.0,694637.0,972595.0,507287.0,1138404.0,200635.0,2760108.0
11177,132.0,1892241.0,1936852.0,1342890.0,933482.0,2873265.0,1856177.0,2022301.0
11178,42.0,70753.0,364135.0,494294.0,560764.0,99872.0,372402.0,536648.0
11179,63.0,77839.0,269883.0,164838.0,97819.0,164650.0,87502.0,327844.0
11180,63.0,498324.0,234756.0,268666.0,240244.0,202777.0,299289.0,215559.0
11181,164.0,6892166.0,13307264.0,10866868.0,4016197.0,1298703.0,7316988.0,8743005.0
11182,212.0,10021796.0,5850572.0,2623617.0,5141603.0,2137758.0,3824083.0,1060952.0
11183,65.0,1063124.0,1045796.0,744601.0,2575602.0,352155.0,3462577.0,920455.0
11184,59.0,492026.0,713852.0,171617.0,53033.0,121565.0,70453.0,377513.0
11185,83.0,479658.0,497841.0,304823.0,332210.0,136634.0,131040.0,117127.0
11186,56.0,88861.0,9271.0,152524.0,173732.0,244547.0,377034.0,171794.0
11187,64.0,1155624.0,1224113.0,791544.0,966589.0,309657.0,10724.0,566718.0
11188,176.0,3338104.0,4610048.0,6439006.0,8080426.0,3411368.0,4653110.0,5225298.0
11189,75.0,1986966.0,693506.0,648624.0,6849531.0,616271.0,546787.0,280318.0
11190,123.0,659377.0,2942349.0,3992461.0,7063532.0,6444728.0,4199180.0,932451.0
11191,45.0,302794.0,647615.0,336005.0,172136.0,45400.0,150127.0,41444.0
11192,81.0,3054313.0,2265221.0,80894.0,1341073.0,848530.0,404166.0,889495.0
11193,266.0,825730.0,4563372.0,2041584.0,1170881.0,1048829.0,1880423.0,3819601.0
11194,30.0,867091.0,15657.0,800876.0,4434.0,0.0,621818.0,557045.0
11196,64.0,621431.0,272149.0,220539.0,281305.0,217645.0,173825.0,138752.0
11197,9.0,0.0,0.0,0.0,0.0,0.0,623781.0,0.0
11198,89.0,1467620.0,1842876.0,1733252.0,2239573.0,2553878.0,2276364.0,899914.0
11199,92.0,2448957.0,594925.0,2096200.0,1493920.0,1610122.0,2107344.0,6406733.0
11200,42.0,0.0,332718.0,2450780.0,1491658.0,93651.0,60534.0,203678.0
11201,42.0,208817.0,115783.0,118628.0,214791.0,87279.0,135864.0,63632.0
11202,3.0,0.0,2060.0,4497.0,887.0,0.0,0.0,0.0
11203,26.0,134717.0,65720.0,37102.0,58335.0,91932.0,74956.0,48540.0
11204,13.0,30899.0,0.0,43385.0,0.0,138657.0,10723.0,378639.0
11205,163.0,5052504.0,3936493.0,1566537.0,4032346.0,2318556.0,3006661.0,1868831.0
11206,181.0,2241550.0,5633533.0,1860839.0,3108956.0,14197105.0,13985919.0,7813676.0
11207,165.0,2583157.0,12264857.0,11844231.0,20792514.0,10345231.0,5324214.0,13196763.0
11208,93.0,568273.0,1039840.0,1094774.0,1520960.0,572832.0,2429493.0,1069669.0
11209,32.0,503196.0,248354.0,132188.0,507892.0,401105.0,606729.0,482701.0
11210,32.0,277405.0,95592.0,447405.0,211509.0,32364.0,142406.0,0.0
11211,9.0,0.0,0.0,281322.0,377748.0,0.0,116885.0,44711.0
11212,6.0,5904.0,4120.0,0.0,32636.0,20531.0,0.0,0.0
11213,41.0,67508.0,87660.0,37962.0,286005.0,78886.0,38497.0,70389.0
11214,19.0,190317.0,234242.0,5649.0,0.0,1559816.0,8364.0,66335.0
11215,129.0,4797891.0,2881810.0,3753620.0,4731094.0,1179949.0,6306736.0,3485780.0
11216,167.0,4431202.0,6049923.0,3828559.0,4585437.0,6420417.0,6047197.0,3256087.0
11217,10.0,22732.0,51504.0,5649.0,58531.0,0.0,14905.0,16668.0
11218,101.0,3604132.0,2664320.0,1310691.0,8625015.0,5441847.0,8758160.0,2355575.0
11219,83.0,1702314.0,128143.0,420627.0,290527.0,468764.0,115277.0,938937.0
11220,4.0,0.0,0.0,0.0,0.0,10114.0,6434.0,3379.0
11221,41.0,9841.0,197056.0,316911.0,150674.0,109126.0,576384.0,520542.0
11222,47.0,45856.0,40070.0,163369.0,30241.0,49152.0,48683.0,63520.0
11223,59.0,0.0,1262164.0,747481.0,623446.0,671037.0,1428684.0,835741.0
11224,48.0,240109.0,125259.0,64285.0,45051.0,51378.0,461857.0,230314.0
11225,93.0,1757613.0,671741.0,1425039.0,603571.0,1552889.0,371328.0,4687162.0
11226,37.0,188939.0,48415.0,170036.0,216654.0,294001.0,159082.0,132805.0
11228,8.0,0.0,21323.0,25647.0,84249.0,35195.0,23377.0,0.0
11229,29.0,166994.0,194687.0,100553.0,255941.0,224117.0,882430.0,1220608.0
11230,52.0,128909.0,342710.0,411363.0,116088.0,60479.0,41178.0,0.0
11231,65.0,684822.0,976686.0,307534.0,515874.0,433266.0,1246703.0,268493.0
11232,16.0,1870.0,25546.0,15930.0,12061.0,10609.0,32063.0,56289.0
11233,95.0,424619.0,420071.0,787723.0,568283.0,466639.0,186908.0,490699.0
11234,148.0,3193653.0,2603738.0,4459986.0,2341335.0,1674341.0,1456421.0,1489349.0
11235,275.0,9731953.0,6922176.0,2294325.0,4000041.0,1586921.0,3215359.0,3960011.0
11236,49.0,533950.0,336220.0,22596.0,396682.0,907408.0,333176.0,73204.0
11237,38.0,128124.0,162239.0,201783.0,70060.0,50668.0,154309.0,193824.0
11238,36.0,1968.0,3090.0,48356.0,376409.0,266593.0,192592.0,91450.0
11239,44.0,88860.0,0.0,70276.0,57201.0,14159.0,638794.0,375822.0
11240,42.0,44381.0,325507.0,334085.0,241219.0,37117.0,567804.0,166682.0
11241,28.0,0.0,153896.0,379276.0,211777.0,566411.0,129110.0,187517.0
11242,43.0,455713.0,46148.0,83606.0,333452.0,443581.0,272588.0,534507.0
11243,25.0,1157034.0,194686.0,237599.0,362716.0,284798.0,116456.0,47302.0
11244,80.0,397558.0,409047.0,342276.0,497444.0,309879.0,515420.0,643189.0
11245,100.0,303088.0,147613.0,75810.0,106687.0,270843.0,365455.0,296313.0
11246,35.0,157940.0,438405.0,178961.0,43721.0,14159.0,6327.0,54847.0
11247,137.0,1626621.0,951852.0,1113562.0,1431167.0,1294729.0,1525792.0,1085841.0
11248,22.0,69868.0,38423.0,147892.0,16841.0,47231.0,5888.0,17006.0
11249,207.0,3969734.0,2795307.0,1991219.0,4010718.0,2790970.0,5746032.0,5116459.0
11250,10.0,0.0,121242.0,155236.0,0.0,0.0,207380.0,445086.0
11251,165.0,22850632.0,11347512.0,9452204.0,26078131.0,19995891.0,3120081.0,3237456.0
11252,25.0,40346.0,1030.0,177154.0,0.0,128442.0,389153.0,489797.0
11253,54.0,745618.0,91678.0,390010.0,145974.0,986477.0,918353.0,68588.0
11254,33.0,5904.0,166873.0,146028.0,60748.0,251930.0,124102.0,60590.0
11255,27.0,0.0,884348.0,85866.0,604016.0,173954.0,4611.0,400936.0
11256,185.0,5990693.0,2543171.0,5200158.0,2190831.0,3692133.0,7329019.0,5202771.0
11258,194.0,2519911.0,2797089.0,4300322.0,2596747.0,836876.0,2014854.0,1785974.0
11259,53.0,5412.0,228679.0,99649.0,82919.0,137341.0,132969.0,184252.0
11260,186.0,908677.0,773080.0,1378519.0,354558.0,1140104.0,1680932.0,524596.0
11261,13.0,75575.0,133087.0,57621.0,79115.0,0.0,43751.0,236395.0
11262,278.0,26209751.0,19700788.0,18274075.0,23139701.0,20082310.0,27631655.0,14472210.0
11263,60.0,256868.0,143492.0,560159.0,478359.0,373089.0,1026769.0,206776.0
11264,68.0,179099.0,69737.0,174125.0,588682.0,543726.0,415532.0,491488.0
11265,99.0,1117808.0,416465.0,335664.0,198918.0,70592.0,362989.0,210829.0
11266,51.0,51763.0,149258.0,400854.0,77068.0,64725.0,18873.0,6757.0
11267,55.0,154890.0,357646.0,1007450.0,592405.0,1274410.0,671177.0,223107.0
11268,34.0,2952.0,108159.0,111398.0,42478.0,107203.0,144337.0,62393.0
11269,26.0,67900.0,16481.0,65529.0,139942.0,129454.0,105087.0,177944.0
11270,120.0,310175.0,689644.0,653141.0,1083537.0,804736.0,1078131.0,683172.0
11271,16.0,66719.0,75711.0,140097.0,2661.0,7990.0,20374.0,57888.0
11272,117.0,9275352.0,4818455.0,3258061.0,5762403.0,2907479.0,7693238.0,3589809.0
11273,6.0,0.0,15451.0,0.0,0.0,12035.0,6220.0,75232.0
11274,36.0,124974.0,176764.0,130605.0,35385.0,174963.0,229374.0,84130.0
11275,37.0,21157.0,29357.0,0.0,45051.0,379461.0,151307.0,68474.0
11276,42.0,162959.0,143696.0,32764.0,93384.0,37016.0,93829.0,114764.0
11277,10.0,0.0,0.0,199977.0,79727.0,16181.0,0.0,28043.0
11278,93.0,239126.0,1787096.0,620886.0,2056387.0,1816417.0,1800739.0,6516495.0
11279,26.0,424226.0,134942.0,58072.0,476231.0,95472.0,42143.0,91653.0
11280,7.0,0.0,16791.0,22596.0,33434.0,12136.0,0.0,0.0
11281,34.0,40346.0,20499.0,835719.0,433662.0,891410.0,502499.0,46851.0
11282,82.0,637421.0,1892516.0,486948.0,136749.0,3034.0,4643064.0,1717724.0
11283,25.0,28538.0,157192.0,11298.0,27847.0,31149.0,43214.0,0.0
11284,34.0,299782.0,109292.0,21918.0,128414.0,14159.0,96404.0,201369.0
11285,9.0,0.0,44912.0,0.0,78840.0,0.0,239883.0,26691.0
11286,21.0,199763.0,0.0,60896.0,228830.0,420321.0,99728.0,18582.0
11287,23.0,0.0,69634.0,33555.0,0.0,100327.0,499281.0,180759.0
11288,12.0,0.0,9270.0,77957.0,17737.0,24171.0,100371.0,90098.0
11289,13.0,165322.0,61599.0,0.0,79638.0,65740.0,5362.0,0.0
11290,85.0,485680.0,2393119.0,1131388.0,1229109.0,1006703.0,1012825.0,304150.0
11291,25.0,16483.0,7519.0,11862.0,141069.0,6372.0,74291.0,79849.0
11292,4.0,0.0,0.0,347755.0,86910.0,10012.0,0.0,0.0
11293,32.0,79147.0,24309.0,78974.0,37513.0,234129.0,85680.0,21398.0
11294,128.0,404103.0,1372374.0,1609727.0,626506.0,233219.0,464117.0,507649.0
11295,39.0,129207.0,0.0,57620.0,8691.0,35397.0,310228.0,225809.0
11296,19.0,67900.0,25752.0,17851.0,0.0,196001.0,276288.0,217701.0
11297,9.0,56583.0,0.0,0.0,20928.0,16081.0,10509.0,0.0
11298,3.0,0.0,0.0,11298.0,0.0,394429.0,13833.0,0.0
11299,103.0,325328.0,193349.0,317926.0,438009.0,113271.0,221974.0,279530.0
11300,60.0,3573775.0,2355417.0,893792.0,566564.0,746563.0,445236.0,25903.0
11301,165.0,811111.0,1553988.0,1715274.0,1243575.0,1280044.0,1364423.0,1680615.0
11302,58.0,22633.0,812379.0,852225.0,1018530.0,117923.0,387125.0,163529.0
11303,22.0,19091.0,70767.0,63043.0,17736.0,234636.0,46754.0,154406.0
11304,59.0,0.0,206224.0,131442.0,302590.0,402317.0,153238.0,162402.0
11305,60.0,811944.0,976603.0,172183.0,1856306.0,1381312.0,82569.0,22300.0
11306,16.0,11808.0,0.0,11298.0,7095.0,0.0,122354.0,326493.0
11307,160.0,2485269.0,3097471.0,4967657.0,9926260.0,5191214.0,2389079.0,1994484.0
11309,147.0,5608248.0,3108646.0,1762659.0,789329.0,2490031.0,2920959.0,5045238.0
11310,93.0,258512.0,971937.0,363685.0,3408724.0,1546496.0,1651983.0,1213904.0
11311,222.0,7971439.0,6351271.0,6152213.0,2153025.0,4471289.0,1662772.0,5520098.0
11312,26.0,39363.0,94768.0,108914.0,61812.0,40354.0,28310.0,115213.0
11313,22.0,62782.0,174909.0,418707.0,61103.0,308464.0,106484.0,125236.0
11314,22.0,412909.0,84364.0,24856.0,411881.0,211374.0,88575.0,195931.0
11315,59.0,501030.0,17347.0,383389.0,38932.0,163584.0,93507.0,129516.0
11316,14.0,21255.0,14318.0,51745.0,12327.0,0.0,52222.0,56424.0
11317,161.0,4032363.0,3113087.0,5846554.0,5878383.0,8343168.0,6667239.0,4010423.0
11318,64.0,1436455.0,2918997.0,1970024.0,3790587.0,1317090.0,1993128.0,841631.0
11319,89.0,364002.0,341782.0,759345.0,1318992.0,216431.0,1513178.0,2623743.0
11320,220.0,4639388.0,7751428.0,4213392.0,4336344.0,10996706.0,6121757.0,1850925.0
11321,24.0,0.0,893993.0,196022.0,826000.0,0.0,170503.0,44148.0
11322,174.0,5868224.0,2584052.0,2287895.0,3636018.0,1299016.0,2360765.0,2690168.0
11323,96.0,450206.0,532863.0,200654.0,229514.0,69175.0,392582.0,158404.0
11324,63.0,920782.0,393287.0,458758.0,753988.0,623349.0,893581.0,371679.0
11325,64.0,46054.0,309707.0,350127.0,306493.0,418297.0,159993.0,307571.0
11326,25.0,350964.0,60775.0,150490.0,430621.0,0.0,482017.0,148323.0
11327,89.0,286950.0,163372.0,118517.0,613427.0,527402.0,960924.0,177606.0
11328,14.0,93682.0,174806.0,64286.0,0.0,60378.0,265619.0,0.0
11329,121.0,2225922.0,3184297.0,1505787.0,1582958.0,1116680.0,1541135.0,843264.0
11330,97.0,1975323.0,737644.0,1897319.0,3884591.0,1382969.0,215648.0,888369.0
11331,58.0,1221950.0,804878.0,1462943.0,1004758.0,654551.0,1598182.0,915703.0
11332,43.0,32866.0,228162.0,70952.0,44076.0,29026.0,58550.0,61876.0
11333,40.0,105294.0,515198.0,84092.0,66016.0,752803.0,4289.0,130417.0
11334,14.0,39953.0,61393.0,0.0,177012.0,107609.0,25628.0,0.0
11335,135.0,268058.0,838905.0,1072749.0,1003898.0,598017.0,433760.0,219277.0
11336,34.0,752407.0,20396.0,806141.0,413567.0,1309141.0,345829.0,0.0
11337,12.0,0.0,85394.0,241484.0,107006.0,0.0,8579.0,0.0
11338,22.0,104310.0,98374.0,90611.0,66246.0,85965.0,52973.0,85593.0
11339,8.0,0.0,452382.0,39543.0,66069.0,90011.0,0.0,105640.0
11340,22.0,22338.0,0.0,42244.0,29345.0,219971.0,673987.0,44936.0
11341,16.0,0.0,10301.0,44966.0,111476.0,1517.0,31097.0,338545.0
11342,249.0,15028543.0,11583932.0,8400360.0,14527847.0,17873998.0,4902838.0,8431308.0
11343,204.0,3125753.0,2769385.0,2163698.0,3102862.0,4346710.0,2415983.0,1271401.0
11344,79.0,353866.0,858063.0,226525.0,83895.0,678214.0,525877.0,370304.0
11345,178.0,5856350.0,2936774.0,4671214.0,2385905.0,2843167.0,2771699.0,3225069.0
11346,1.0,0.0,0.0,0.0,0.0,0.0,0.0,70277.0
11347,37.0,15745.0,28328.0,21240.0,0.0,236395.0,227980.0,34012.0
11348,6.0,0.0,0.0,85865.0,0.0,67457.0,21340.0,0.0
11349,68.0,110413.0,678723.0,349224.0,97463.0,370966.0,404058.0,229930.0
11350,109.0,385964.0,1640658.0,1021179.0,2430551.0,664017.0,1015989.0,500158.0
11351,74.0,752407.0,305422.0,522989.0,717387.0,266796.0,260151.0,21398.0
11352,51.0,0.0,527970.0,413453.0,472300.0,870425.0,966394.0,251485.0
11353,78.0,1330609.0,1391554.0,151281.0,3250603.0,770553.0,490919.0,84242.0
11354,51.0,201829.0,358262.0,89933.0,262679.0,57445.0,147767.0,118479.0
11355,288.0,2160639.0,5458531.0,7031701.0,5117623.0,4220445.0,9718894.0,4110755.0
11356,16.0,0.0,14730.0,141565.0,8868.0,195191.0,56727.0,297099.0
11357,189.0,4979083.0,6161904.0,4972388.0,2942805.0,9204315.0,7950967.0,8606711.0
11358,39.0,33753.0,462920.0,187660.0,17737.0,124801.0,208032.0,16893.0
11359,101.0,204879.0,798111.0,496777.0,254168.0,192968.0,161707.0,517613.0
11360,1.0,0.0,0.0,0.0,0.0,0.0,4182.0,0.0
11361,44.0,129796.0,201175.0,530218.0,55871.0,250310.0,171038.0,243716.0
11362,245.0,2141403.0,12133256.0,5345315.0,12928910.0,10617405.0,6317832.0,15096848.0
11363,77.0,381911.0,154101.0,68466.0,145353.0,265988.0,60479.0,109468.0
11364,109.0,683997.0,1861820.0,1392296.0,1410334.0,80605.0,1550821.0,725280.0
11365,109.0,1064048.0,1279883.0,861931.0,914477.0,1758748.0,1264235.0,911345.0
11366,76.0,272634.0,529363.0,999971.0,636660.0,234230.0,313657.0,222770.0
11367,43.0,41232.0,628045.0,842950.0,391626.0,452987.0,0.0,185829.0
11368,93.0,999308.0,794198.0,305725.0,623357.0,239387.0,435156.0,985563.0
11369,14.0,155480.0,0.0,0.0,251506.0,65637.0,84714.0,22525.0
11370,3.0,0.0,0.0,0.0,65182.0,0.0,0.0,0.0
11371,56.0,752113.0,230637.0,80217.0,250709.0,62704.0,521372.0,193485.0
11372,49.0,1424913.0,56449.0,150378.0,110057.0,185483.0,100371.0,121182.0
11373,18.0,0.0,46869.0,67675.0,121497.0,99922.0,14477.0,124674.0
11374,7.0,280357.0,37083.0,0.0,887.0,11833.0,257362.0,0.0
11375,61.0,198090.0,1902336.0,1233413.0,284940.0,262447.0,488772.0,42796.0
11376,60.0,147017.0,585706.0,265052.0,383112.0,57952.0,147447.0,261622.0
11377,39.0,290394.0,72416.0,42142.0,146063.0,336276.0,11795.0,174341.0
11378,113.0,1300818.0,2265128.0,755840.0,688096.0,1552180.0,2146977.0,2644838.0
11379,150.0,613067.0,1847977.0,175347.0,1032364.0,483226.0,3232568.0,234706.0
11380,108.0,1550969.0,500519.0,1231650.0,679317.0,1055433.0,1137111.0,4938738.0
11381,111.0,767190.0,739706.0,254205.0,717202.0,227556.0,866128.0,419406.0
11382,43.0,473035.0,416773.0,587613.0,796513.0,496676.0,1451789.0,618346.0
11383,169.0,1052565.0,7957127.0,1652008.0,2754531.0,3901662.0,6826211.0,5103801.0
11384,3.0,27160.0,0.0,0.0,0.0,0.0,0.0,298000.0
11385,35.0,382798.0,34972.0,318605.0,335135.0,380867.0,44127.0,640960.0
11386,121.0,619954.0,2564794.0,1101053.0,4145342.0,4901065.0,5664928.0,4499001.0
11387,118.0,1135111.0,63762.0,624218.0,1167937.0,258948.0,1677676.0,1054175.0
11388,36.0,205079.0,93944.0,11298.0,77597.0,289250.0,76994.0,16893.0
11389,157.0,1070359.0,3653097.0,9345845.0,2317039.0,3287618.0,3801556.0,4260639.0
11390,20.0,9742.0,1030.0,19320.0,232174.0,330916.0,190876.0,464007.0
11391,178.0,763136.0,1202213.0,1726685.0,1224985.0,926911.0,760715.0,514361.0
11392,47.0,319070.0,1256169.0,526322.0,1118637.0,957421.0,304223.0,669205.0
11393,39.0,353728.0,459832.0,730081.0,991421.0,365383.0,464773.0,16781.0
11394,72.0,221118.0,663171.0,998525.0,1264805.0,155749.0,744849.0,498830.0
11395,28.0,28666.0,66853.0,219114.0,344003.0,79695.0,302079.0,408539.0
