고객번호,식료품구매횟수,식료품1,식료품2,식료품3,식료품4,식료품5,식료품6,식료품7
7914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7915,276.0,161988.0,171736.0,412132.0,178093.0,635316.0,518778.0,473517.0
7916,1038.0,515599.0,510354.0,745472.0,463385.0,662352.0,924576.0,1036035.0
7917,712.0,191607.0,424903.0,343072.0,379920.0,482198.0,676613.0,538173.0
7918,964.0,717259.0,661545.0,824418.0,968110.0,847516.0,494658.0,539258.0
7920,541.0,207981.0,341880.0,414695.0,253335.0,172368.0,111384.0,204218.0
7921,290.0,635627.0,359098.0,712027.0,617531.0,1147086.0,744254.0,1149629.0
7922,1260.0,1428771.0,1081806.0,773576.0,795429.0,1475029.0,1457915.0,1243467.0
7923,197.0,423174.0,373167.0,243421.0,196964.0,105281.0,208967.0,213701.0
7924,1222.0,663302.0,1235482.0,992825.0,833661.0,700079.0,754854.0,795706.0
7925,1341.0,432954.0,490004.0,573159.0,703565.0,706811.0,1342036.0,1419441.0
7926,475.0,1205834.0,982301.0,515519.0,1057469.0,954337.0,813587.0,946109.0
7927,278.0,233727.0,257366.0,244529.0,324707.0,135789.0,83362.0,223945.0
7928,320.0,257261.0,554256.0,278792.0,251144.0,341526.0,379076.0,452439.0
7929,360.0,1212655.0,353290.0,1089680.0,552227.0,1345711.0,694132.0,1323245.0
7930,268.0,301157.0,136319.0,217183.0,523202.0,513532.0,561814.0,432280.0
7931,590.0,248280.0,403687.0,534954.0,605072.0,569832.0,535811.0,864373.0
7932,804.0,211644.0,476672.0,556229.0,692317.0,1028863.0,1600130.0,1401975.0
7933,24.0,0.0,0.0,0.0,0.0,25659.0,0.0,136042.0
7934,757.0,538748.0,531933.0,663019.0,758587.0,708068.0,604177.0,511283.0
7935,1503.0,967304.0,1258862.0,1185038.0,837761.0,863147.0,1215824.0,1022062.0
7936,76.0,138557.0,224106.0,52706.0,227719.0,120350.0,49113.0,267412.0
7937,962.0,388934.0,448889.0,392061.0,563552.0,542934.0,861441.0,1004137.0
7938,134.0,1074904.0,276816.0,209479.0,256642.0,205861.0,178951.0,274462.0
7939,467.0,572973.0,379242.0,375605.0,580390.0,316102.0,871663.0,359617.0
7940,880.0,715224.0,531153.0,605204.0,792024.0,806506.0,643317.0,717765.0
7941,202.0,248168.0,249858.0,285176.0,575052.0,538353.0,356220.0,385170.0
7942,1661.0,608331.0,969365.0,876028.0,799661.0,1006841.0,728968.0,731243.0
7943,1788.0,1454064.0,1781474.0,2682716.0,1666367.0,1063575.0,1778146.0,1404593.0
7944,1002.0,391094.0,796056.0,288970.0,1083972.0,1165203.0,947025.0,1512790.0
7945,870.0,543518.0,571144.0,659207.0,576334.0,593557.0,547055.0,708915.0
7946,103.0,57085.0,30017.0,157655.0,11911.0,65133.0,98227.0,105684.0
7947,1650.0,952173.0,1256889.0,1018092.0,1060773.0,1092171.0,1435322.0,1354787.0
7948,1154.0,1078220.0,564834.0,1342231.0,823571.0,1182697.0,891436.0,1088152.0
7949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7950,485.0,189246.0,472388.0,594199.0,415738.0,393321.0,475258.0,359740.0
7951,365.0,225995.0,212200.0,439246.0,333231.0,320301.0,295280.0,342924.0
7952,102.0,221320.0,229675.0,208302.0,15905.0,96807.0,122010.0,99158.0
7953,1617.0,773794.0,1339129.0,1316998.0,886921.0,1068449.0,1289543.0,1388503.0
7954,217.0,369828.0,892178.0,749333.0,655574.0,835925.0,946143.0,644259.0
7955,439.0,1314758.0,675726.0,918865.0,923931.0,673170.0,766523.0,904046.0
7956,1868.0,552488.0,1229149.0,1091505.0,763587.0,884661.0,1635057.0,1013977.0
7957,691.0,540660855.0,860225858.0,689438277.0,70385998.0,29380449.0,9651.0,1219400.0
7958,1306.0,1050230.0,1122688.0,1407486.0,684323.0,961594.0,1160504.0,818757.0
7959,10.0,0.0,0.0,0.0,33576.0,0.0,0.0,0.0
7960,52.0,57755.0,66893.0,39374.0,21844.0,34479.0,18413.0,11262.0
7961,24.0,56504.0,19427.0,0.0,5073.0,0.0,32126.0,8672.0
7962,5.0,0.0,0.0,0.0,0.0,22988.0,0.0,0.0
7963,1333.0,660586.0,748769.0,1167360.0,537509.0,622824.0,1018181.0,1210702.0
7964,1623.0,780831.0,717212.0,1004394.0,542038.0,811551.0,1418256.0,1469231.0
7965,478.0,330855.0,547977.0,222866.0,501367.0,873714.0,394759.0,658795.0
7966,122.0,133193.0,60229.0,205764.0,61503.0,17092.0,346050.0,471654.0
7967,188.0,378064.0,288898.0,653832.0,462066.0,312635.0,579759.0,167335.0
7968,46.0,30862.0,9168.0,93287.0,21168.0,36929.0,0.0,0.0
7969,1363.0,855753.0,1535059.0,1156449.0,1002426.0,1568366.0,1339624.0,1656868.0
7970,1130.0,704326.0,593498.0,1132423.0,923770.0,1002595.0,672961.0,969762.0
7971,123.0,101443.0,84920.0,116360.0,0.0,91476.0,95684.0,201652.0
7972,2.0,0.0,0.0,0.0,7982.0,2731.0,0.0,0.0
7973,403.0,323570.0,534738.0,759958.0,724661.0,786703.0,700920.0,371216.0
7974,5.0,0.0,0.0,0.0,0.0,0.0,0.0,16499.0
7975,13.0,16966.0,0.0,0.0,5321.0,0.0,59976.0,19011.0
7976,391.0,387354.0,566800.0,158840.0,719914.0,298213.0,723306.0,534173.0
7977,1096.0,827860.0,684485.0,782116.0,642774.0,721050.0,945684.0,660546.0
7978,186.0,262486.0,66853.0,712502.0,228448.0,375666.0,135561.0,130652.0
7979,346.0,692373.0,836026.0,581116.0,206553.0,475387.0,279505.0,589298.0
7980,129.0,199210.0,137229.0,232232.0,62507.0,59083.0,43837.0,40769.0
7981,857.0,953005.0,1164449.0,1651167.0,961264.0,1412200.0,798449.0,1081226.0
7982,1454.0,1222063.0,739399.0,1451856.0,1107631.0,1609371.0,1145223.0,1809461.0
7983,1507.0,1123560.0,1427313.0,1367405.0,880308.0,687011.0,1169144.0,1648092.0
7984,2758.0,2674179.0,2675268.0,2172358.0,1964047.0,1766572.0,1805655.0,1780350.0
7985,333.0,123056.0,786434.0,1295605.0,136202.0,612358.0,299844.0,111665.0
7986,175.0,796337.0,276186.0,232245.0,289515.0,454484.0,573935.0,365687.0
7987,86.0,73783.0,45169.0,202915.0,82387.0,79897.0,304156.0,134325.0
7988,167.0,210703.0,191782.0,156725.0,116254.0,215731.0,154234.0,213681.0
7989,836.0,465243.0,636056.0,480668.0,350914.0,462298.0,473419.0,602894.0
7990,1.0,0.0,0.0,1559.0,0.0,0.0,0.0,0.0
7991,555.0,490247.0,982621.0,1178843.0,764797.0,635813.0,296150.0,333110.0
7992,1036.0,515638.0,710663.0,1007121.0,908083.0,1397624.0,1325954.0,1538999.0
7993,11.0,0.0,2443.0,70715.0,0.0,0.0,0.0,18020.0
7994,513.0,491893.0,1362326.0,857865.0,881103.0,868445.0,829544.0,701936.0
7995,1223.0,846649.0,874759.0,1029383.0,730830.0,680825.0,1268720.0,714574.0
7996,183.0,181067.0,345059.0,208845.0,257822.0,185775.0,69660.0,182010.0
7997,277.0,116745.0,338203.0,232103.0,114596.0,34811.0,184454.0,347052.0
7998,250.0,174003.0,177536.0,218223.0,144115.0,208583.0,237574.0,371982.0
7999,1159.0,830619.0,1002533.0,451516.0,743474.0,927743.0,858561.0,990774.0
8000,106.0,179078.0,168624.0,51406.0,157235.0,429574.0,148305.0,792019.0
8001,81.0,41281.0,58026.0,160710.0,0.0,122907.0,64637.0,13954.0
8002,646.0,589953.0,954198.0,735340.0,258620.0,401860.0,275271.0,728008.0
8003,1334.0,857753.0,982758.0,1056764.0,649086.0,975332.0,1253754.0,760610.0
8004,3.0,0.0,0.0,0.0,0.0,32263.0,0.0,0.0
8005,145.0,422984.0,58714.0,421473.0,309558.0,364492.0,220498.0,296266.0
8006,423.0,404598.0,275615.0,155852.0,296918.0,303358.0,289938.0,605112.0
8007,325.0,264198.0,52535.0,105480.0,302218.0,612879.0,496785.0,549540.0
8008,312.0,257916.0,132942.0,264670.0,209810.0,263201.0,119609.0,97865.0
8010,306.0,1069833.0,1219004.0,2120742.0,1039373.0,516752.0,659895.0,410442.0
8011,695.0,116356.0,132806.0,245620.0,215373.0,492960.0,949581.0,1261004.0
8012,1145.0,793716.0,818576.0,744985.0,546503.0,1243239.0,1119240.0,1096812.0
8013,162.0,227359.0,154090.0,112632.0,121266.0,176344.0,168186.0,310611.0
8014,397.0,659037.0,783278.0,790722.0,254125.0,667694.0,817051.0,678158.0
8015,296.0,655522.0,1019023.0,504355.0,849384.0,551635.0,898901.0,786763.0
8016,2503.0,1125018.0,1409636.0,1523184.0,1113698.0,1603293.0,1674368.0,1840996.0
8017,3.0,0.0,0.0,0.0,26223.0,0.0,0.0,0.0
8018,91.0,2667.0,88783.0,130506.0,44830.0,210019.0,30840.0,142007.0
8019,42.0,9841.0,113722.0,144887.0,26782.0,10114.0,32599.0,103726.0
8020,266.0,545035.0,243123.0,199445.0,48274.0,509452.0,463686.0,142665.0
8021,106.0,171301.0,7859.0,197303.0,0.0,0.0,0.0,258077.0
8022,364.0,286924.0,590293.0,830768.0,668020.0,606074.0,1309504.0,685849.0
8023,32.0,18068.0,7211.0,45317.0,80735.0,20052.0,3110.0,21343.0
8024,130.0,22437.0,378404.0,276033.0,28689.0,46522.0,175241.0,228448.0
8025,423.0,658937.0,548761.0,686759.0,633652.0,685369.0,539320.0,552185.0
8026,672.0,136609.0,84982.0,620603.0,1685808.0,1580133.0,1793075.0,1812284.0
8027,1205.0,639734.0,588196.0,546461.0,532763.0,727763.0,650424.0,559540.0
8028,100.0,380133.0,213301.0,524119.0,197322.0,62604.0,257779.0,396355.0
8029,2.0,0.0,0.0,0.0,0.0,16687.0,0.0,0.0
8030,692.0,606671.0,1128910.0,1122323.0,553046.0,699093.0,780847.0,1212522.0
8031,109.0,142814.0,117336.0,145609.0,179177.0,305157.0,155856.0,274779.0
8032,368.0,1044017.0,459324.0,238029.0,512836.0,987216.0,468403.0,466100.0
8033,267.0,415590.0,500667.0,550862.0,249934.0,242990.0,330044.0,499650.0
8034,183.0,303279.0,74269.0,283752.0,18889.0,397165.0,342591.0,228681.0
8035,111.0,484559.0,650230.0,118888.0,489923.0,223105.0,380681.0,771637.0
8036,1049.0,429045.0,822911.0,849404.0,844160.0,930281.0,778399.0,976929.0
8037,1106.0,123914.0,98609.0,193037.0,212595.0,1143383.0,3162105.0,3170186.0
8038,182.0,162426.0,149888.0,232855.0,74424.0,439709.0,369484.0,328010.0
8039,642.0,178005.0,60600.0,1910100.0,1501321.0,1347037.0,2246163.0,2855310.0
8040,1321.0,775976.0,878269.0,1010648.0,860751.0,905536.0,1221941.0,1138943.0
8041,933.0,677210.0,850141.0,856748.0,681411.0,790751.0,1069126.0,1123889.0
8042,222.0,14028162.0,401909.0,8974476.0,313071.0,8288390.0,1054944.0,7845119.0
8043,412.0,428634.0,721420.0,634109.0,609569.0,690233.0,846322.0,1169834.0
8044,443.0,436731.0,500045.0,822126.0,606566.0,220711.0,363274.0,643671.0
8045,125.0,31490.0,55636.0,46097.0,167754.0,248127.0,112888.0,432392.0
8046,927.0,685305.0,689132.0,1393583.0,834135.0,835431.0,984756.0,628905.0
8047,181.0,58041.0,106295.0,126818.0,79230.0,520570.0,473405.0,162041.0
8048,607.0,899017.0,774107.0,633677.0,1517013.0,1396857.0,1537082.0,1283572.0
8049,696.0,2212847.0,2601189.0,2408119.0,1083155.0,669084.0,433399.0,238941.0
8050,788.0,645392.0,695907.0,714109.0,661893.0,385421.0,299017.0,930241.0
8051,158.0,207456.0,63824.0,216424.0,239952.0,49386.0,174525.0,275464.0
8052,1870.0,1090878.0,2057201.0,2130787.0,1575246.0,1694396.0,1757473.0,1664189.0
8053,1603.0,1249292.0,1211344.0,1660825.0,981884.0,1239323.0,1400840.0,1672169.0
8054,1012.0,699543.0,821803.0,939284.0,586397.0,1392657.0,1478870.0,1754122.0
8055,785.0,806825.0,960463.0,930374.0,887513.0,1111491.0,866915.0,941008.0
8056,116.0,47096.0,140711.0,139012.0,336103.0,138212.0,423907.0,242735.0
8057,1334.0,834135.0,942803.0,713841.0,727118.0,1784118.0,1491406.0,1201521.0
8058,637.0,817412.0,929024.0,769603.0,591845.0,891923.0,394694.0,528605.0
8059,237.0,505465.0,487717.0,304236.0,280702.0,463202.0,375856.0,224199.0
8060,384.0,494062.0,529076.0,568237.0,343380.0,356292.0,424946.0,442215.0
8061,3.0,0.0,0.0,9716.0,0.0,0.0,0.0,2703.0
8062,10.0,0.0,7437.0,38335.0,0.0,0.0,0.0,0.0
8063,84.0,0.0,0.0,35116.0,39419.0,50764.0,167746.0,97846.0
8064,711.0,889517.0,752217.0,888820.0,883494.0,870458.0,514994.0,1002323.0
8066,869.0,333953.0,392081.0,383320.0,334628.0,304728.0,442012.0,399493.0
8067,421.0,480122.0,608436.0,343133.0,46319.0,261672.0,164964.0,993230.0
8068,1148.0,835975.0,813714.0,944332.0,832612.0,945124.0,927622.0,1165877.0
8069,1326.0,779727.0,1070735.0,940532.0,575434.0,643500.0,966293.0,1143902.0
8070,1462.0,758186.0,844484.0,852042.0,613369.0,898858.0,942688.0,913319.0
8071,2323.0,2061741.0,1760855.0,2078672.0,1496260.0,1541199.0,1832804.0,2009404.0
8072,469.0,1313922.0,1167904.0,710184.0,1039283.0,1489276.0,1104885.0,1812811.0
8073,30.0,96444.0,0.0,0.0,0.0,13047.0,0.0,119742.0
8074,140.0,36311.0,146590.0,652385.0,564288.0,248855.0,514562.0,242769.0
8075,1040.0,496951.0,725978.0,458369.0,503036.0,582354.0,639404.0,623459.0
8076,276.0,36105.0,511195.0,178181.0,674395.0,712422.0,631614.0,717058.0
8077,1252.0,498435.0,834092.0,813108.0,730276.0,651707.0,945717.0,1021289.0
8078,342.0,205798.0,233954.0,628037.0,220359.0,403361.0,571283.0,684780.0
8079,75.0,298103.0,120520.0,32764.0,288718.0,28274706.0,0.0,32373539.0
8080,930.0,360329.0,518667.0,1023343.0,722621.0,858912.0,630312.0,1689532.0
8081,28.0,25272.0,0.0,17489.0,10465.0,10114.0,15494.0,16094.0
8082,236.0,932651.0,555608.0,339576.0,67912.0,1433479.0,67889.0,193688.0
8083,1317.0,544429.0,829596.0,704064.0,518444.0,879744.0,1088348.0,904523.0
8084,666.0,689243.0,937206.0,1405287.0,910977.0,1225587.0,641566.0,808931.0
8085,247.0,98997.0,202495.0,417565.0,312306.0,370775.0,690588.0,452318.0
8086,53.0,57734.0,10301.0,641988.0,140563.0,0.0,0.0,0.0
8087,1191.0,490777.0,640178.0,616178.0,591188.0,857545.0,970843.0,1032752.0
8088,471.0,356966.0,578173.0,768386.0,312767.0,429090.0,424325.0,632497.0
8089,370.0,1013735.0,787142.0,1274153.0,906250.0,1582614.0,849701.0,510190.0
8090,844.0,318769.0,580516.0,366116.0,514487.0,495738.0,550183.0,466032.0
8091,1515.0,1153408.0,1297970.0,1749128.0,1365645.0,1649935.0,1178154.0,889581.0
8092,8.0,15745.0,0.0,0.0,0.0,13946.0,0.0,8830.0
8093,10.0,0.0,0.0,0.0,0.0,67883.0,0.0,0.0
8094,1558.0,1706364.0,1506693.0,2184415.0,1193376.0,1845972.0,434908.0,306093.0
8095,1372.0,1382896.0,1370931.0,1558270.0,1278918.0,1260593.0,746144.0,869111.0
8096,32.0,45344.0,94861.0,77572.0,0.0,120566.0,83823.0,33787.0
8097,295.0,255964.0,333160.0,180409.0,264919.0,603790.0,199101.0,566303.0
8098,576.0,276729.0,215061.0,202135.0,745945.0,367825.0,1090164.0,839574.0
8099,202.0,427175.0,326970.0,131564.0,448179.0,363582.0,62732.0,98681.0
8100,1153.0,596667.0,536345.0,910612.0,617613.0,610508.0,580601.0,796056.0
8101,948.0,636721.0,784711.0,613536.0,629615.0,422252.0,442072.0,867639.0
8102,194.0,797521.0,664951.0,215826.0,135686.0,690019.0,1018292.0,1590793.0
8103,235.0,204093.0,274086.0,496674.0,168054.0,450337.0,682215.0,1222466.0
8104,472.0,79103.0,619761.0,383910.0,424635.0,507353.0,476106.0,352948.0
8105,429.0,643177.0,544088.0,742234.0,302745.0,727474.0,378408.0,711008.0
8106,177.0,0.0,11537.0,0.0,0.0,574376.0,239591.0,295929.0
8107,605.0,340868.0,217105.0,180785.0,220895.0,432495.0,1255498.0,922049.0
8108,1198.0,1175538.0,1106197.0,910627.0,734823.0,529797.0,674058.0,728663.0
8109,244.0,402999.0,187109.0,838128.0,148042.0,552944.0,379252.0,203699.0
8110,380.0,475022.0,379474.0,479530.0,272488.0,120656.0,102849.0,44709.0
8111,709.0,500826.0,742217.0,833703.0,717923.0,589083.0,896845.0,722158.0
8112,1791.0,1372199.0,1392928.0,1305257.0,860701.0,771263.0,1258994.0,1339914.0
8113,212.0,429580.0,267504.0,270215.0,261723.0,761582.0,555502.0,1291154.0
8114,687.0,794233.0,679492.0,585212.0,534885.0,921094.0,1053968.0,2874045.0
8115,106.0,434768.0,304700.0,469095.0,259224.0,253194.0,128681.0,200694.0
8116,44.0,30988.0,68120.0,219781.0,61759.0,73444.0,253812.0,97644.0
8117,188.0,334523.0,407390.0,158536.0,207375.0,188315.0,443037.0,157740.0
8118,294.0,453192.0,770796.0,302857.0,318027.0,222460.0,253308.0,511227.0
8119,1021.0,454021.0,566410.0,454892.0,380412.0,698180.0,584899.0,546857.0
8120,267.0,141604.0,393824.0,248083.0,174123.0,423356.0,583191.0,150454.0
8121,783.0,578422.0,674686.0,607051.0,401863.0,767899.0,691172.0,751130.0
8122,979.0,886805.0,775181.0,709119.0,674633.0,936655.0,980890.0,861249.0
8123,402.0,334127.0,444364.0,402526.0,201862.0,778566.0,762029.0,1422051.0
8124,2.0,13285.0,8138.0,0.0,0.0,0.0,0.0,0.0
8125,1223.0,717771.0,631690.0,977910.0,634337.0,600939.0,670816.0,772225.0
8126,108.0,153368.0,101239.0,90577.0,132972.0,236354.0,117978.0,467138.0
8127,292.0,117211.0,180015.0,692975.0,784910.0,777584.0,209814.0,301096.0
8128,657.0,599248.0,689003.0,926718.0,755821.0,278460.0,499030.0,299501.0
8129,1072.0,822910.0,988979.0,1189232.0,752702.0,2082417.0,927006.0,1774040.0
8130,839.0,1470399.0,1548115.0,1860150.0,1573496.0,1752300.0,1587427.0,1297933.0
8131,710.0,502899.0,598507.0,681571.0,364210.0,317124.0,390534.0,360756.0
8132,715.0,564622.0,267457.0,549422.0,600514.0,818362.0,754624.0,510335.0
8133,533.0,236906.0,235876.0,219234.0,477280.0,395509.0,653173.0,5684723.0
8134,171.0,151986.0,546620.0,549075.0,118420.0,175158.0,151173.0,235019.0
8135,376.0,917738.0,678970.0,646443.0,441226.0,701041.0,404237.0,309465.0
8136,398.0,1002821.0,812314.0,1380795.0,576205.0,913126.0,1167586.0,676381.0
8137,37.0,0.0,0.0,54277.0,0.0,20571.0,93925.0,38629.0
8138,997.0,2529512.0,1934315.0,5754813.0,1530390.0,4677202.0,2096175.0,184351.0
8139,3.0,0.0,0.0,0.0,0.0,6472.0,0.0,0.0
8140,1841.0,2109770.0,1233900.0,1802967.0,1187094.0,1349160.0,1587012.0,1237309.0
8141,757.0,408060.0,394894.0,459904.0,378977.0,807527.0,440171.0,816650.0
8142,107.0,50325.0,58232.0,117692.0,5436.0,46006.0,175305.0,264792.0
8143,1335.0,781706.0,937885.0,867912.0,790501.0,935322.0,849765.0,984085.0
8144,1106.0,707876.0,797669.0,904858.0,889592.0,548876.0,934233.0,995890.0
8145,108.0,182306.0,123437.0,6768.0,46096.0,74046.0,48618.0,124324.0
8146,82.0,128418.0,32818.0,34471.0,3432.0,17396.0,48922.0,49881.0
8147,937.0,1949970.0,2096792.0,2678372.0,2359209.0,1587389.0,2234406.0,2355732.0
8148,188.0,95455.0,113815.0,169202.0,308024.0,409796.0,273947.0,211000.0
8149,881.0,648688.0,635573.0,513883.0,576481.0,397452.0,625096.0,657238.0
8150,360.0,345156.0,352155.0,242515.0,502534.0,677124.0,561456.0,570149.0
8151,502.0,818866.0,902878.0,846519.0,685672.0,206428.0,450060.0,770148.0
8152,165.0,21650.0,123971.0,464266.0,585745.0,306805.0,1098333.0,273953.0
8153,89.0,0.0,520628.0,185923.0,66336.0,86572.0,0.0,122847.0
8154,115.0,120037.0,223918.0,107613.0,301693.0,204294.0,170448.0,160047.0
8155,813.0,929209.0,849895.0,1180209.0,262543.0,63706.0,183038.0,14393.0
8156,428.0,579664.0,684061.0,514573.0,582003.0,572194.0,417012.0,630740.0
8157,314.0,377099.0,832494.0,287615.0,251187.0,1611747.0,757633.0,1735597.0
8158,13.0,8393.0,19160.0,11298.0,11795.0,4551.0,1287.0,2523.0
8159,105.0,90827.0,74609.0,493738.0,185543.0,695207.0,130501.0,1434513.0
8160,5.0,2156.0,3946.0,0.0,0.0,0.0,10723.0,0.0
8161,146.0,304192.0,284436.0,439833.0,12238.0,198630.0,579697.0,345988.0
8162,10.0,0.0,0.0,22596.0,0.0,15070.0,32278.0,31534.0
8163,1996.0,1500766.0,1255549.0,1003022.0,1048067.0,1545459.0,1384998.0,1663121.0
8164,857.0,618134.0,721304.0,874408.0,760883.0,1152780.0,950172.0,1114006.0
8165,510.0,387626.0,358362.0,408417.0,507607.0,483799.0,505883.0,284104.0
8166,77.0,502482.0,45704.0,40221.0,66149.0,31453.0,331780.0,34192.0
8167,567.0,412266.0,137049.0,495959.0,294738.0,495670.0,512666.0,538751.0
8169,848.0,920085.0,1058856.0,1111868.0,1450759.0,869497.0,842038.0,994854.0
8170,325.0,318762.0,255072.0,372347.0,555125.0,958661.0,1357306.0,592948.0
8171,747.0,414457.0,187310.0,565600.0,442278.0,657402.0,683453.0,1080416.0
8172,97.0,145769.0,158354.0,275357.0,145423.0,264350.0,200685.0,159981.0
8173,391.0,1044251.0,585359.0,635936.0,1049789.0,1102312.0,1188065.0,1298227.0
8174,454.0,590887.0,388676.0,861682.0,151086.0,134855.0,301960.0,218284.0
8175,1831.0,1253331.0,1289128.0,1617581.0,963108.0,806160.0,1168672.0,1488366.0
8176,9.0,0.0,0.0,0.0,11556.0,0.0,0.0,28752.0
8177,51.0,26137.0,57088.0,194993.0,0.0,0.0,17780.0,0.0
8178,1104.0,730599.0,861786.0,1079411.0,951024.0,1250403.0,1490814.0,1356966.0
8179,328.0,278655.0,533623.0,850910.0,522626.0,408985.0,394995.0,396930.0
8180,287.0,240914.0,553231.0,309869.0,41415.0,113544.0,256429.0,127418.0
8181,1119.0,259227.0,867956.0,1102827.0,609451.0,1283033.0,1112745.0,779139.0
8182,30.0,21157.0,0.0,0.0,0.0,59994.0,118195.0,13447.0
8183,195.0,26519.0,38165.0,923619.0,1846898.0,2399996.0,3672024.0,2040160.0
8184,262.0,18380014.0,535975.0,13158234.0,379583.0,14760208.0,449536.0,714234.0
8185,305.0,238673.0,250321.0,188815.0,310896.0,358144.0,435910.0,605156.0
8186,722.0,280820.0,293745.0,523898.0,334450.0,583072.0,881010.0,1339792.0
8187,268.0,122986.0,113619.0,99254.0,509066.0,357493.0,281974.0,422544.0
8188,507.0,339693.0,318103.0,440534.0,428580.0,884269.0,963405.0,885441.0
8189,768.0,349937.0,668199.0,705884.0,444486.0,422386.0,622672.0,393540.0
8190,279.0,329323.0,319472.0,745890.0,514116.0,735451.0,458594.0,1057823.0
8191,634.0,703412.0,507014.0,1044081.0,495882.0,1184453.0,963815.0,756799.0
8192,2669.0,1891840.0,2134761.0,2581258.0,2189758.0,2530847.0,2522126.0,2929433.0
8193,125.0,5105270.0,252409.0,196257.0,240067.0,108660.0,233834.0,186548.0
8194,128.0,0.0,72621.0,694041.0,142781.0,629500.0,704665.0,853798.0
8195,14.0,34442.0,0.0,96034.0,0.0,261942.0,89218.0,0.0
8196,656.0,389766.0,512257.0,277219.0,440795.0,503765.0,623595.0,603739.0
8197,565.0,419089.0,361351.0,1326150.0,444694.0,2096965.0,414576.0,514757.0
8198,420.0,737756.0,641513.0,847422.0,218840.0,352782.0,442370.0,1350347.0
8199,246.0,1179075.0,700440.0,296069.0,316517.0,288893.0,281147.0,278209.0
8200,869.0,420526.0,349627.0,340838.0,692458.0,855348.0,1144903.0,929799.0
8201,460.0,409571.0,487362.0,442770.0,605939.0,332665.0,359221.0,441076.0
8202,191.0,361926.0,689189.0,592946.0,270768.0,822234.0,636348.0,140891.0
8203,415.0,489911.0,500531.0,1736694.0,634341.0,1271446.0,978884.0,3432030.0
8204,1500.0,881444.0,997611.0,1334535.0,666181.0,955338.0,999427.0,2034627.0
8205,1625.0,1978815.0,1901195.0,1949029.0,1497281.0,1315401.0,1077043.0,3332705.0
8206,721.0,231852.0,457663.0,7175138.0,720259.0,618374.0,785546.0,843138.0
8207,232.0,171737.0,226845.0,144118.0,408486.0,827125.0,527792.0,539981.0
8208,500.0,356647.0,294496.0,214191.0,230821.0,757183.0,333213.0,819151.0
8209,604.0,4738622.0,477279.0,1209935.0,583094.0,4841193.0,811399.0,489549.0
8210,18.0,309978.0,0.0,32312.0,45281.0,51319.0,0.0,0.0
8211,82.0,0.0,0.0,165216.0,31652.0,0.0,133753.0,156232.0
8212,520.0,605052.0,949553.0,791187.0,426771.0,512724.0,689889.0,807847.0
8213,590.0,411351.0,636273.0,1053493.0,675603.0,460586.0,263600.0,0.0
8214,143.0,262765.0,291465.0,238221.0,232416.0,70775.0,94311.0,166918.0
8215,62.0,112292.0,48785.0,19771.0,80127.0,198914.0,40406.0,34406.0
8216,444.0,163707.0,392946.0,1240260.0,294304.0,727846.0,1433962.0,1645289.0
8217,359.0,365421.0,266721.0,280838.0,266962.0,236206.0,1087893.0,330397.0
8218,948.0,1449656.0,1886979.0,2482679.0,2028803.0,1549198.0,2242099.0,1407873.0
8219,295.0,280470.0,348975.0,419553.0,182588.0,199964.0,210498.0,65907.0
8220,99.0,137079.0,90700.0,106993.0,204955.0,134126.0,208945.0,780218.0
8221,694.0,302874.0,598221.0,374519.0,302160.0,444301.0,454610.0,563752.0
8222,1036.0,2310577.0,944673.0,1763453.0,1247808.0,1343616.0,1580935.0,2981857.0
8223,1128.0,463970.0,380903.0,508889.0,230459.0,381012.0,619755.0,503897.0
8224,264.0,181165.0,487163.0,234965.0,239284.0,317206.0,409364.0,719753.0
8225,751.0,3033382.0,3628579.0,4255011.0,1747864.0,418236.0,353184.0,460889.0
8226,259.0,240653.0,395775.0,273890.0,221151.0,299808.0,318741.0,165341.0
8227,385.0,319616.0,418531.0,402652.0,324892.0,522089.0,592205.0,566949.0
8228,491.0,506134.0,695296.0,1051721.0,890249.0,803641.0,602385.0,851150.0
8229,26.0,4910.0,58086.0,7490.0,41823.0,0.0,0.0,0.0
8230,1102.0,1478523.0,758839.0,790873.0,765515.0,1303076.0,1021031.0,1611491.0
8231,807.0,708894.0,839896.0,815683.0,624073.0,989984.0,887114.0,8577169.0
8232,432.0,451351.0,515208.0,528876.0,181065.0,473866.0,424340.0,792270.0
8233,252.0,2470000.0,433204.0,4468742.0,381053.0,3966108.0,425180.0,4065066.0
8234,788.0,56485.0,459387.0,966507.0,1245994.0,1039658.0,1553802.0,2084383.0
8235,775.0,222701.0,785676.0,705565.0,456097.0,489102.0,601694.0,1128122.0
8236,873.0,537057.0,617537.0,810495.0,391329.0,570704.0,603544.0,781747.0
8237,1389.0,1325219.0,1086065.0,1242338.0,547244.0,1263321.0,1946853.0,1540047.0
8238,1098.0,1341271.0,970136.0,991695.0,782156.0,801240.0,893143.0,749611.0
8239,88.0,131511.0,139939.0,153066.0,121140.0,255633.0,54045.0,167819.0
8240,609.0,835770.0,1190855.0,1038392.0,669433.0,794719.0,1014269.0,783818.0
8241,1376.0,1343160.0,1444559.0,1276037.0,1362511.0,1341538.0,618810.0,650293.0
