고객번호,화장품구매횟수,화장품1,화장품2,화장품3,화장품4,화장품5,화장품6
11994,99.0,1687457.0,1623363.0,803373.0,750795.0,1419136.0,1193890.0
11995,7.0,0.0,0.0,8925.0,51392.0,0.0,5308.0
11996,59.0,163068.0,276331.0,99548.0,123812.0,41112.0,330657.0
11997,2.0,0.0,0.0,25986.0,0.0,0.0,0.0
11998,8.0,2460.0,8549.0,1808.0,10021.0,3843.0,0.0
11999,3.0,0.0,0.0,0.0,3370.0,1517.0,0.0
12000,17.0,0.0,0.0,19772.0,110232.0,150792.0,0.0
12001,8.0,39362.0,0.0,46774.0,15964.0,41466.0,5179.0
12002,5.0,0.0,8138.0,0.0,1596.0,3337.0,1609.0
12003,29.0,612328.0,1251606.0,905880.0,1100298.0,288288.0,903608.0
12004,2.0,39362.0,0.0,0.0,0.0,0.0,101872.0
12005,7.0,0.0,0.0,9377.0,57645.0,0.0,258917.0
12006,53.0,138269.0,475128.0,588403.0,125265.0,1374737.0,480248.0
12007,17.0,94469.0,498407.0,44063.0,452420.0,1051660.0,473010.0
12008,22.0,409071.0,140916.0,1190424.0,195991.0,740364.0,360627.0
12009,68.0,598394.0,207202.0,469718.0,738036.0,1505558.0,1448540.0
12010,12.0,14466.0,166607.0,24856.0,18544.0,94663.0,0.0
12011,24.0,205421.0,321181.0,404133.0,96044.0,44399.0,236987.0
12012,79.0,59339.0,195202.0,446331.0,561172.0,437442.0,228396.0
12013,8.0,341221.0,20602.0,686924.0,0.0,0.0,36460.0
12014,19.0,23618.0,42583.0,40108.0,5463.0,46826.0,83589.0
12015,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12016,83.0,335798.0,209652.0,80195.0,278839.0,198309.0,171019.0
12017,26.0,449025.0,27503.0,309115.0,83806.0,341941.0,406309.0
12018,1.0,0.0,0.0,96599.0,0.0,0.0,0.0
12019,36.0,226609.0,24774.0,197322.0,27004.0,265481.0,287183.0
12020,1.0,0.0,11331.0,0.0,0.0,0.0,0.0
12021,29.0,7331.0,85240.0,134051.0,32813.0,90517.0,134257.0
12022,5.0,8856.0,17501.0,16823.0,1774.0,2144.0,0.0
12023,17.0,33448.0,229709.0,210144.0,227030.0,57648.0,37532.0
12024,12.0,366463.0,5150.0,1921.0,399431.0,232612.0,99727.0
12025,2.0,0.0,0.0,0.0,2040.0,93197.0,0.0
12026,8.0,7872.0,0.0,33668.0,11529.0,40959.0,5308.0
12027,62.0,87353.0,175218.0,113230.0,166850.0,92539.0,139565.0
12028,1.0,15509.0,0.0,0.0,0.0,0.0,0.0
12029,2.0,0.0,2060.0,0.0,0.0,0.0,0.0
12030,28.0,326704.0,134168.0,472260.0,477693.0,166167.0,150020.0
12031,10.0,222347.0,162496.0,297309.0,68021.0,0.0,245030.0
12032,53.0,241083.0,225690.0,309995.0,73785.0,8121.0,55247.0
12033,30.0,126943.0,321336.0,359403.0,527536.0,191500.0,504653.0
12034,30.0,359624.0,565517.0,44401.0,285606.0,280652.0,240472.0
12035,11.0,22535.0,25135.0,7909.0,39376.0,70795.0,3217.0
12036,20.0,198592.0,313259.0,36775.0,283718.0,300980.0,59837.0
12037,20.0,572218.0,574788.0,0.0,183611.0,152573.0,540524.0
12038,37.0,0.0,0.0,32538.0,1651139.0,2513626.0,3662580.0
12039,10.0,14269.0,6159.0,0.0,18446.0,44905.0,0.0
12040,21.0,39362.0,10301.0,0.0,19511.0,250514.0,104661.0
12041,44.0,282148.0,20500.0,40448.0,163356.0,15068.0,146913.0
12042,17.0,70851.0,721317.0,126539.0,203884.0,65333.0,54689.0
12043,26.0,285129.0,83695.0,98971.0,820421.0,217350.0,176132.0
12044,12.0,8758.0,55007.0,0.0,65626.0,61591.0,29275.0
12045,12.0,0.0,17717.0,63427.0,0.0,52267.0,36888.0
12046,2.0,0.0,0.0,0.0,0.0,50568.0,0.0
12047,3.0,0.0,15863.0,0.0,0.0,15271.0,0.0
12048,23.0,27553.0,70870.0,24065.0,43632.0,47230.0,51686.0
12049,22.0,3444.0,12155.0,244943.0,186289.0,65526.0,17157.0
12050,68.0,371777.0,300064.0,258162.0,302414.0,210159.0,223638.0
12051,13.0,13678.0,15317.0,2260.0,65181.0,14159.0,25736.0
12052,16.0,264859.0,128657.0,1347296.0,50550.0,0.0,182352.0
12053,11.0,31490.0,163423.0,937289.0,450735.0,0.0,53617.0
12054,20.0,26078.0,192420.0,28607.0,126002.0,29724.0,48255.0
12055,9.0,1574.0,27812.0,62252.0,2297.0,29481.0,111512.0
12056,65.0,149971.0,127454.0,149190.0,321123.0,514728.0,449288.0
12057,6.0,6888.0,0.0,0.0,7538.0,11024.0,9436.0
12058,21.0,231745.0,311600.0,74172.0,320592.0,274079.0,214951.0
12059,335.0,0.0,5455349.0,6645633.0,16472146.0,7608979.0,13873491.0
12060,22.0,656365.0,902098.0,1004885.0,693372.0,739808.0,841786.0
12061,22.0,57468.0,16481.0,36606.0,142781.0,52894.0,49756.0
12062,7.0,0.0,7725.0,0.0,2661.0,2013.0,0.0
12063,19.0,29865.0,60569.0,0.0,49840.0,33678.0,66216.0
12064,24.0,0.0,0.0,0.0,165661.0,571113.0,415124.0
12065,7.0,4822.0,39864.0,0.0,18083.0,0.0,51881.0
12066,6.0,0.0,0.0,2248.0,0.0,5967.0,44180.0
12067,13.0,137767.0,0.0,9603.0,8779.0,53703.0,9350.0
12068,45.0,52351.0,115607.0,38865.0,63781.0,165600.0,67504.0
12069,73.0,422867.0,548983.0,562137.0,1411310.0,652628.0,784009.0
12070,6.0,0.0,10301.0,6666.0,0.0,8293.0,22949.0
12071,11.0,69278.0,0.0,20224.0,0.0,99719.0,270230.0
12072,16.0,0.0,0.0,10394.0,20663.0,0.0,159294.0
12073,110.0,3355776.0,1704586.0,3795366.0,3022471.0,4901661.0,3572194.0
12074,4.0,0.0,83179.0,7344.0,0.0,61379.0,0.0
12075,167.0,808450.0,2184248.0,788099.0,4500207.0,2674888.0,8384364.0
12076,1.0,0.0,0.0,0.0,0.0,0.0,5254.0
12078,16.0,245867.0,205090.0,71178.0,177811.0,97697.0,73938.0
12079,43.0,262054.0,512983.0,149360.0,1097549.0,464517.0,95973.0
12080,26.0,109377.0,12897.0,47271.0,12221.0,58882.0,9973.0
12081,13.0,221707.0,63608.0,39543.0,168499.0,245002.0,454350.0
12082,13.0,30702.0,11331.0,0.0,53476.0,0.0,76781.0
12083,1.0,0.0,0.0,14575.0,0.0,0.0,0.0
12084,28.0,892341.0,405133.0,1773176.0,1988507.0,492886.0,144659.0
12085,44.0,1728544.0,918527.0,1972758.0,610808.0,1283613.0,1127352.0
12086,18.0,108836.0,83107.0,15817.0,5499.0,14765.0,8471.0
12087,86.0,279177.0,223324.0,178736.0,281746.0,593161.0,328458.0
12088,2.0,0.0,0.0,0.0,0.0,1618.0,3753.0
12089,17.0,0.0,158016.0,0.0,45805.0,73172.0,29758.0
12090,38.0,163285.0,183716.0,406981.0,72456.0,262245.0,835675.0
12091,31.0,63668.0,97704.0,29488.0,18402.0,76812.0,81090.0
12092,22.0,33045.0,27709.0,121567.0,12239.0,68671.0,21705.0
12093,16.0,155480.0,10301.0,12654.0,89127.0,59013.0,132969.0
12094,35.0,27110.0,7983.0,59611.0,33656.0,87836.0,30561.0
12095,14.0,0.0,53822.0,71517.0,41282.0,341981.0,265405.0
12096,15.0,26913.0,45530.0,60784.0,4434.0,11883.0,5308.0
12097,11.0,39756.0,47600.0,23217.0,72809.0,0.0,4976.0
12098,4.0,0.0,0.0,2260.0,16318.0,0.0,0.0
12099,22.0,58945.0,6695.0,5988.0,59684.0,55625.0,196721.0
12100,20.0,295413.0,331739.0,268895.0,407723.0,488232.0,2747337.0
12101,49.0,132001.0,87619.0,212779.0,26108.0,140993.0,75707.0
12102,58.0,83940.0,67574.0,69708.0,124300.0,101135.0,116713.0
12103,9.0,26569.0,60765.0,175120.0,0.0,16586.0,56941.0
12104,14.0,24699.0,87919.0,24822.0,0.0,28115.0,15978.0
12105,30.0,24601.0,75558.0,148083.0,24211.0,50871.0,46968.0
12106,67.0,19189.0,41099.0,386055.0,196436.0,777733.0,184659.0
12107,52.0,59536.0,127997.0,234425.0,50195.0,50508.0,36889.0
12108,6.0,28734.0,0.0,1130.0,887.0,0.0,5683.0
12109,20.0,173192.0,27812.0,297705.0,135686.0,29329.0,845004.0
12110,23.0,402478.0,207047.0,173990.0,1054713.0,16384.0,124284.0
12111,61.0,127927.0,349003.0,492032.0,128147.0,396603.0,537707.0
12112,1.0,0.0,0.0,0.0,1419.0,0.0,0.0
12113,4.0,0.0,0.0,0.0,0.0,29501.0,3110.0
12114,30.0,654741.0,34199.0,25195.0,53389.0,288661.0,143157.0
12115,4.0,43594.0,18542.0,0.0,0.0,0.0,60694.0
12116,30.0,470476.0,982497.0,49372.0,106997.0,914874.0,207820.0
12117,15.0,78724.0,33426.0,2938.0,0.0,113838.0,461964.0
12118,26.0,355884.0,104760.0,211500.0,587750.0,702690.0,322345.0
12119,39.0,121768.0,113102.0,213195.0,27173.0,75185.0,131277.0
12120,4.0,0.0,0.0,0.0,5463.0,0.0,18551.0
12121,5.0,0.0,1648.0,8113.0,0.0,0.0,17157.0
12122,7.0,19533.0,0.0,0.0,16096.0,7939.0,0.0
12123,12.0,180574.0,86939.0,0.0,155942.0,134753.0,0.0
12124,7.0,60716.0,0.0,11185.0,23945.0,164599.0,0.0
12125,12.0,4920.0,8137.0,0.0,5232.0,14766.0,25886.0
12126,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12127,160.0,3375949.0,3830333.0,2035554.0,2054884.0,979399.0,1182150.0
12128,29.0,81264.0,76175.0,16044.0,23554.0,6574.0,121025.0
12129,49.0,328871.0,335807.0,795951.0,1073692.0,1357139.0,322828.0
12130,1.0,0.0,0.0,0.0,23164.0,0.0,0.0
12131,39.0,123596.0,60280.0,90497.0,202836.0,77774.0,194813.0
12132,16.0,1249848.0,305214.0,67789.0,0.0,0.0,84715.0
12133,18.0,516972.0,153688.0,393907.0,88773.0,0.0,269962.0
12134,32.0,318539.0,672245.0,357021.0,57644.0,58659.0,65413.0
12135,30.0,288868.0,133088.0,877861.0,288444.0,499560.0,447380.0
12137,10.0,0.0,45117.0,2237.0,0.0,15170.0,42786.0
12138,7.0,36508.0,0.0,105073.0,21284.0,59670.0,0.0
12139,10.0,36459.0,421923.0,0.0,64740.0,80909.0,0.0
12140,40.0,373586.0,8755.0,27568.0,332156.0,386975.0,241471.0
12141,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12142,7.0,0.0,0.0,0.0,34676.0,18103.0,13673.0
12143,6.0,19051.0,2060.0,0.0,0.0,27307.0,0.0
12144,38.0,139262.0,256975.0,121307.0,21816.0,78916.0,116296.0
12145,18.0,0.0,38165.0,1695.0,140119.0,42275.0,431617.0
12146,13.0,0.0,0.0,329508.0,0.0,618062.0,120639.0
12147,13.0,70114.0,1648.0,0.0,127616.0,163941.0,79771.0
12148,7.0,482187.0,0.0,25760.0,301897.0,0.0,93830.0
12149,12.0,140917.0,30697.0,23501.0,0.0,0.0,81391.0
12150,4.0,0.0,13906.0,0.0,12283.0,0.0,7292.0
12151,32.0,173774.0,1281139.0,4068339.0,2425915.0,479282.0,1123599.0
12152,5.0,10234.0,0.0,7796.0,0.0,0.0,0.0
12153,17.0,54270.0,22167.0,77426.0,5232.0,9760.0,50689.0
12154,30.0,41134.0,26576.0,36503.0,19776.0,14432.0,118012.0
12155,18.0,18697.0,64381.0,46321.0,157946.0,61490.0,125571.0
12156,44.0,61208.0,72147.0,157236.0,18447.0,34385.0,79461.0
12157,73.0,1546148.0,882219.0,1063828.0,550991.0,1185920.0,711390.0
12158,85.0,209653.0,220903.0,95120.0,363868.0,298864.0,293821.0
12159,10.0,11405.0,67986.0,3389.0,0.0,19368.0,28846.0
12160,29.0,28340.0,46890.0,0.0,34976.0,53449.0,62538.0
12161,22.0,7282.0,3605.0,180769.0,95202.0,31555.0,0.0
12162,19.0,24405.0,22559.0,90034.0,39286.0,24779.0,2681.0
12163,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12164,37.0,288436.0,106305.0,280759.0,41947.0,323836.0,194951.0
12165,5.0,0.0,81377.0,42933.0,0.0,72059.0,47183.0
12167,95.0,377789.0,178196.0,340731.0,201233.0,411017.0,387640.0
12168,38.0,132375.0,641435.0,58524.0,76027.0,37420.0,856102.0
12169,28.0,137767.0,116153.0,86996.0,317399.0,200857.0,166214.0
12170,2.0,0.0,33993.0,0.0,0.0,0.0,4021.0
12171,58.0,93683.0,246190.0,513046.0,968423.0,1547378.0,523303.0
12172,18.0,7764.0,45324.0,16834.0,34134.0,108419.0,136852.0
12173,15.0,54221.0,263599.0,179244.0,278599.0,593565.0,126322.0
12174,1.0,0.0,0.0,1130.0,0.0,0.0,0.0
12175,46.0,703009.0,342092.0,2171548.0,892466.0,586940.0,837133.0
12176,1.0,0.0,0.0,0.0,0.0,1719.0,0.0
12177,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12178,29.0,141024.0,21219.0,131080.0,61032.0,56837.0,31205.0
12179,37.0,41153.0,16378.0,237066.0,4612.0,61289.0,36674.0
12180,26.0,192186.0,195284.0,61574.0,198209.0,58760.0,267121.0
12181,60.0,120577.0,302527.0,34911.0,232690.0,66831.0,273661.0
12183,8.0,225841.0,158634.0,0.0,0.0,0.0,429366.0
12184,14.0,16827.0,54213.0,2305.0,10553.0,0.0,38335.0
12185,8.0,87089.0,0.0,0.0,7095.0,0.0,4504.0
12186,50.0,179984.0,891488.0,783126.0,1237494.0,345632.0,498478.0
12187,3.0,14761.0,55625.0,33894.0,0.0,0.0,0.0
12188,9.0,33261.0,24104.0,3615.0,0.0,28520.0,17791.0
12189,15.0,75378.0,144727.0,106700.0,59684.0,14058.0,25414.0
12190,7.0,90533.0,53822.0,19772.0,42568.0,29329.0,189804.0
12191,20.0,97864.0,1648.0,34177.0,1648318.0,14412.0,194576.0
12192,49.0,447518.0,775263.0,939560.0,818975.0,472424.0,1140831.0
12193,25.0,12419.0,84004.0,95921.0,39553.0,29127.0,24342.0
12194,9.0,45266.0,33992.0,18642.0,15520.0,106192.0,105089.0
12195,13.0,43100.0,10198.0,80217.0,8780.0,35903.0,4718.0
12196,13.0,69868.0,35743.0,31521.0,28778.0,8010.0,0.0
12197,1.0,0.0,0.0,0.0,0.0,7079.0,0.0
12198,22.0,29521.0,5150.0,29545.0,22348.0,27954.0,20589.0
12199,2.0,0.0,2678.0,0.0,0.0,4450.0,0.0
12200,37.0,480515.0,786285.0,550612.0,1150510.0,76570.0,1316213.0
12201,40.0,91124.0,35383.0,56998.0,25648.0,0.0,18766.0
12202,6.0,38575.0,11228.0,9852.0,8780.0,4693.0,61552.0
12203,55.0,2651293.0,2729884.0,2169288.0,1085177.0,1420045.0,1104296.0
12204,36.0,58541.0,41534.0,16291.0,62531.0,39767.0,65005.0
12205,24.0,302892.0,67677.0,741177.0,408654.0,1001.0,665709.0
12206,7.0,0.0,0.0,53666.0,84249.0,272561.0,355481.0
12207,18.0,80496.0,31521.0,322561.0,229868.0,93955.0,291999.0
12208,23.0,1456944.0,254020.0,816173.0,307999.0,86471.0,65627.0
12209,49.0,302006.0,29615.0,205402.0,97906.0,121818.0,199992.0
12210,48.0,1144457.0,2210727.0,297140.0,346575.0,963267.0,1202094.0
12211,19.0,122023.0,23692.0,50796.0,134089.0,65031.0,154739.0
12212,59.0,430770.0,825872.0,726750.0,985052.0,2192946.0,2067903.0
12213,38.0,71933.0,134189.0,48355.0,68818.0,152412.0,37961.0
12214,23.0,2428748.0,1187535.0,2697983.0,139987.0,1417013.0,1544224.0
12215,31.0,886.0,17047.0,115421.0,23856.0,46978.0,198082.0
12216,6.0,0.0,72931.0,14236.0,1756.0,0.0,2134.0
12217,13.0,15626.0,21425.0,25872.0,6030.0,4774.0,19302.0
12218,17.0,65539.0,265040.0,45757.0,327509.0,0.0,1166384.0
12219,38.0,432837.0,524520.0,214663.0,119235.0,133954.0,1106066.0
12220,36.0,37326.0,42059.0,36774.0,196612.0,114708.0,36212.0
12221,46.0,191891.0,555783.0,523158.0,549839.0,433124.0,1176572.0
12222,27.0,77542.0,122838.0,70670.0,33922.0,2630.0,104543.0
12223,12.0,9644.0,15967.0,10734.0,18286.0,10619.0,3753.0
12224,12.0,157450.0,0.0,70048.0,33433.0,3843.0,241222.0
12225,17.0,41920.0,32448.0,0.0,0.0,34385.0,96029.0
12226,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12227,4.0,0.0,0.0,1130.0,0.0,20429.0,14101.0
12228,101.0,673141.0,567990.0,513384.0,751948.0,236051.0,906987.0
12229,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12230,25.0,1343432.0,146787.0,1481575.0,2735934.0,2867095.0,20374.0
12231,32.0,16728.0,105995.0,24856.0,164562.0,47938.0,150021.0
12232,34.0,20222.0,82798.0,124775.0,91168.0,64524.0,76233.0
12233,14.0,0.0,63391.0,69360.0,52146.0,38735.0,9544.0
12234,2.0,2942.0,0.0,0.0,0.0,2013.0,0.0
12235,8.0,0.0,5150.0,12563.0,5232.0,34103.0,6327.0
12236,47.0,104802.0,222272.0,129158.0,92390.0,37521.0,106698.0
12237,7.0,59831.0,0.0,187096.0,98572.0,12106.0,0.0
12238,2.0,26609.0,0.0,0.0,0.0,2124.0,0.0
12239,16.0,465507.0,56655.0,276351.0,6208.0,29106.0,153559.0
12240,22.0,215213.0,44037.0,1236237.0,485632.0,59569.0,198651.0
12241,21.0,1145195.0,654671.0,429327.0,139854.0,470787.0,157902.0
12243,11.0,0.0,5439.0,37872.0,13391.0,19114.0,12332.0
12244,21.0,36950.0,30903.0,13728.0,38755.0,15069.0,36030.0
12245,17.0,297185.0,201846.0,12315.0,170361.0,161413.0,77316.0
12246,3.0,0.0,41100.0,0.0,0.0,37471.0,38711.0
12247,15.0,0.0,44036.0,119139.0,57379.0,15574.0,179714.0
12248,11.0,10057.0,29769.0,0.0,3547.0,29158.0,55762.0
12249,4.0,4871.0,146787.0,0.0,0.0,39443.0,30026.0
12250,31.0,0.0,126701.0,1148054.0,505700.0,249249.0,593166.0
12251,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12252,12.0,44184.0,20045.0,98180.0,19377.0,0.0,4289.0
12253,5.0,0.0,0.0,0.0,26605.0,45004.0,0.0
12254,1.0,0.0,0.0,0.0,1419.0,0.0,0.0
12255,9.0,0.0,93728.0,119252.0,54984.0,52843.0,45778.0
12256,17.0,11809.0,64483.0,33758.0,0.0,97797.0,129903.0
12257,16.0,1574.0,2678.0,0.0,4080.0,3003.0,76620.0
12258,13.0,16828.0,17306.0,20484.0,79815.0,11529.0,5362.0
12259,27.0,494094.0,227031.0,408934.0,933838.0,862434.0,569520.0
12260,11.0,11317.0,0.0,127895.0,49556.0,3944.0,9866.0
12261,1.0,0.0,0.0,0.0,0.0,0.0,1072.0
12262,5.0,0.0,0.0,22145.0,0.0,36408.0,6434.0
12263,15.0,9644.0,119387.0,44063.0,50194.0,45259.0,142407.0
12264,84.0,357162.0,487642.0,98745.0,381145.0,474274.0,324983.0
12265,7.0,3543.0,15451.0,0.0,46204.0,5057.0,34315.0
12266,3.0,17713.0,0.0,1808.0,1419.0,0.0,0.0
12267,23.0,179434.0,84467.0,60286.0,0.0,86268.0,230876.0
12268,47.0,615526.0,199167.0,774541.0,207608.0,195090.0,376950.0
12269,25.0,78724.0,69840.0,20902.0,67355.0,85965.0,121711.0
12270,2.0,29915.0,25752.0,0.0,0.0,0.0,0.0
12271,2.0,0.0,0.0,0.0,0.0,62704.0,0.0
12272,30.0,26767.0,19881.0,63010.0,28440.0,52590.0,42486.0
12273,32.0,418814.0,273487.0,371820.0,97286.0,150541.0,204066.0
12275,5.0,0.0,15348.0,0.0,0.0,34588.0,39141.0
12276,32.0,495570.0,154512.0,613542.0,489967.0,192158.0,1187672.0
12277,15.0,0.0,49382.0,43181.0,23944.0,37502.0,18123.0
12278,64.0,806187.0,551611.0,326854.0,310677.0,353106.0,446395.0
12279,11.0,4625.0,2884.0,33217.0,54009.0,13299.0,46111.0
12280,5.0,0.0,0.0,25387.0,2483.0,0.0,0.0
12281,15.0,5215.0,7571.0,50502.0,66868.0,72616.0,30283.0
12282,24.0,473723.0,113104.0,92305.0,120609.0,251828.0,188250.0
12283,26.0,84334.0,92296.0,49372.0,31660.0,88695.0,80672.0
12284,2.0,0.0,0.0,2248.0,1774.0,0.0,0.0
12285,6.0,2942.0,6077.0,0.0,0.0,2528.0,3753.0
12286,10.0,0.0,0.0,49712.0,34143.0,39746.0,7399.0
12287,15.0,7577.0,8549.0,1808.0,2838.0,17093.0,2895.0
12288,54.0,27750.0,152174.0,115307.0,93649.0,96178.0,48705.0
12289,52.0,1325424.0,855899.0,958077.0,1088282.0,1002355.0,959948.0
12290,35.0,904830.0,197777.0,869592.0,307289.0,285809.0,231583.0
12292,22.0,286656.0,445563.0,350037.0,194882.0,0.0,165033.0
12293,30.0,74758.0,20190.0,16834.0,46825.0,83781.0,57434.0
12294,26.0,78233.0,21117.0,115691.0,44253.0,84398.0,93829.0
12295,47.0,463284.0,26782.0,395398.0,264499.0,248946.0,21554.0
12296,1.0,0.0,0.0,0.0,0.0,9608.0,0.0
12297,66.0,306631.0,442318.0,1320179.0,1461373.0,1574076.0,2326927.0
12298,36.0,29226.0,89732.0,40843.0,57866.0,10619.0,34637.0
12299,20.0,199272.0,473840.0,0.0,268535.0,630177.0,254144.0
12300,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12301,19.0,0.0,0.0,550217.0,851168.0,58052.0,442555.0
12302,37.0,1239222.0,347138.0,22032.0,183220.0,151845.0,45424.0
12303,18.0,265399.0,44396.0,0.0,62877.0,4045.0,216828.0
12304,45.0,32769.0,60673.0,93310.0,58602.0,96079.0,34047.0
12305,7.0,4428.0,0.0,0.0,1774.0,31251.0,2681.0
12306,42.0,95443.0,220118.0,187537.0,548792.0,674777.0,368348.0
12307,28.0,325624.0,368153.0,52875.0,93118.0,229921.0,183756.0
12308,10.0,3247.0,6077.0,2938.0,3459.0,28520.0,16086.0
12309,4.0,16237.0,0.0,0.0,0.0,1618.0,0.0
12310,9.0,38378.0,5150.0,19421.0,7618.0,0.0,2949.0
12311,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12312,30.0,121039.0,109189.0,510956.0,734878.0,233573.0,629838.0
12313,6.0,50187.0,65926.0,0.0,195104.0,0.0,135115.0
12314,6.0,0.0,22662.0,28765.0,0.0,40859.0,15978.0
12315,1.0,0.0,0.0,11185.0,0.0,0.0,0.0
12316,5.0,0.0,0.0,3390.0,2217.0,2023.0,3753.0
12317,6.0,46674.0,109600.0,0.0,0.0,238478.0,141613.0
12318,1.0,0.0,0.0,0.0,0.0,0.0,10616.0
12319,8.0,0.0,95901.0,0.0,8780.0,375617.0,180314.0
12320,4.0,1574.0,5150.0,11863.0,0.0,0.0,1716.0
12321,39.0,430918.0,487591.0,236130.0,537510.0,36510.0,1187831.0
12322,24.0,35229.0,13289.0,28076.0,50966.0,54068.0,30562.0
12323,5.0,17142.0,0.0,0.0,0.0,10214.0,0.0
12324,7.0,28341.0,34816.0,5423.0,0.0,10012.0,111524.0
12325,4.0,0.0,3296.0,1808.0,0.0,22533.0,0.0
12326,18.0,103916.0,741766.0,12428.0,100212.0,114334.0,244547.0
12327,9.0,12793.0,6181.0,15647.0,18446.0,0.0,30026.0
12328,20.0,196614.0,197673.0,538637.0,59728.0,135471.0,123641.0
12329,12.0,10234.0,0.0,61913.0,134710.0,45005.0,56298.0
12330,3.0,0.0,0.0,36154.0,4434.0,48545.0,0.0
12331,22.0,55008.0,207563.0,53554.0,38843.0,213194.0,128048.0
12332,23.0,825031.0,268081.0,302676.0,279708.0,10012.0,573809.0
12333,8.0,0.0,0.0,15366.0,17205.0,7079.0,19087.0
12334,16.0,72820.0,18027.0,32595.0,34294.0,99598.0,0.0
12335,18.0,20705.0,0.0,27568.0,12947.0,74961.0,12998.0
12336,14.0,0.0,18336.0,0.0,162291.0,14159.0,53886.0
12337,6.0,3542.0,0.0,4971.0,4949.0,0.0,3431.0
12338,17.0,107656.0,34921.0,91515.0,29266.0,78986.0,0.0
12339,29.0,249606.0,648800.0,173878.0,303298.0,810906.0,1429270.0
12340,1.0,0.0,0.0,0.0,19156.0,0.0,0.0
12341,20.0,36459.0,241710.0,162014.0,188275.0,115295.0,377570.0
12342,17.0,36262.0,39710.0,21206.0,0.0,0.0,37263.0
12343,18.0,95650.0,65976.0,53440.0,6030.0,14664.0,0.0
12344,20.0,22899.0,22250.0,27003.0,1774.0,38158.0,44556.0
12345,15.0,20616.0,49651.0,12993.0,33523.0,28318.0,45682.0
12346,28.0,112182.0,94767.0,88125.0,199671.0,2572285.0,1086978.0
12347,9.0,95157.0,20602.0,0.0,4612.0,0.0,0.0
12348,5.0,2559.0,0.0,0.0,11795.0,0.0,53617.0
12349,2.0,0.0,21529.0,13558.0,0.0,0.0,0.0
12350,17.0,1476.0,44778.0,36155.0,9844.0,49455.0,61337.0
12351,5.0,14760.0,31830.0,0.0,0.0,0.0,0.0
12352,20.0,29738.0,117018.0,0.0,26428.0,198367.0,35709.0
12353,36.0,53730.0,21632.0,254434.0,88772.0,127429.0,83964.0
12354,27.0,9742.0,16378.0,170150.0,35564.0,18103.0,46251.0
12355,34.0,4330.0,15915.0,137837.0,16052.0,108770.0,79245.0
12356,8.0,1968.0,8241.0,23613.0,887.0,0.0,2145.0
12357,49.0,1219785.0,531318.0,660091.0,1801635.0,1197042.0,452312.0
12358,54.0,62547.0,0.0,78409.0,597001.0,548964.0,167285.0
12359,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12360,7.0,1574.0,2060.0,6881.0,1774.0,3024.0,0.0
12361,152.0,229481.0,401309.0,647852.0,675065.0,499541.0,515858.0
12362,63.0,1772775.0,803415.0,1909433.0,450734.0,933129.0,1208100.0
12363,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12364,6.0,0.0,18542.0,0.0,0.0,45511.0,4718.0
12365,70.0,166758.0,203503.0,232807.0,239092.0,333528.0,271701.0
12366,94.0,254101.0,141740.0,206054.0,259223.0,184350.0,401617.0
12367,13.0,467426.0,114494.0,561344.0,859344.0,69177.0,0.0
12368,17.0,18106.0,13906.0,44853.0,41593.0,25334.0,23216.0
12369,14.0,32445.0,3090.0,19094.0,17559.0,0.0,69810.0
12370,17.0,30703.0,34322.0,15909.0,59774.0,77825.0,0.0
12371,6.0,0.0,35538.0,0.0,26605.0,37926.0,26808.0
12372,13.0,22436.0,2060.0,0.0,13259.0,5360.0,17800.0
12373,4.0,0.0,11743.0,0.0,0.0,0.0,39248.0
12374,16.0,0.0,32335.0,14688.0,39908.0,101743.0,139082.0
12375,14.0,40051.0,72622.0,22370.0,41060.0,53805.0,14906.0
12376,23.0,102735.0,40050.0,246750.0,55693.0,147608.0,97904.0
12377,101.0,278684.0,160178.0,769094.0,682951.0,852472.0,443786.0
12378,15.0,36607.0,166688.0,841629.0,294438.0,332433.0,499389.0
12379,43.0,19287.0,85291.0,59992.0,103831.0,101196.0,174534.0
12380,17.0,31785.0,0.0,116823.0,21905.0,65738.0,153881.0
12381,40.0,806138.0,570514.0,885771.0,1066376.0,210009.0,2123.0
12382,20.0,5904.0,24207.0,0.0,10642.0,59366.0,100414.0
12383,28.0,23912.0,59797.0,75584.0,65980.0,370166.0,109806.0
12384,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12385,5.0,26569.0,14009.0,28471.0,17205.0,0.0,0.0
12386,14.0,479235.0,764273.0,0.0,155861.0,132993.0,236558.0
12387,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12388,4.0,0.0,0.0,14688.0,2661.0,0.0,5362.0
