고객번호,기타구매횟수,기타1,기타2,기타3,기타4,기타5,기타6
11762,18.0,63570.0,72209.0,11975.0,41061.0,17193.0,7506.0
11763,6.0,35721.0,0.0,0.0,0.0,20227.0,63804.0
11764,141.0,208713.0,129895.0,191274.0,212677.0,652125.0,359125.0
11765,54.0,124973.0,218018.0,147440.0,207254.0,129655.0,153667.0
11766,7.0,21600.0,20602.0,7796.0,4434.0,11934.0,0.0
11767,33.0,15942.0,6181.0,32538.0,371320.0,212486.0,96619.0
11768,54.0,56091.0,109189.0,79312.0,109611.0,115496.0,77958.0
11769,13.0,244538.0,0.0,66094.0,174264.0,220779.0,144948.0
11770,95.0,155873.0,244181.0,270759.0,321744.0,256531.0,513543.0
11771,110.0,6200.0,14936.0,15027.0,148811.0,410310.0,896423.0
11772,22.0,0.0,29873.0,9660.0,94447.0,47635.0,24235.0
11773,26.0,0.0,10301.0,43498.0,173375.0,65739.0,64342.0
11774,61.0,222781.0,384910.0,353911.0,248509.0,178959.0,360822.0
11775,32.0,42748.0,50783.0,52762.0,55117.0,108012.0,96295.0
11776,31.0,58747.0,15658.0,10168.0,104114.0,33274.0,23162.0
11777,3.0,0.0,6181.0,0.0,3547.0,5057.0,0.0
11778,73.0,349931.0,35023.0,347868.0,565535.0,624412.0,2217460.0
11779,11.0,0.0,14420.0,111851.0,58974.0,74840.0,2574.0
11780,1.0,0.0,0.0,0.0,0.0,2933.0,0.0
11781,5.0,0.0,0.0,0.0,2217.0,5360.0,7506.0
11782,61.0,153846.0,74908.0,100226.0,285428.0,374404.0,137367.0
11783,53.0,292557.0,528742.0,286902.0,24468.0,148517.0,76394.0
11784,1.0,0.0,0.0,0.0,18624.0,0.0,0.0
11785,3.0,82661.0,12464.0,0.0,0.0,0.0,0.0
11786,1.0,0.0,0.0,0.0,266051.0,0.0,0.0
11787,4.0,0.0,0.0,33330.0,0.0,5421.0,0.0
11788,19.0,0.0,142152.0,139080.0,947140.0,78583.0,47633.0
11789,59.0,69178.0,57584.0,42369.0,43012.0,270536.0,84823.0
11790,78.0,74789.0,582720.0,227544.0,600476.0,677709.0,466856.0
11791,1.0,0.0,0.0,0.0,0.0,0.0,2145.0
11792,52.0,925506.0,102391.0,235904.0,497496.0,421128.0,192539.0
11793,36.0,0.0,118768.0,129363.0,32815.0,0.0,21447.0
11794,3.0,0.0,0.0,58750.0,16850.0,0.0,0.0
11795,53.0,82562.0,205092.0,169133.0,155286.0,102945.0,0.0
11796,3.0,0.0,0.0,30279.0,2749.0,0.0,21232.0
11797,14.0,0.0,0.0,0.0,27227.0,9506.0,36482.0
11798,57.0,14662.0,22661.0,13332.0,59596.0,143209.0,104877.0
11799,51.0,65813.0,50504.0,138335.0,35208.0,73566.0,105946.0
11800,7.0,29522.0,0.0,0.0,28557.0,21744.0,20482.0
11801,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11802,47.0,29030.0,82405.0,182237.0,74583.0,50276.0,173615.0
11803,22.0,0.0,0.0,0.0,37867.0,85864.0,62303.0
11804,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11805,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11806,9.0,41035.0,0.0,13558.0,14189.0,16182.0,6434.0
11807,69.0,87778.0,200764.0,408765.0,174707.0,79494.0,192056.0
11808,21.0,37393.0,84982.0,47566.0,7982.0,27610.0,20697.0
11809,3.0,0.0,0.0,0.0,11529.0,0.0,15656.0
11810,2.0,0.0,0.0,28245.0,0.0,5057.0,0.0
11811,4.0,0.0,0.0,0.0,7893.0,2023.0,3110.0
11812,17.0,0.0,0.0,0.0,62789.0,15170.0,118397.0
11813,11.0,0.0,15451.0,145790.0,87797.0,25031.0,0.0
11814,9.0,6396.0,0.0,126086.0,3547.0,52996.0,0.0
11815,5.0,0.0,25752.0,32764.0,20930.0,0.0,0.0
11816,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11817,8.0,46152.0,0.0,0.0,77331.0,0.0,0.0
11818,22.0,115134.0,31336.0,30279.0,115820.0,32869.0,85787.0
11819,37.0,6790.0,19984.0,28132.0,136928.0,83236.0,68200.0
11820,47.0,65145.0,22662.0,408991.0,80882.0,74334.0,214577.0
11821,35.0,48140.0,149361.0,37080.0,104025.0,59165.0,28256.0
11822,22.0,3739.0,0.0,6553.0,71213.0,31351.0,64233.0
11823,16.0,0.0,0.0,26437.0,655638.0,51173.0,21984.0
11824,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11825,10.0,9841.0,0.0,17060.0,74316.0,77369.0,382182.0
11826,24.0,383191.0,12670.0,22935.0,33080.0,113778.0,6434.0
11827,6.0,254270.0,0.0,29375.0,41664.0,70795.0,185901.0
11828,55.0,129404.0,270500.0,129363.0,139348.0,144704.0,274413.0
11829,23.0,84776.0,836245.0,798356.0,118073.0,198985.0,94688.0
11830,1.0,0.0,0.0,0.0,26605.0,0.0,0.0
11831,3.0,0.0,4944.0,0.0,0.0,44095.0,0.0
11832,11.0,5215.0,0.0,31747.0,5764.0,19419.0,27345.0
11833,23.0,609711.0,0.0,119760.0,36361.0,39645.0,456538.0
11834,31.0,38377.0,73754.0,171504.0,120344.0,116105.0,27345.0
11835,54.0,139756.0,116979.0,101120.0,62416.0,113070.0,95438.0
11836,61.0,127535.0,89721.0,217601.0,62885.0,192512.0,76887.0
11837,139.0,487205.0,336525.0,317930.0,234549.0,407434.0,284492.0
11838,9.0,0.0,11434.0,9716.0,92853.0,102046.0,84715.0
11839,7.0,11021.0,0.0,13286.0,16318.0,1517.0,25307.0
11840,3.0,8463.0,0.0,14688.0,0.0,0.0,0.0
11841,29.0,171718.0,73033.0,130832.0,18624.0,124700.0,94238.0
11842,1.0,4723.0,0.0,0.0,0.0,0.0,0.0
11843,55.0,15351.0,100731.0,249823.0,108460.0,95047.0,59772.0
11844,2.0,0.0,0.0,0.0,712484.0,5562.0,0.0
11845,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11846,18.0,38575.0,0.0,0.0,36804.0,34892.0,30455.0
11847,3.0,0.0,0.0,8474.0,37424.0,49354.0,0.0
11848,3.0,10825.0,13906.0,15252.0,0.0,0.0,0.0
11849,13.0,0.0,0.0,13445.0,2661.0,20227.0,126482.0
11850,36.0,21157.0,10815.0,55700.0,23679.0,61692.0,52223.0
11851,67.0,69669.0,40482.0,86543.0,129301.0,190639.0,188840.0
11852,12.0,0.0,4120.0,0.0,233920.0,19185.0,17693.0
11853,3.0,0.0,0.0,33329.0,46115.0,0.0,0.0
11854,7.0,0.0,0.0,8474.0,0.0,142602.0,64340.0
11855,49.0,0.0,0.0,0.0,4434.0,164044.0,158717.0
11856,32.0,0.0,32756.0,33103.0,105444.0,33677.0,219027.0
11857,2.0,0.0,13907.0,0.0,0.0,0.0,0.0
11859,26.0,71187.0,16481.0,6237.0,402837.0,143249.0,42186.0
11860,31.0,55521.0,154513.0,149473.0,23058.0,108012.0,63933.0
11861,25.0,51663.0,0.0,63043.0,83097.0,134106.0,161387.0
11862,34.0,161680.0,190772.0,86656.0,127705.0,168998.0,89540.0
11863,1.0,0.0,0.0,0.0,4434.0,0.0,0.0
11864,2.0,0.0,0.0,0.0,3547.0,0.0,7185.0
11865,85.0,21551.0,25135.0,142923.0,154309.0,185986.0,254599.0
11866,58.0,78124.0,16069.0,177414.0,147639.0,244244.0,330389.0
11867,8.0,0.0,0.0,0.0,4079.0,6068.0,22304.0
11869,32.0,0.0,0.0,0.0,28201.0,40355.0,104771.0
11870,31.0,0.0,21426.0,136821.0,93650.0,122979.0,86859.0
11871,4.0,0.0,0.0,0.0,12416.0,0.0,19087.0
11872,18.0,30456.0,81995.0,37849.0,138258.0,172233.0,0.0
11873,2.0,0.0,0.0,32764.0,0.0,0.0,0.0
11874,10.0,0.0,0.0,20337.0,42568.0,32565.0,5040.0
11875,2.0,0.0,0.0,0.0,0.0,6068.0,10723.0
11876,86.0,236567.0,364549.0,571682.0,24832.0,67762.0,44180.0
11877,174.0,181651.0,293163.0,344708.0,271283.0,290055.0,126432.0
11878,20.0,0.0,42440.0,39319.0,13303.0,189427.0,148734.0
11879,18.0,19484.0,40791.0,14462.0,29354.0,26296.0,10188.0
11880,27.0,68924.0,266257.0,138627.0,105729.0,158986.0,250607.0
11881,24.0,58256.0,40895.0,0.0,64916.0,38332.0,17694.0
11882,6.0,0.0,0.0,0.0,0.0,3034.0,123320.0
11883,13.0,40662.0,60683.0,25861.0,44182.0,44864.0,18455.0
11884,13.0,20469.0,0.0,25353.0,11351.0,6877.0,16299.0
11885,90.0,762056.0,728061.0,898870.0,491929.0,806205.0,2145.0
11886,119.0,367937.0,392358.0,577217.0,246008.0,329499.0,277522.0
11887,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11888,50.0,190477.0,519309.0,205626.0,362450.0,733130.0,580834.0
11889,14.0,0.0,25752.0,5649.0,26604.0,184067.0,11796.0
11890,12.0,0.0,9394.0,0.0,22526.0,39443.0,53188.0
11891,27.0,0.0,0.0,24178.0,28130.0,60966.0,29276.0
11892,61.0,239539.0,111250.0,187774.0,54807.0,110642.0,141228.0
11893,48.0,137769.0,79172.0,180543.0,24787.0,40960.0,225672.0
11895,2.0,0.0,0.0,0.0,19688.0,0.0,0.0
11896,26.0,0.0,0.0,34290.0,108459.0,38534.0,32813.0
11897,5.0,0.0,127937.0,0.0,0.0,77551.0,34315.0
11898,3.0,0.0,0.0,0.0,69173.0,0.0,28953.0
11899,28.0,38870.0,162445.0,93548.0,82919.0,261233.0,222618.0
11900,1.0,0.0,0.0,0.0,0.0,0.0,14477.0
11901,34.0,84570.0,104244.0,186305.0,50816.0,115781.0,165482.0
11902,12.0,0.0,10301.0,0.0,11884.0,18710.0,12869.0
11903,3.0,0.0,0.0,47452.0,35030.0,63715.0,0.0
11904,18.0,59043.0,282553.0,0.0,230577.0,17699.0,78603.0
11905,10.0,635709.0,0.0,16382.0,41549.0,0.0,39890.0
11906,39.0,0.0,0.0,2599.0,95941.0,68265.0,99835.0
11907,9.0,0.0,8241.0,8474.0,67400.0,7585.0,4826.0
11908,11.0,0.0,11949.0,30505.0,130099.0,95068.0,28738.0
11909,6.0,0.0,0.0,20902.0,0.0,69784.0,2145.0
11910,52.0,45266.0,52331.0,95697.0,97372.0,33981.0,41820.0
11911,26.0,550912.0,78595.0,83720.0,85048.0,563831.0,115063.0
11912,158.0,14072.0,152354.0,186988.0,462477.0,326669.0,235160.0
11913,8.0,14760.0,286982.0,38187.0,0.0,0.0,9544.0
11914,63.0,16827.0,20292.0,84305.0,55073.0,134784.0,157905.0
11915,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11916,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11917,50.0,41528.0,36053.0,74230.0,58087.0,87787.0,187123.0
11918,19.0,0.0,0.0,321996.0,484302.0,375467.0,122857.0
11919,2.0,0.0,12877.0,0.0,0.0,0.0,0.0
11920,155.0,1376169.0,1413594.0,1279736.0,1567542.0,753360.0,1012289.0
11921,35.0,51170.0,67988.0,118629.0,57733.0,47332.0,49863.0
11922,52.0,67310.0,145963.0,355075.0,187565.0,108619.0,193665.0
11923,14.0,0.0,71386.0,13332.0,47357.0,9507.0,20911.0
11924,32.0,60028.0,50103.0,86770.0,42878.0,306857.0,313616.0
11925,25.0,59534.0,22147.0,41238.0,18624.0,69278.0,42894.0
11926,9.0,0.0,40791.0,0.0,7095.0,5360.0,16407.0
11927,10.0,116118.0,5871.0,19207.0,12947.0,41667.0,0.0
11928,13.0,28242.0,81995.0,97412.0,0.0,95472.0,193127.0
11929,3.0,0.0,15657.0,0.0,0.0,0.0,0.0
11930,53.0,0.0,120213.0,107559.0,61191.0,51761.0,157851.0
11931,12.0,0.0,0.0,0.0,32813.0,4045.0,39141.0
11932,42.0,87029.0,86218.0,147214.0,57778.0,118814.0,123811.0
11933,47.0,149821.0,285870.0,185391.0,172897.0,115143.0,223152.0
11934,85.0,362967.0,279359.0,310335.0,341828.0,189630.0,120853.0
11935,25.0,56879.0,99609.0,23162.0,21195.0,18973.0,80843.0
11936,24.0,65685.0,34817.0,39148.0,12416.0,131770.0,25736.0
11937,2.0,0.0,0.0,0.0,0.0,0.0,76404.0
11938,105.0,475789.0,726724.0,1448184.0,417965.0,2765709.0,560245.0
11939,1.0,0.0,0.0,0.0,5764.0,0.0,0.0
11940,21.0,39362.0,73342.0,5084.0,16053.0,78582.0,132112.0
11941,6.0,19484.0,286467.0,0.0,0.0,0.0,57048.0
11942,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11943,37.0,102873.0,245470.0,55530.0,317931.0,90719.0,70775.0
11944,2.0,0.0,0.0,0.0,0.0,5563.0,0.0
11945,29.0,37493.0,20601.0,70614.0,66336.0,0.0,20912.0
11946,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11947,2.0,2559.0,0.0,0.0,8780.0,0.0,0.0
11948,31.0,522602.0,208645.0,164478.0,87486.0,194656.0,58442.0
11949,12.0,0.0,24207.0,0.0,111121.0,0.0,220474.0
11950,56.0,299842.0,119180.0,0.0,141489.0,166035.0,517234.0
11952,36.0,163992.0,83128.0,29149.0,158628.0,58547.0,237201.0
11953,9.0,0.0,0.0,16947.0,52705.0,21098.0,89476.0
11954,6.0,0.0,6696.0,7344.0,5144.0,16182.0,27130.0
11955,40.0,25585.0,0.0,6214.0,149609.0,64351.0,42916.0
11956,45.0,48337.0,84387.0,126540.0,67275.0,50487.0,117742.0
11957,9.0,0.0,0.0,6779.0,38134.0,4045.0,53724.0
11958,55.0,31391.0,110726.0,174332.0,130098.0,73201.0,39246.0
11959,18.0,5904.0,102494.0,9038.0,0.0,37824.0,530808.0
11960,35.0,21944.0,0.0,11863.0,30329.0,47332.0,54260.0
11961,31.0,338515.0,121550.0,74567.0,32813.0,171426.0,182942.0
11962,95.0,59928.0,192111.0,216138.0,187833.0,274080.0,216021.0
11963,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11964,21.0,54123.0,134426.0,166082.0,230843.0,80908.0,106162.0
11965,56.0,191300.0,27194.0,164385.0,318905.0,133599.0,212751.0
11966,33.0,155480.0,242503.0,180996.0,99414.0,39342.0,143265.0
11967,18.0,0.0,0.0,0.0,26251.0,40859.0,61338.0
11968,8.0,0.0,0.0,25759.0,94626.0,0.0,21447.0
11969,1.0,13147.0,0.0,0.0,0.0,0.0,0.0
11970,28.0,91515.0,30902.0,157044.0,13302.0,58051.0,53081.0
11971,27.0,0.0,0.0,0.0,34480.0,63879.0,39120.0
11972,120.0,302696.0,222090.0,182695.0,196078.0,152615.0,97368.0
11973,30.0,36213.0,27091.0,205399.0,69706.0,127328.0,43429.0
11974,1.0,0.0,0.0,0.0,70947.0,0.0,0.0
11975,6.0,6888.0,0.0,7909.0,6740.0,6877.0,3110.0
11976,260.0,162517.0,488265.0,800469.0,694837.0,980667.0,1793833.0
11977,4.0,10825.0,0.0,11999.0,6740.0,11934.0,0.0
11978,2.0,0.0,0.0,0.0,0.0,5057.0,10187.0
11979,14.0,0.0,9786.0,0.0,71036.0,78785.0,113679.0
11980,43.0,479460.0,468711.0,42819.0,71390.0,61086.0,188121.0
11981,51.0,0.0,0.0,235565.0,229247.0,419086.0,230446.0
11982,4.0,0.0,0.0,0.0,4434.0,68772.0,9222.0
11983,1.0,0.0,0.0,36154.0,0.0,0.0,0.0
11984,3.0,0.0,36878.0,0.0,0.0,0.0,0.0
11985,7.0,71246.0,0.0,4067.0,11972.0,2933.0,5898.0
11986,13.0,0.0,0.0,0.0,10465.0,32566.0,34327.0
11987,16.0,0.0,86012.0,22596.0,144555.0,101136.0,79675.0
11988,21.0,53041.0,147508.0,17060.0,136962.0,255671.0,42464.0
11989,35.0,108640.0,125877.0,43226.0,186557.0,38422.0,84715.0
11990,94.0,31883.0,69432.0,192523.0,358009.0,122576.0,150556.0
11991,40.0,12990.0,101980.0,0.0,58530.0,621579.0,120317.0
11992,1.0,0.0,0.0,0.0,0.0,0.0,11796.0
11993,5.0,2460.0,8756.0,0.0,1774.0,11934.0,6434.0
11994,5.0,0.0,46251.0,0.0,0.0,10114.0,96564.0
11995,28.0,0.0,0.0,14123.0,149741.0,29229.0,64877.0
11996,17.0,40839.0,54883.0,144050.0,4523.0,20834.0,42036.0
11997,5.0,0.0,0.0,11298.0,0.0,95168.0,0.0
11998,7.0,0.0,0.0,32584.0,363602.0,0.0,0.0
11999,1.0,0.0,0.0,0.0,0.0,760035.0,0.0
12000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12001,7.0,57971.0,30903.0,33894.0,55427.0,0.0,0.0
12002,5.0,0.0,13288.0,0.0,4434.0,10012.0,4718.0
12003,79.0,491191.0,298211.0,119399.0,147392.0,178645.0,401267.0
12004,30.0,9348.0,12875.0,23725.0,27048.0,29328.0,190447.0
12005,65.0,69180.0,57170.0,118800.0,218338.0,392256.0,407702.0
12006,62.0,80556.0,84538.0,101911.0,13303.0,153504.0,145175.0
12007,24.0,31587.0,40997.0,76770.0,37956.0,28115.0,157848.0
12008,50.0,41634.0,50000.0,50413.0,118366.0,93549.0,75601.0
12009,24.0,0.0,19057.0,4237.0,61413.0,131932.0,207016.0
12010,19.0,9841.0,96641.0,11863.0,38134.0,12844.0,31634.0
12011,17.0,64062.0,0.0,72534.0,33789.0,54713.0,0.0
12012,29.0,0.0,0.0,0.0,63854.0,94056.0,81391.0
12013,92.0,345106.0,210036.0,239404.0,247694.0,308161.0,231949.0
12014,38.0,52549.0,28636.0,182125.0,115643.0,83944.0,72383.0
12015,1.0,0.0,0.0,0.0,0.0,0.0,19302.0
12016,51.0,172506.0,67989.0,0.0,21106.0,312406.0,13833.0
12017,48.0,74119.0,154823.0,454862.0,56713.0,72010.0,144712.0
12018,1.0,0.0,0.0,5536.0,0.0,0.0,0.0
12019,31.0,68410.0,83953.0,82024.0,104655.0,136837.0,110022.0
12020,4.0,0.0,20087.0,0.0,0.0,0.0,646193.0
12021,15.0,9841.0,0.0,364928.0,118393.0,9608.0,88361.0
12022,45.0,52841.0,3090.0,26551.0,185517.0,63005.0,68190.0
12023,42.0,98897.0,46247.0,110630.0,107751.0,107709.0,77637.0
12024,60.0,206493.0,170478.0,78634.0,88453.0,131275.0,136295.0
12025,16.0,60028.0,32963.0,314765.0,5188.0,214307.0,72167.0
12026,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12027,39.0,4920.0,149362.0,30392.0,50727.0,26498.0,187683.0
12028,26.0,51564.0,0.0,95085.0,51019.0,149823.0,107663.0
12029,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12030,19.0,12301.0,28327.0,8135.0,19511.0,55624.0,182727.0
12031,3.0,49203.0,0.0,0.0,0.0,0.0,21447.0
12032,28.0,174324.0,104348.0,5649.0,774988.0,52690.0,42463.0
12033,15.0,61011.0,13906.0,19207.0,43898.0,123487.0,158556.0
12034,37.0,287108.0,293472.0,434637.0,198430.0,717557.0,137366.0
12035,38.0,53435.0,192132.0,203648.0,416086.0,164649.0,217685.0
12036,1.0,0.0,0.0,0.0,504007.0,0.0,0.0
12037,63.0,142295.0,226823.0,282680.0,246727.0,274886.0,330108.0
12038,29.0,131332.0,49051.0,66568.0,177030.0,415851.0,31924.0
12039,89.0,85219.0,39245.0,43611.0,62880.0,209755.0,218221.0
12040,24.0,21895.0,0.0,50276.0,16850.0,34285.0,69488.0
12041,36.0,154005.0,213228.0,250816.0,138523.0,22858.0,101873.0
12042,22.0,25526.0,38544.0,94068.0,6971.0,65980.0,68157.0
12043,50.0,151248.0,122478.0,393717.0,390252.0,142704.0,72491.0
12044,9.0,226333.0,0.0,96034.0,248536.0,20834.0,15549.0
12045,42.0,124089.0,93481.0,46209.0,173375.0,52592.0,31420.0
12046,1.0,0.0,43521.0,0.0,0.0,0.0,0.0
12047,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12048,73.0,0.0,257007.0,58299.0,67931.0,349021.0,476224.0
12049,46.0,19681.0,81376.0,37623.0,85048.0,44803.0,439879.0
12050,117.0,87577.0,99610.0,207436.0,264675.0,154132.0,155706.0
12051,18.0,9841.0,10301.0,0.0,40618.0,14563.0,15013.0
12052,90.0,107852.0,192211.0,319624.0,112984.0,255669.0,614064.0
12053,98.0,151346.0,144418.0,231384.0,294162.0,401104.0,161816.0
12054,34.0,18696.0,26782.0,15027.0,46471.0,133094.0,24020.0
12055,28.0,3936.0,345284.0,63721.0,105267.0,682363.0,105733.0
12056,77.0,151150.0,20291.0,276127.0,138916.0,539456.0,107878.0
12057,116.0,0.0,0.0,8135.0,96490.0,191351.0,292733.0
12058,29.0,88366.0,124640.0,515870.0,198651.0,104170.0,71846.0
12059,6.0,0.0,0.0,0.0,0.0,17091.0,61874.0
12060,23.0,16237.0,0.0,15026.0,190935.0,273673.0,18766.0
12061,7.0,0.0,0.0,0.0,13303.0,5057.0,51687.0
12062,2.0,0.0,0.0,0.0,0.0,0.0,37639.0
12063,40.0,15646.0,48208.0,73099.0,129301.0,66750.0,13297.0
12064,41.0,180772.0,153277.0,109670.0,91166.0,352258.0,410813.0
12065,89.0,55304.0,129275.0,0.0,230337.0,175358.0,428987.0
12066,20.0,0.0,0.0,0.0,31039.0,42174.0,150770.0
12067,37.0,34440.0,6696.0,27681.0,71745.0,27003.0,72383.0
12068,21.0,22633.0,6181.0,71178.0,103237.0,205558.0,288459.0
12069,112.0,428282.0,210438.0,377018.0,209293.0,170312.0,363522.0
12070,16.0,80495.0,20396.0,54231.0,49131.0,60681.0,2145.0
12071,26.0,279964.0,400395.0,61009.0,59861.0,138555.0,27881.0
12072,41.0,0.0,27812.0,85526.0,111034.0,31352.0,68952.0
12073,87.0,551984.0,880189.0,734273.0,2253008.0,1372715.0,649839.0
12074,15.0,5904.0,10198.0,0.0,19670.0,75346.0,292953.0
12075,45.0,71098.0,247118.0,42854.0,124016.0,693720.0,161752.0
12076,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12078,103.0,218409.0,273385.0,185459.0,113248.0,251767.0,412176.0
12079,18.0,102243.0,24722.0,55360.0,171780.0,23261.0,91577.0
12080,18.0,65785.0,4120.0,22596.0,64739.0,43135.0,29489.0
12081,18.0,17713.0,34952.0,11411.0,77953.0,94057.0,90871.0
12082,4.0,8364.0,4120.0,0.0,85668.0,0.0,0.0
12083,1.0,0.0,0.0,0.0,0.0,0.0,3753.0
12084,77.0,233192.0,566074.0,327857.0,177227.0,332343.0,225094.0
12085,68.0,113166.0,384634.0,347529.0,97463.0,189527.0,445610.0
12086,12.0,11317.0,6181.0,36719.0,8868.0,86977.0,17157.0
12087,2.0,0.0,0.0,0.0,8868.0,2023.0,0.0
12088,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12089,54.0,19484.0,97447.0,83041.0,146593.0,148233.0,107235.0
12090,35.0,68499.0,49445.0,54343.0,100975.0,116751.0,76779.0
12091,123.0,137865.0,150906.0,84568.0,182155.0,314128.0,173193.0
12092,21.0,0.0,10301.0,0.0,106988.0,109064.0,4826.0
12093,52.0,57134.0,134200.0,168906.0,177668.0,125449.0,293145.0
12094,12.0,17772.0,54079.0,55926.0,13036.0,14159.0,10723.0
12095,40.0,64750.0,72930.0,77437.0,86935.0,83881.0,261202.0
12096,14.0,29522.0,0.0,0.0,25762.0,35176.0,5340.0
12097,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12098,1.0,0.0,0.0,0.0,0.0,0.0,82356.0
12099,2.0,0.0,0.0,0.0,0.0,6574.0,7399.0
12100,51.0,96260.0,130408.0,242727.0,814477.0,119663.0,56727.0
12101,34.0,39362.0,5665.0,607272.0,57023.0,99113.0,146589.0
12102,70.0,65831.0,84880.0,109592.0,188098.0,97193.0,132862.0
12103,15.0,29620.0,318637.0,171845.0,0.0,6068.0,18766.0
12104,9.0,32769.0,20602.0,0.0,0.0,21946.0,20160.0
12105,52.0,215076.0,47704.0,218177.0,37736.0,194181.0,155865.0
12106,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12107,19.0,0.0,271942.0,44062.0,19067.0,5057.0,77208.0
12108,13.0,15056.0,12361.0,0.0,18180.0,35195.0,151200.0
12109,38.0,0.0,319325.0,395432.0,407947.0,455112.0,492204.0
12110,86.0,875613.0,384634.0,561572.0,510329.0,380472.0,1245998.0
12111,106.0,310223.0,204165.0,141907.0,202554.0,332127.0,455745.0
12112,4.0,0.0,0.0,0.0,17736.0,13552.0,0.0
12113,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12114,20.0,71049.0,1803.0,0.0,17560.0,21642.0,136081.0
12115,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12116,33.0,122614.0,78905.0,130605.0,186546.0,142804.0,30561.0
12117,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12118,2.0,0.0,33993.0,0.0,0.0,0.0,50379.0
12119,31.0,0.0,0.0,0.0,38065.0,136230.0,40966.0
12120,134.0,140433.0,200148.0,377107.0,390615.0,359082.0,245566.0
12121,11.0,0.0,0.0,9038.0,115022.0,3540.0,0.0
12122,5.0,0.0,0.0,19207.0,19067.0,6574.0,0.0
12123,20.0,0.0,4635.0,59653.0,77145.0,43488.0,31516.0
12124,20.0,14761.0,18955.0,307567.0,7449.0,47382.0,86967.0
12125,30.0,0.0,99611.0,61124.0,24742.0,0.0,78925.0
12126,8.0,503147.0,52534.0,39543.0,43455.0,10114.0,28953.0
12127,47.0,100698.0,32550.0,123477.0,122357.0,711640.0,137173.0
12128,37.0,115233.0,79009.0,51972.0,0.0,61845.0,22251.0
12129,46.0,137767.0,229504.0,136481.0,142514.0,201259.0,365827.0
12130,107.0,162594.0,148754.0,284655.0,233211.0,283799.0,303108.0
12131,8.0,0.0,23692.0,29263.0,25186.0,0.0,26594.0
12132,63.0,104111.0,23485.0,48582.0,55694.0,274683.0,368455.0
12133,9.0,9644.0,35023.0,20337.0,0.0,159794.0,25844.0
12134,10.0,25979.0,20396.0,0.0,21284.0,0.0,108520.0
12135,47.0,177691.0,15451.0,475887.0,210969.0,199856.0,311032.0
12137,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12138,30.0,3444.0,154739.0,101118.0,48244.0,27509.0,83321.0
12139,44.0,149133.0,140710.0,42933.0,39907.0,2773243.0,103910.0
12140,21.0,85584.0,59828.0,0.0,139855.0,91729.0,6434.0
12141,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12142,52.0,46546.0,112794.0,81572.0,126772.0,78886.0,241106.0
12143,8.0,12300.0,90029.0,29375.0,22171.0,0.0,21447.0
12144,14.0,357507.0,0.0,78521.0,0.0,64120.0,60051.0
12145,45.0,80300.0,53771.0,13219.0,57379.0,800034.0,216397.0
12146,61.0,117103.0,9786.0,153744.0,61867.0,218615.0,264761.0
12147,73.0,14859.0,292647.0,147439.0,319794.0,399485.0,532848.0
12148,32.0,78035.0,54388.0,86317.0,53121.0,73323.0,247174.0
12149,9.0,19681.0,0.0,0.0,14722.0,17900.0,107770.0
12150,9.0,20960.0,0.0,0.0,9401.0,6574.0,12440.0
12151,21.0,180712.0,201999.0,510956.0,176339.0,330765.0,125614.0
12152,1.0,5412.0,0.0,0.0,0.0,0.0,0.0
12153,46.0,43003.0,43677.0,152637.0,44785.0,198224.0,52438.0
12154,27.0,5904.0,0.0,70952.0,139676.0,209553.0,53189.0
12155,49.0,37196.0,91884.0,177831.0,103227.0,79037.0,104982.0
12156,12.0,0.0,0.0,271154.0,6208.0,126217.0,161494.0
12157,32.0,90533.0,166400.0,314855.0,89703.0,498376.0,94473.0
12158,85.0,442234.0,494339.0,2204258.0,1708934.0,880959.0,801467.0
12159,15.0,15647.0,91162.0,12428.0,40351.0,28318.0,5362.0
12160,45.0,62192.0,76745.0,39318.0,44342.0,117016.0,94793.0
12161,3.0,0.0,14113.0,0.0,267292.0,0.0,0.0
