고객번호,도서음반구매횟수,도서음반1,도서음반2,도서음반3,도서음반4,도서음반5,도서음반6,도서음반7
9223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9225,3.0,0.0,5562.0,0.0,0.0,33880.0,0.0,0.0
9226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9227,2.0,0.0,4635.0,0.0,0.0,0.0,78710.0,0.0
9228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9230,7.0,0.0,0.0,0.0,8070.0,61844.0,16889.0,61605.0
9231,2.0,0.0,0.0,0.0,0.0,0.0,0.0,22660.0
9232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9233,1.0,0.0,0.0,0.0,4035.0,0.0,0.0,0.0
9234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9236,2.0,0.0,0.0,0.0,0.0,0.0,0.0,31985.0
9237,12.0,0.0,19571.0,0.0,8869.0,34406.0,41596.0,9629.0
9238,2.0,0.0,0.0,0.0,0.0,54613.0,0.0,4561.0
9239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9240,3.0,0.0,0.0,0.0,0.0,0.0,64126.0,291693.0
9241,1.0,0.0,4120.0,0.0,0.0,0.0,0.0,0.0
9242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9247,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8109.0
9248,2.0,0.0,0.0,0.0,2794.0,0.0,4343.0,0.0
9249,9.0,24247.0,29502.0,0.0,39908.0,57647.0,53617.0,22525.0
9250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9251,1.0,0.0,0.0,0.0,27492.0,0.0,0.0,0.0
9252,5.0,0.0,0.0,0.0,45938.0,0.0,105089.0,80525.0
9253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9254,3.0,0.0,0.0,0.0,0.0,7282.0,0.0,38066.0
9255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9256,7.0,0.0,0.0,8858.0,0.0,5006.0,12546.0,18752.0
9257,2.0,0.0,0.0,0.0,0.0,0.0,8149.0,0.0
9258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9260,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9262,10.0,44086.0,40895.0,38018.0,19510.0,84297.0,26937.0,0.0
9263,11.0,0.0,19159.0,21748.0,13569.0,15291.0,19785.0,1689.0
9264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9266,1.0,0.0,0.0,0.0,25718.0,0.0,0.0,0.0
9267,7.0,29423.0,12835.0,31567.0,0.0,0.0,0.0,19033.0
9268,12.0,5732.0,0.0,6609.0,14366.0,13653.0,174170.0,17738.0
9269,6.0,30210.0,9271.0,0.0,0.0,0.0,0.0,6082.0
9270,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9273,1.0,4340.0,0.0,0.0,0.0,0.0,0.0,0.0
9274,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7095.0
9275,2.0,0.0,0.0,0.0,6696.0,0.0,0.0,0.0
9276,7.0,32965.0,0.0,0.0,29975.0,19003.0,0.0,50455.0
9277,5.0,0.0,0.0,0.0,0.0,5916.0,6563.0,15598.0
9278,14.0,24188.0,0.0,13219.0,42125.0,0.0,12654.0,15914.0
9279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9280,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9282,9.0,0.0,10300.0,0.0,14367.0,12187.0,4343.0,16330.0
9283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9284,7.0,0.0,0.0,0.0,114375.0,0.0,10723.0,11037.0
9285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9286,8.0,0.0,0.0,10168.0,27758.0,0.0,73992.0,4967.0
9287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9288,2.0,6022.0,0.0,0.0,0.0,12743.0,0.0,0.0
9289,8.0,0.0,22518.0,0.0,41104.0,10973.0,0.0,3953.0
9290,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9293,1.0,0.0,9786.0,0.0,0.0,0.0,0.0,0.0
9294,7.0,0.0,0.0,22935.0,8425.0,20531.0,0.0,3942.0
9295,4.0,0.0,3070.0,0.0,11166.0,10741.0,0.0,0.0
9296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9298,21.0,7676.0,30521.0,7683.0,19297.0,38320.0,23260.0,28178.0
9299,6.0,10451.0,0.0,12710.0,0.0,11742.0,9758.0,1689.0
9300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9301,1.0,0.0,7726.0,0.0,0.0,0.0,0.0,0.0
9302,1.0,0.0,0.0,6327.0,0.0,0.0,0.0,0.0
9303,10.0,33637.0,18542.0,0.0,144289.0,19216.0,0.0,0.0
9304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9306,5.0,4330.0,21220.0,0.0,11972.0,0.0,0.0,20272.0
9307,3.0,9565.0,0.0,0.0,0.0,0.0,0.0,30510.0
9308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9310,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9317,2.0,0.0,19469.0,0.0,0.0,6574.0,0.0,0.0
9318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9321,16.0,0.0,0.0,69540.0,19289.0,90748.0,26154.0,59093.0
9322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9324,2.0,0.0,0.0,0.0,5676.0,0.0,6863.0,0.0
9325,1.0,0.0,3605.0,0.0,0.0,0.0,0.0,0.0
9326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9327,1.0,0.0,0.0,7050.0,0.0,0.0,0.0,0.0
9328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9330,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9332,2.0,20665.0,0.0,0.0,5321.0,0.0,0.0,0.0
9333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9335,1.0,0.0,0.0,0.0,0.0,0.0,18123.0,0.0
9336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9339,5.0,31263.0,0.0,0.0,4390.0,0.0,0.0,0.0
9340,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9342,1.0,0.0,0.0,0.0,14988.0,0.0,0.0,0.0
9343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9346,1.0,0.0,0.0,0.0,0.0,10114.0,0.0,0.0
9347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9348,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11150.0
9349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9350,4.0,23774.0,0.0,9151.0,0.0,9911.0,0.0,0.0
9351,2.0,0.0,0.0,31624.0,0.0,0.0,0.0,0.0
9352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9353,2.0,0.0,0.0,0.0,0.0,6281.0,5791.0,0.0
9354,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8672.0
9355,3.0,0.0,0.0,0.0,0.0,6372.0,0.0,23539.0
9356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9357,2.0,0.0,0.0,0.0,0.0,0.0,0.0,12220.0
9358,10.0,0.0,30697.0,0.0,26518.0,15980.0,0.0,0.0
9359,2.0,0.0,0.0,13377.0,0.0,0.0,0.0,6082.0
9360,6.0,0.0,12876.0,0.0,0.0,33951.0,20267.0,0.0
9361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9362,5.0,0.0,0.0,0.0,5676.0,8091.0,33028.0,45950.0
9363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9365,1.0,0.0,0.0,0.0,0.0,0.0,10187.0,0.0
9366,11.0,14879.0,0.0,10281.0,3831.0,50133.0,12869.0,7320.0
9367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9368,5.0,0.0,0.0,0.0,0.0,28217.0,0.0,14191.0
9369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9370,2.0,0.0,0.0,0.0,0.0,5047.0,2681.0,0.0
9371,4.0,0.0,19573.0,3389.0,0.0,0.0,0.0,0.0
9372,10.0,17378.0,7210.0,4519.0,43455.0,3934.0,35924.0,4280.0
9373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9374,3.0,0.0,0.0,0.0,0.0,96787.0,0.0,45105.0
9375,3.0,7528.0,0.0,0.0,0.0,0.0,97905.0,0.0
9376,7.0,68371.0,0.0,9038.0,5188.0,12561.0,0.0,0.0
9377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9378,11.0,28292.0,50258.0,0.0,0.0,3641.0,0.0,9629.0
9379,9.0,16207.0,2050.0,16156.0,0.0,6068.0,15925.0,0.0
9380,36.0,29127.0,59704.0,15501.0,11972.0,64949.0,79084.0,43246.0
9381,7.0,7715.0,0.0,10281.0,3547.0,0.0,63268.0,155420.0
9382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9383,6.0,0.0,0.0,0.0,15165.0,20298.0,0.0,31421.0
9384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9388,2.0,0.0,0.0,0.0,0.0,13107.0,0.0,0.0
9389,3.0,0.0,0.0,0.0,0.0,24576.0,0.0,0.0
9390,1.0,0.0,0.0,0.0,2421.0,0.0,0.0,0.0
9391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9392,2.0,0.0,0.0,0.0,0.0,27306.0,0.0,0.0
9393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9397,2.0,0.0,0.0,19037.0,0.0,0.0,0.0,0.0
9398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9399,1.0,0.0,0.0,0.0,0.0,0.0,10616.0,0.0
9400,3.0,12622.0,0.0,0.0,0.0,0.0,0.0,0.0
9401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9402,14.0,0.0,0.0,8858.0,19511.0,23483.0,15935.0,13683.0
9403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9404,10.0,0.0,0.0,0.0,104647.0,28945.0,363041.0,24777.0
9405,2.0,0.0,0.0,0.0,0.0,0.0,0.0,8898.0
9406,1.0,8414.0,0.0,0.0,0.0,0.0,0.0,0.0
9407,1.0,0.0,0.0,0.0,0.0,0.0,6273.0,0.0
9408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9410,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9414,3.0,0.0,0.0,13558.0,0.0,3934.0,0.0,5620.0
9415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9416,2.0,0.0,0.0,0.0,0.0,0.0,28954.0,0.0
9417,1.0,0.0,6953.0,0.0,0.0,0.0,0.0,0.0
9418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9420,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9422,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8109.0
9423,3.0,0.0,0.0,10168.0,15963.0,0.0,6563.0,0.0
9424,2.0,0.0,29193.0,0.0,0.0,0.0,0.0,0.0
9425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9426,5.0,0.0,7211.0,0.0,30889.0,33881.0,0.0,0.0
9427,4.0,0.0,0.0,0.0,18801.0,59164.0,40320.0,0.0
9428,2.0,0.0,6181.0,41690.0,0.0,0.0,0.0,0.0
9429,1.0,0.0,0.0,0.0,0.0,6068.0,0.0,0.0
9430,5.0,12950.0,0.0,5141.0,0.0,0.0,28450.0,0.0
9431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9434,1.0,0.0,0.0,0.0,0.0,12136.0,0.0,0.0
9435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9436,1.0,0.0,0.0,3954.0,0.0,0.0,0.0,0.0
9437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9438,4.0,0.0,0.0,0.0,17559.0,39241.0,103041.0,0.0
9439,1.0,0.0,0.0,0.0,0.0,3843.0,0.0,0.0
9440,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9443,4.0,27219.0,0.0,0.0,0.0,0.0,25886.0,0.0
9444,9.0,0.0,12979.0,0.0,14633.0,9102.0,39570.0,10249.0
9445,5.0,24011.0,3090.0,0.0,5188.0,0.0,0.0,7602.0
9446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9447,4.0,16208.0,12052.0,0.0,7822.0,0.0,0.0,0.0
9448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9449,6.0,0.0,0.0,0.0,0.0,0.0,11582.0,48147.0
9450,34.0,20941.0,16440.0,6779.0,46700.0,72231.0,55270.0,24631.0
9451,3.0,5117.0,0.0,9038.0,0.0,0.0,7721.0,0.0
9452,4.0,0.0,4635.0,0.0,35119.0,0.0,125153.0,0.0
9453,2.0,0.0,0.0,0.0,0.0,0.0,9651.0,5068.0
9454,1.0,4605.0,0.0,0.0,0.0,0.0,0.0,0.0
9455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9456,2.0,0.0,0.0,0.0,5986.0,5057.0,0.0,0.0
9457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9460,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9461,2.0,0.0,0.0,0.0,0.0,0.0,0.0,33336.0
9462,2.0,0.0,3090.0,0.0,0.0,3034.0,0.0,0.0
9463,14.0,36262.0,0.0,4971.0,0.0,30037.0,111469.0,27367.0
9464,4.0,0.0,0.0,0.0,29771.0,27307.0,0.0,0.0
9465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9467,1.0,0.0,0.0,0.0,0.0,0.0,14477.0,0.0
9468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9469,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7095.0
9470,13.0,0.0,0.0,5084.0,25009.0,58870.0,64877.0,19033.0
9471,1.0,0.0,0.0,0.0,0.0,0.0,5362.0,0.0
9472,1.0,0.0,0.0,0.0,0.0,0.0,44288.0,0.0
9473,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12163.0
9474,8.0,12399.0,0.0,15806.0,17613.0,3186.0,19302.0,43360.0
9475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9477,20.0,30152.0,6078.0,33047.0,31039.0,65778.0,17855.0,18977.0
9478,4.0,0.0,6181.0,0.0,3547.0,26214.0,0.0,0.0
9479,7.0,9211.0,0.0,28788.0,13303.0,10012.0,0.0,0.0
9480,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9482,7.0,0.0,0.0,5084.0,20237.0,8738.0,19785.0,0.0
9483,2.0,0.0,0.0,0.0,3991.0,8738.0,0.0,0.0
9484,5.0,0.0,0.0,35047.0,60837.0,0.0,14101.0,12163.0
9485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9488,2.0,0.0,0.0,0.0,0.0,14058.0,0.0,11150.0
9489,2.0,0.0,0.0,0.0,0.0,6068.0,0.0,12163.0
9490,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9491,6.0,20271.0,0.0,6914.0,14633.0,3641.0,0.0,5575.0
9492,3.0,13887.0,12196.0,0.0,0.0,0.0,9458.0,0.0
9493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9494,1.0,12124.0,0.0,0.0,0.0,0.0,0.0,0.0
9495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9496,1.0,0.0,0.0,0.0,0.0,0.0,34315.0,0.0
9497,3.0,0.0,0.0,0.0,9046.0,15160.0,35366.0,0.0
9498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9499,6.0,6888.0,7726.0,0.0,4966.0,10923.0,26701.0,0.0
9500,3.0,0.0,6078.0,0.0,4789.0,16384.0,0.0,0.0
9501,3.0,11903.0,3956.0,14405.0,0.0,0.0,0.0,0.0
9502,5.0,0.0,0.0,7750.0,0.0,0.0,0.0,74995.0
9503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9506,5.0,0.0,0.0,0.0,0.0,15707.0,9169.0,6307.0
9507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9508,2.0,0.0,0.0,0.0,0.0,0.0,6434.0,9573.0
9509,3.0,0.0,0.0,0.0,0.0,9102.0,39891.0,0.0
9510,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14190.0
9511,1.0,0.0,0.0,0.0,28379.0,0.0,0.0,0.0
9512,3.0,36351.0,0.0,0.0,0.0,0.0,0.0,0.0
9513,1.0,0.0,0.0,0.0,0.0,3641.0,0.0,0.0
9514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9515,1.0,0.0,0.0,0.0,0.0,0.0,0.0,36039.0
9516,7.0,2952.0,23177.0,0.0,0.0,0.0,20846.0,7906.0
9517,5.0,0.0,0.0,0.0,5427.0,29329.0,31849.0,7433.0
9518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9520,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9521,5.0,0.0,0.0,0.0,5986.0,8738.0,84715.0,71415.0
9522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9523,5.0,0.0,0.0,0.0,10465.0,2731.0,14369.0,6645.0
9525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9530,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9532,1.0,0.0,0.0,0.0,10997.0,0.0,0.0,0.0
9533,1.0,5353.0,0.0,0.0,0.0,0.0,0.0,0.0
9534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9538,4.0,0.0,14668.0,0.0,0.0,7787.0,38411.0,0.0
9539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9540,3.0,0.0,10300.0,0.0,39908.0,0.0,0.0,0.0
9541,2.0,0.0,0.0,0.0,17559.0,11378.0,0.0,0.0
9542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9544,8.0,15765.0,0.0,16778.0,0.0,6827.0,9169.0,31928.0
9545,2.0,0.0,0.0,3356.0,52678.0,0.0,0.0,0.0
9546,8.0,28656.0,36775.0,4338.0,0.0,0.0,9651.0,8447.0
9547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9549,4.0,0.0,0.0,0.0,75824.0,17092.0,0.0,44824.0
9551,1.0,0.0,0.0,0.0,0.0,6068.0,0.0,0.0
9553,1.0,0.0,0.0,0.0,0.0,0.0,17715.0,0.0
9554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9555,2.0,0.0,3090.0,0.0,0.0,0.0,23163.0,0.0
9556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9558,7.0,0.0,20190.0,16608.0,0.0,2023.0,0.0,12445.0
9559,13.0,41468.0,8488.0,16360.0,27315.0,10468.0,36910.0,0.0
9560,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9561,5.0,3936.0,0.0,0.0,0.0,0.0,18659.0,48090.0
9562,5.0,0.0,3605.0,13558.0,0.0,0.0,19109.0,0.0
9563,14.0,0.0,0.0,16992.0,7982.0,37773.0,65649.0,25847.0
9564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9565,15.0,0.0,4944.0,66410.0,0.0,46967.0,27313.0,5980.0
9567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9570,1.0,0.0,0.0,0.0,19954.0,0.0,0.0,0.0
9571,1.0,0.0,0.0,0.0,0.0,3550.0,0.0,0.0
9572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9575,6.0,22673.0,0.0,13219.0,33035.0,0.0,0.0,0.0
9576,6.0,0.0,0.0,6609.0,46115.0,6827.0,12868.0,42853.0
9577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9580,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9582,2.0,10628.0,18542.0,0.0,0.0,0.0,0.0,0.0
9583,1.0,0.0,0.0,0.0,0.0,17092.0,0.0,0.0
9584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9586,8.0,0.0,4635.0,18111.0,15564.0,0.0,11796.0,22097.0
9587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9588,1.0,0.0,0.0,0.0,0.0,0.0,16085.0,0.0
9589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9590,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9591,1.0,0.0,3595.0,0.0,0.0,0.0,0.0,0.0
9592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9594,11.0,0.0,0.0,35476.0,4345.0,35296.0,406364.0,9122.0
9595,1.0,0.0,0.0,0.0,5232.0,0.0,0.0,0.0
9596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9597,2.0,6692.0,0.0,4971.0,0.0,0.0,0.0,0.0
9598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9599,19.0,20822.0,37300.0,23726.0,21505.0,33587.0,4633.0,22581.0
9600,1.0,0.0,0.0,0.0,0.0,20227.0,0.0,0.0
9601,6.0,20606.0,2060.0,0.0,12416.0,0.0,12064.0,0.0
9602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9604,2.0,0.0,12052.0,0.0,0.0,0.0,85573.0,0.0
9605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9608,2.0,2932.0,0.0,0.0,0.0,0.0,0.0,65884.0
9609,1.0,0.0,0.0,23127.0,0.0,0.0,0.0,0.0
9611,9.0,0.0,7726.0,0.0,4345.0,28944.0,75707.0,17738.0
9612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
